orderID,batchID,couponsSent,couponsExpire
2258,4,2015-01-06,2016-01-06
2259,4,2015-01-06,2016-01-06
2260,4,2015-01-06,2016-01-06
2261,4,2015-01-06,2016-01-06
2262,4,2015-01-06,2016-01-06
2263,4,2015-01-06,2016-01-06
2264,4,2015-01-06,2016-01-06
2265,4,2015-01-06,2016-01-06
2266,4,2015-01-06,2016-01-06
2267,4,2015-01-06,2016-01-06
2268,4,2015-01-06,2016-01-06
2269,4,2015-01-06,2016-01-06
2270,4,2015-01-06,2016-01-06
2271,4,2015-01-06,2016-01-06
2272,4,2015-01-06,2016-01-06
2273,4,2015-01-06,2016-01-06
2274,4,2015-01-06,2016-01-06
2275,4,2015-01-06,2016-01-06
2276,4,2015-01-06,2016-01-06
2277,4,2015-01-06,2016-01-06
2278,4,2015-01-06,2016-01-06
2279,4,2015-01-06,2016-01-06
2280,4,2015-01-06,2016-01-06
2281,4,2015-01-06,2016-01-06
2282,4,2015-01-06,2016-01-06
2283,4,2015-01-06,2016-01-06
2284,4,2015-01-06,2016-01-06
2285,4,2015-01-06,2016-01-06
2286,4,2015-01-06,2016-01-06
2287,4,2015-01-06,2016-01-06
2288,4,2015-01-06,2016-01-06
2289,4,2015-01-06,2016-01-06
2290,4,2015-01-06,2016-01-06
2291,4,2015-01-06,2016-01-06
2292,4,2015-01-06,2016-01-06
2293,4,2015-01-06,2016-01-06
2294,4,2015-01-06,2016-01-06
2295,4,2015-01-06,2016-01-06
2296,4,2015-01-06,2016-01-06
2297,4,2015-01-06,2016-01-06
2298,4,2015-01-06,2016-01-06
2299,4,2015-01-06,2016-01-06
2300,4,2015-01-06,2016-01-06
2301,4,2015-01-06,2016-01-06
2302,4,2015-01-06,2016-01-06
2303,4,2015-01-06,2016-01-06
2304,4,2015-01-06,2016-01-06
2305,4,2015-01-06,2016-01-06
2306,4,2015-01-06,2016-01-06
2307,4,2015-01-06,2016-01-06
2308,4,2015-01-06,2016-01-06
2309,4,2015-01-06,2016-01-06
2310,4,2015-01-06,2016-01-06
2311,4,2015-01-06,2016-01-06
2312,4,2015-01-06,2016-01-06
2313,4,2015-01-06,2016-01-06
2314,4,2015-01-06,2016-01-06
2315,4,2015-01-06,2016-01-06
2316,4,2015-01-06,2016-01-06
2317,4,2015-01-06,2016-01-06
2318,4,2015-01-06,2016-01-06
2319,4,2015-01-06,2016-01-06
2320,4,2015-01-06,2016-01-06
2321,4,2015-01-06,2016-01-06
2322,4,2015-01-06,2016-01-06
2323,4,2015-01-06,2016-01-06
2324,4,2015-01-06,2016-01-06
2325,4,2015-01-06,2016-01-06
2326,4,2015-01-06,2016-01-06
2327,4,2015-01-06,2016-01-06
2328,4,2015-01-06,2016-01-06
2329,4,2015-01-06,2016-01-06
2330,4,2015-01-06,2016-01-06
2331,4,2015-01-06,2016-01-06
2332,4,2015-01-06,2016-01-06
2333,4,2015-01-06,2016-01-06
2334,4,2015-01-06,2016-01-06
2335,4,2015-01-06,2016-01-06
2336,4,2015-01-06,2016-01-06
2337,4,2015-01-06,2016-01-06
2338,4,2015-01-06,2016-01-06
2339,4,2015-01-06,2016-01-06
2340,4,2015-01-06,2016-01-06
2341,4,2015-01-06,2016-01-06
2342,4,2015-01-06,2016-01-06
2343,4,2015-01-06,2016-01-06
2344,4,2015-01-06,2016-01-06
2345,4,2015-01-06,2016-01-06
2346,4,2015-01-06,2016-01-06
2347,4,2015-01-06,2016-01-06
2348,4,2015-01-06,2016-01-06
2349,4,2015-01-06,2016-01-06
2350,4,2015-01-06,2016-01-06
2351,4,2015-01-06,2016-01-06
2352,4,2015-01-06,2016-01-06
2353,4,2015-01-06,2016-01-06
2354,4,2015-01-06,2016-01-06
2355,4,2015-01-06,2016-01-06
2356,4,2015-01-06,2016-01-06
2357,4,2015-01-06,2016-01-06
2358,4,2015-01-06,2016-01-06
2359,4,2015-01-06,2016-01-06
2360,4,2015-01-06,2016-01-06
2361,4,2015-01-06,2016-01-06
2362,4,2015-01-06,2016-01-06
2363,4,2015-01-06,2016-01-06
2364,4,2015-01-06,2016-01-06
2365,4,2015-01-06,2016-01-06
2366,4,2015-01-06,2016-01-06
2367,4,2015-01-06,2016-01-06
2368,4,2015-01-06,2016-01-06
2369,4,2015-01-06,2016-01-06
2370,4,2015-01-06,2016-01-06
2371,4,2015-01-06,2016-01-06
2372,4,2015-01-06,2016-01-06
2373,4,2015-01-06,2016-01-06
2374,4,2015-01-06,2016-01-06
2375,4,2015-01-06,2016-01-06
2376,4,2015-01-06,2016-01-06
2377,4,2015-01-06,2016-01-06
2378,4,2015-01-06,2016-01-06
2379,4,2015-01-06,2016-01-06
2380,4,2015-01-06,2016-01-06
2381,4,2015-01-06,2016-01-06
2382,4,2015-01-06,2016-01-06
2383,4,2015-01-06,2016-01-06
2384,4,2015-01-06,2016-01-06
2385,4,2015-01-06,2016-01-06
2386,4,2015-01-06,2016-01-06
2387,4,2015-01-06,2016-01-06
2388,4,2015-01-06,2016-01-06
2389,4,2015-01-06,2016-01-06
2390,4,2015-01-06,2016-01-06
2391,4,2015-01-06,2016-01-06
2392,4,2015-01-06,2016-01-06
2393,4,2015-01-06,2016-01-06
2394,4,2015-01-06,2016-01-06
2395,4,2015-01-06,2016-01-06
2396,4,2015-01-06,2016-01-06
2397,4,2015-01-06,2016-01-06
2398,4,2015-01-06,2016-01-06
2399,4,2015-01-06,2016-01-06
2400,4,2015-01-06,2016-01-06
2401,4,2015-01-06,2016-01-06
2402,4,2015-01-06,2016-01-06
2403,4,2015-01-06,2016-01-06
2404,4,2015-01-06,2016-01-06
2405,4,2015-01-06,2016-01-06
2406,4,2015-01-06,2016-01-06
2407,4,2015-01-06,2016-01-06
2408,4,2015-01-06,2016-01-06
2409,4,2015-01-06,2016-01-06
2410,4,2015-01-06,2016-01-06
2411,4,2015-01-06,2016-01-06
2412,4,2015-01-06,2016-01-06
2413,4,2015-01-06,2016-01-06
2414,4,2015-01-06,2016-01-06
2415,4,2015-01-06,2016-01-06
2416,4,2015-01-06,2016-01-06
2417,4,2015-01-06,2016-01-06
2418,4,2015-01-06,2016-01-06
2419,4,2015-01-06,2016-01-06
2420,4,2015-01-06,2016-01-06
2421,4,2015-01-06,2016-01-06
2422,4,2015-01-06,2016-01-06
2423,4,2015-01-06,2016-01-06
2424,4,2015-01-06,2016-01-06
2425,4,2015-01-06,2016-01-06
2426,4,2015-01-06,2016-01-06
2427,4,2015-01-06,2016-01-06
2428,4,2015-01-06,2016-01-06
2429,4,2015-01-06,2016-01-06
2430,4,2015-01-06,2016-01-06
2431,4,2015-01-06,2016-01-06
2432,4,2015-01-06,2016-01-06
2433,4,2015-01-06,2016-01-06
2434,4,2015-01-06,2016-01-06
2435,4,2015-01-06,2016-01-06
2436,4,2015-01-06,2016-01-06
2437,4,2015-01-06,2016-01-06
2438,4,2015-01-06,2016-01-06
2439,4,2015-01-06,2016-01-06
2440,4,2015-01-06,2016-01-06
2441,4,2015-01-06,2016-01-06
2442,4,2015-01-06,2016-01-06
2443,4,2015-01-06,2016-01-06
2444,4,2015-01-06,2016-01-06
2445,4,2015-01-06,2016-01-06
2446,4,2015-01-06,2016-01-06
2447,4,2015-01-06,2016-01-06
2448,4,2015-01-06,2016-01-06
2449,4,2015-01-06,2016-01-06
2450,4,2015-01-06,2016-01-06
2451,4,2015-01-06,2016-01-06
2452,4,2015-01-06,2016-01-06
2453,4,2015-01-06,2016-01-06
2454,4,2015-01-06,2016-01-06
2455,4,2015-01-06,2016-01-06
2456,4,2015-01-06,2016-01-06
2457,4,2015-01-06,2016-01-06
2458,4,2015-01-06,2016-01-06
2459,4,2015-01-06,2016-01-06
2460,4,2015-01-06,2016-01-06
2461,4,2015-01-06,2016-01-06
2462,4,2015-01-06,2016-01-06
2463,4,2015-01-06,2016-01-06
2464,4,2015-01-06,2016-01-06
2465,4,2015-01-06,2016-01-06
2466,4,2015-01-06,2016-01-06
2467,4,2015-01-06,2016-01-06
2468,4,2015-01-06,2016-01-06
2469,4,2015-01-06,2016-01-06
2470,4,2015-01-06,2016-01-06
2471,4,2015-01-06,2016-01-06
2472,4,2015-01-06,2016-01-06
2473,4,2015-01-06,2016-01-06
2474,4,2015-01-06,2016-01-06
2475,4,2015-01-06,2016-01-06
2476,4,2015-01-06,2016-01-06
2477,4,2015-01-06,2016-01-06
2478,4,2015-01-06,2016-01-06
2479,4,2015-01-06,2016-01-06
2480,4,2015-01-06,2016-01-06
2481,4,2015-01-06,2016-01-06
2482,4,2015-01-06,2016-01-06
2483,4,2015-01-06,2016-01-06
2484,4,2015-01-06,2016-01-06
2485,4,2015-01-06,2016-01-06
2486,4,2015-01-06,2016-01-06
2487,4,2015-01-06,2016-01-06
2488,4,2015-01-06,2016-01-06
2489,4,2015-01-06,2016-01-06
2490,4,2015-01-06,2016-01-06
2491,4,2015-01-06,2016-01-06
2492,4,2015-01-06,2016-01-06
2493,4,2015-01-06,2016-01-06
2494,4,2015-01-06,2016-01-06
2495,4,2015-01-06,2016-01-06
2496,4,2015-01-06,2016-01-06
2497,4,2015-01-06,2016-01-06
2498,4,2015-01-06,2016-01-06
2499,4,2015-01-06,2016-01-06
2500,4,2015-01-06,2016-01-06
2501,4,2015-01-06,2016-01-06
2502,4,2015-01-06,2016-01-06
2503,4,2015-01-06,2016-01-06
2504,4,2015-01-06,2016-01-06
2505,4,2015-01-06,2016-01-06
2506,4,2015-01-06,2016-01-06
2507,4,2015-01-06,2016-01-06
2508,4,2015-01-06,2016-01-06
2509,4,2015-01-06,2016-01-06
2510,4,2015-01-06,2016-01-06
2511,4,2015-01-06,2016-01-06
2512,4,2015-01-06,2016-01-06
2513,4,2015-01-06,2016-01-06
2514,4,2015-01-06,2016-01-06
2515,4,2015-01-06,2016-01-06
2516,4,2015-01-06,2016-01-06
2517,4,2015-01-06,2016-01-06
2518,4,2015-01-06,2016-01-06
2519,4,2015-01-06,2016-01-06
2520,4,2015-01-06,2016-01-06
2521,4,2015-01-06,2016-01-06
2522,4,2015-01-06,2016-01-06
2523,4,2015-01-06,2016-01-06
2524,4,2015-01-06,2016-01-06
2525,4,2015-01-06,2016-01-06
2526,4,2015-01-06,2016-01-06
2527,4,2015-01-06,2016-01-06
2528,4,2015-01-06,2016-01-06
2529,4,2015-01-06,2016-01-06
2530,4,2015-01-06,2016-01-06
2531,4,2015-01-06,2016-01-06
2532,4,2015-01-06,2016-01-06
2533,4,2015-01-06,2016-01-06
2534,4,2015-01-06,2016-01-06
2535,4,2015-01-06,2016-01-06
2536,4,2015-01-06,2016-01-06
2537,4,2015-01-06,2016-01-06
2538,4,2015-01-06,2016-01-06
2539,4,2015-01-06,2016-01-06
2540,4,2015-01-06,2016-01-06
2541,4,2015-01-06,2016-01-06
2542,4,2015-01-06,2016-01-06
2543,4,2015-01-06,2016-01-06
2544,4,2015-01-06,2016-01-06
2545,4,2015-01-06,2016-01-06
2546,4,2015-01-06,2016-01-06
2547,4,2015-01-06,2016-01-06
2548,4,2015-01-06,2016-01-06
2549,4,2015-01-06,2016-01-06
2550,4,2015-01-06,2016-01-06
2551,4,2015-01-06,2016-01-06
2552,4,2015-01-06,2016-01-06
2553,4,2015-01-06,2016-01-06
2554,4,2015-01-06,2016-01-06
2555,4,2015-01-06,2016-01-06
2556,4,2015-01-06,2016-01-06
2557,4,2015-01-06,2016-01-06
2558,4,2015-01-06,2016-01-06
2559,4,2015-01-06,2016-01-06
2560,4,2015-01-06,2016-01-06
2561,4,2015-01-06,2016-01-06
2562,4,2015-01-06,2016-01-06
2563,4,2015-01-06,2016-01-06
2564,4,2015-01-06,2016-01-06
2565,4,2015-01-06,2016-01-06
2566,4,2015-01-06,2016-01-06
2567,4,2015-01-06,2016-01-06
2568,4,2015-01-06,2016-01-06
2569,4,2015-01-06,2016-01-06
2570,4,2015-01-06,2016-01-06
2571,4,2015-01-06,2016-01-06
2572,4,2015-01-06,2016-01-06
2573,4,2015-01-06,2016-01-06
2574,4,2015-01-06,2016-01-06
2575,4,2015-01-06,2016-01-06
2576,4,2015-01-06,2016-01-06
2577,4,2015-01-06,2016-01-06
2578,4,2015-01-06,2016-01-06
2579,4,2015-01-06,2016-01-06
2580,4,2015-01-06,2016-01-06
2581,4,2015-01-06,2016-01-06
2582,4,2015-01-06,2016-01-06
2583,4,2015-01-06,2016-01-06
2584,4,2015-01-06,2016-01-06
2585,4,2015-01-06,2016-01-06
2586,4,2015-01-06,2016-01-06
2587,4,2015-01-06,2016-01-06
2588,4,2015-01-06,2016-01-06
2589,4,2015-01-06,2016-01-06
2590,4,2015-01-06,2016-01-06
2591,4,2015-01-06,2016-01-06
2592,4,2015-01-06,2016-01-06
2593,4,2015-01-06,2016-01-06
2594,4,2015-01-06,2016-01-06
2595,4,2015-01-06,2016-01-06
2596,4,2015-01-06,2016-01-06
2597,4,2015-01-06,2016-01-06
2598,5,2015-01-06,2016-01-06
2599,5,2015-01-06,2016-01-06
2600,5,2015-01-06,2016-01-06
2601,5,2015-01-06,2016-01-06
2602,5,2015-01-06,2016-01-06
2603,5,2015-01-06,2016-01-06
2604,5,2015-01-06,2016-01-06
2605,5,2015-01-06,2016-01-06
2606,5,2015-01-06,2016-01-06
2607,5,2015-01-06,2016-01-06
2608,5,2015-01-06,2016-01-06
2609,5,2015-01-06,2016-01-06
2610,5,2015-01-06,2016-01-06
2611,5,2015-01-06,2016-01-06
2612,5,2015-01-06,2016-01-06
2613,5,2015-01-06,2016-01-06
2614,5,2015-01-06,2016-01-06
2615,5,2015-01-06,2016-01-06
2616,5,2015-01-06,2016-01-06
2617,5,2015-01-06,2016-01-06
2618,5,2015-01-06,2016-01-06
2619,5,2015-01-06,2016-01-06
2620,5,2015-01-06,2016-01-06
2621,5,2015-01-06,2016-01-06
2622,5,2015-01-06,2016-01-06
2623,5,2015-01-06,2016-01-06
2624,5,2015-01-06,2016-01-06
2625,5,2015-01-06,2016-01-06
2626,5,2015-01-06,2016-01-06
2627,5,2015-01-06,2016-01-06
2628,5,2015-01-06,2016-01-06
2629,5,2015-01-06,2016-01-06
2630,5,2015-01-06,2016-01-06
2631,5,2015-01-06,2016-01-06
2632,5,2015-01-06,2016-01-06
2633,5,2015-01-06,2016-01-06
2634,5,2015-01-06,2016-01-06
2635,5,2015-01-06,2016-01-06
2636,5,2015-01-06,2016-01-06
2637,5,2015-01-06,2016-01-06
2638,5,2015-01-06,2016-01-06
2639,5,2015-01-06,2016-01-06
2640,5,2015-01-06,2016-01-06
2641,5,2015-01-06,2016-01-06
2642,5,2015-01-06,2016-01-06
2643,5,2015-01-06,2016-01-06
2644,5,2015-01-06,2016-01-06
2645,5,2015-01-06,2016-01-06
2646,5,2015-01-06,2016-01-06
2647,5,2015-01-06,2016-01-06
2648,5,2015-01-06,2016-01-06
2649,5,2015-01-06,2016-01-06
2650,5,2015-01-06,2016-01-06
2651,5,2015-01-06,2016-01-06
2652,5,2015-01-06,2016-01-06
2653,5,2015-01-06,2016-01-06
2654,5,2015-01-06,2016-01-06
2655,5,2015-01-06,2016-01-06
2656,5,2015-01-06,2016-01-06
2657,5,2015-01-06,2016-01-06
2658,5,2015-01-06,2016-01-06
2659,5,2015-01-06,2016-01-06
2660,5,2015-01-06,2016-01-06
2661,5,2015-01-06,2016-01-06
2662,5,2015-01-06,2016-01-06
2663,5,2015-01-06,2016-01-06
2664,5,2015-01-06,2016-01-06
2665,5,2015-01-06,2016-01-06
2666,5,2015-01-06,2016-01-06
2667,5,2015-01-06,2016-01-06
2668,5,2015-01-06,2016-01-06
2669,5,2015-01-06,2016-01-06
2670,5,2015-01-06,2016-01-06
2671,5,2015-01-06,2016-01-06
2672,5,2015-01-06,2016-01-06
2673,5,2015-01-06,2016-01-06
2674,5,2015-01-06,2016-01-06
2675,5,2015-01-06,2016-01-06
2676,5,2015-01-06,2016-01-06
2677,5,2015-01-06,2016-01-06
2678,5,2015-01-06,2016-01-06
2679,5,2015-01-06,2016-01-06
2680,5,2015-01-06,2016-01-06
2681,5,2015-01-06,2016-01-06
2682,5,2015-01-06,2016-01-06
2683,5,2015-01-06,2016-01-06
2684,5,2015-01-06,2016-01-06
2685,5,2015-01-06,2016-01-06
2686,5,2015-01-06,2016-01-06
2687,5,2015-01-06,2016-01-06
2688,5,2015-01-06,2016-01-06
2689,5,2015-01-06,2016-01-06
2690,5,2015-01-06,2016-01-06
2691,5,2015-01-06,2016-01-06
2692,5,2015-01-06,2016-01-06
2693,5,2015-01-06,2016-01-06
2694,5,2015-01-06,2016-01-06
2695,5,2015-01-06,2016-01-06
2696,5,2015-01-06,2016-01-06
2697,5,2015-01-06,2016-01-06
2698,5,2015-01-06,2016-01-06
2699,5,2015-01-06,2016-01-06
2700,5,2015-01-06,2016-01-06
2701,5,2015-01-06,2016-01-06
2702,5,2015-01-06,2016-01-06
2703,5,2015-01-06,2016-01-06
2704,5,2015-01-06,2016-01-06
2705,5,2015-01-06,2016-01-06
2706,5,2015-01-06,2016-01-06
2707,5,2015-01-06,2016-01-06
2708,5,2015-01-06,2016-01-06
2709,5,2015-01-06,2016-01-06
2710,5,2015-01-06,2016-01-06
2711,5,2015-01-06,2016-01-06
2712,5,2015-01-06,2016-01-06
2713,5,2015-01-06,2016-01-06
2714,5,2015-01-06,2016-01-06
2715,5,2015-01-06,2016-01-06
2716,5,2015-01-06,2016-01-06
2717,5,2015-01-06,2016-01-06
2718,5,2015-01-06,2016-01-06
2719,5,2015-01-06,2016-01-06
2720,5,2015-01-06,2016-01-06
2721,5,2015-01-06,2016-01-06
2722,5,2015-01-06,2016-01-06
2723,5,2015-01-06,2016-01-06
2724,5,2015-01-06,2016-01-06
2725,5,2015-01-06,2016-01-06
2726,5,2015-01-06,2016-01-06
2727,5,2015-01-06,2016-01-06
2728,5,2015-01-06,2016-01-06
2729,5,2015-01-06,2016-01-06
2730,5,2015-01-06,2016-01-06
2731,5,2015-01-06,2016-01-06
2732,5,2015-01-06,2016-01-06
2733,5,2015-01-06,2016-01-06
2734,5,2015-01-06,2016-01-06
2735,5,2015-01-06,2016-01-06
2736,5,2015-01-06,2016-01-06
2737,5,2015-01-06,2016-01-06
2738,5,2015-01-06,2016-01-06
2739,5,2015-01-06,2016-01-06
2740,5,2015-01-06,2016-01-06
2741,5,2015-01-06,2016-01-06
2742,5,2015-01-06,2016-01-06
2743,5,2015-01-06,2016-01-06
2744,5,2015-01-06,2016-01-06
2745,5,2015-01-06,2016-01-06
2746,5,2015-01-06,2016-01-06
2747,5,2015-01-06,2016-01-06
2748,5,2015-01-06,2016-01-06
2749,5,2015-01-06,2016-01-06
2750,5,2015-01-06,2016-01-06
2751,5,2015-01-06,2016-01-06
2752,5,2015-01-06,2016-01-06
2753,5,2015-01-06,2016-01-06
2754,5,2015-01-06,2016-01-06
2755,5,2015-01-06,2016-01-06
2756,5,2015-01-06,2016-01-06
2757,5,2015-01-06,2016-01-06
2758,5,2015-01-06,2016-01-06
2759,5,2015-01-06,2016-01-06
2760,5,2015-01-06,2016-01-06
2761,5,2015-01-06,2016-01-06
2762,5,2015-01-06,2016-01-06
2763,5,2015-01-06,2016-01-06
2764,5,2015-01-06,2016-01-06
2765,5,2015-01-06,2016-01-06
2766,5,2015-01-06,2016-01-06
2767,5,2015-01-06,2016-01-06
2768,5,2015-01-06,2016-01-06
2769,5,2015-01-06,2016-01-06
2770,5,2015-01-06,2016-01-06
2771,5,2015-01-06,2016-01-06
2772,5,2015-01-06,2016-01-06
2773,5,2015-01-06,2016-01-06
2774,5,2015-01-06,2016-01-06
2775,5,2015-01-06,2016-01-06
2776,5,2015-01-06,2016-01-06
2777,5,2015-01-06,2016-01-06
2778,5,2015-01-06,2016-01-06
2779,5,2015-01-06,2016-01-06
2780,5,2015-01-06,2016-01-06
2781,5,2015-01-06,2016-01-06
2782,5,2015-01-06,2016-01-06
2783,5,2015-01-06,2016-01-06
2784,5,2015-01-06,2016-01-06
2785,5,2015-01-06,2016-01-06
2786,5,2015-01-06,2016-01-06
2787,5,2015-01-06,2016-01-06
2788,5,2015-01-06,2016-01-06
2789,5,2015-01-06,2016-01-06
2790,5,2015-01-06,2016-01-06
2791,5,2015-01-06,2016-01-06
2792,5,2015-01-06,2016-01-06
2793,5,2015-01-06,2016-01-06
2794,5,2015-01-06,2016-01-06
2795,5,2015-01-06,2016-01-06
2796,5,2015-01-06,2016-01-06
2797,5,2015-01-06,2016-01-06
2798,5,2015-01-06,2016-01-06
2799,5,2015-01-06,2016-01-06
2800,5,2015-01-06,2016-01-06
2801,5,2015-01-06,2016-01-06
2802,5,2015-01-06,2016-01-06
2803,5,2015-01-06,2016-01-06
2804,5,2015-01-06,2016-01-06
2805,5,2015-01-06,2016-01-06
2806,5,2015-01-06,2016-01-06
2807,5,2015-01-06,2016-01-06
2808,5,2015-01-06,2016-01-06
2809,5,2015-01-06,2016-01-06
2810,5,2015-01-06,2016-01-06
2811,5,2015-01-06,2016-01-06
2812,5,2015-01-06,2016-01-06
2813,5,2015-01-06,2016-01-06
2814,5,2015-01-06,2016-01-06
2815,5,2015-01-06,2016-01-06
2816,5,2015-01-06,2016-01-06
2817,5,2015-01-06,2016-01-06
2818,5,2015-01-06,2016-01-06
2819,5,2015-01-06,2016-01-06
2820,5,2015-01-06,2016-01-06
2821,5,2015-01-06,2016-01-06
2822,5,2015-01-06,2016-01-06
2823,5,2015-01-06,2016-01-06
2824,5,2015-01-06,2016-01-06
2825,5,2015-01-06,2016-01-06
2826,5,2015-01-06,2016-01-06
2827,5,2015-01-06,2016-01-06
2828,5,2015-01-06,2016-01-06
2829,5,2015-01-06,2016-01-06
2830,5,2015-01-06,2016-01-06
2831,5,2015-01-06,2016-01-06
2832,5,2015-01-06,2016-01-06
2833,5,2015-01-06,2016-01-06
2834,5,2015-01-06,2016-01-06
2835,5,2015-01-06,2016-01-06
2836,5,2015-01-06,2016-01-06
2837,5,2015-01-06,2016-01-06
2838,5,2015-01-06,2016-01-06
2839,5,2015-01-06,2016-01-06
2840,5,2015-01-06,2016-01-06
2841,5,2015-01-06,2016-01-06
2842,5,2015-01-06,2016-01-06
2843,5,2015-01-06,2016-01-06
2844,5,2015-01-06,2016-01-06
2845,5,2015-01-06,2016-01-06
2846,5,2015-01-06,2016-01-06
2847,5,2015-01-06,2016-01-06
2848,5,2015-01-06,2016-01-06
2849,5,2015-01-06,2016-01-06
2850,5,2015-01-06,2016-01-06
2851,5,2015-01-06,2016-01-06
2852,5,2015-01-06,2016-01-06
2853,5,2015-01-06,2016-01-06
2854,5,2015-01-06,2016-01-06
2855,5,2015-01-06,2016-01-06
2856,5,2015-01-06,2016-01-06
2857,5,2015-01-06,2016-01-06
2858,5,2015-01-06,2016-01-06
2859,5,2015-01-06,2016-01-06
2860,5,2015-01-06,2016-01-06
2861,5,2015-01-06,2016-01-06
2862,5,2015-01-06,2016-01-06
2863,5,2015-01-06,2016-01-06
2864,5,2015-01-06,2016-01-06
2865,5,2015-01-06,2016-01-06
2866,5,2015-01-06,2016-01-06
2867,5,2015-01-06,2016-01-06
2868,5,2015-01-06,2016-01-06
2869,5,2015-01-06,2016-01-06
2870,5,2015-01-06,2016-01-06
2871,5,2015-01-06,2016-01-06
2872,5,2015-01-06,2016-01-06
2873,5,2015-01-06,2016-01-06
2874,5,2015-01-06,2016-01-06
2875,5,2015-01-06,2016-01-06
2876,5,2015-01-06,2016-01-06
2877,5,2015-01-06,2016-01-06
2878,5,2015-01-06,2016-01-06
2879,5,2015-01-06,2016-01-06
2880,5,2015-01-06,2016-01-06
2881,5,2015-01-06,2016-01-06
2882,5,2015-01-06,2016-01-06
2883,5,2015-01-06,2016-01-06
2884,5,2015-01-06,2016-01-06
2885,5,2015-01-06,2016-01-06
2886,5,2015-01-06,2016-01-06
2887,5,2015-01-06,2016-01-06
2888,5,2015-01-06,2016-01-06
2889,5,2015-01-06,2016-01-06
2890,5,2015-01-06,2016-01-06
2891,5,2015-01-06,2016-01-06
2892,5,2015-01-06,2016-01-06
2893,5,2015-01-06,2016-01-06
2894,5,2015-01-06,2016-01-06
2895,5,2015-01-06,2016-01-06
2896,5,2015-01-06,2016-01-06
2897,5,2015-01-06,2016-01-06
2898,5,2015-01-06,2016-01-06
2899,5,2015-01-06,2016-01-06
2900,5,2015-01-06,2016-01-06
2901,5,2015-01-06,2016-01-06
2902,5,2015-01-06,2016-01-06
2903,5,2015-01-06,2016-01-06
2904,5,2015-01-06,2016-01-06
2905,5,2015-01-06,2016-01-06
2906,5,2015-01-06,2016-01-06
2907,5,2015-01-06,2016-01-06
2908,5,2015-01-06,2016-01-06
2909,5,2015-01-06,2016-01-06
2910,5,2015-01-06,2016-01-06
2911,5,2015-01-06,2016-01-06
2912,5,2015-01-06,2016-01-06
2913,5,2015-01-06,2016-01-06
2914,5,2015-01-06,2016-01-06
2915,5,2015-01-06,2016-01-06
2916,5,2015-01-06,2016-01-06
2917,5,2015-01-06,2016-01-06
2918,5,2015-01-06,2016-01-06
2919,5,2015-01-06,2016-01-06
2920,5,2015-01-06,2016-01-06
2921,5,2015-01-06,2016-01-06
2922,5,2015-01-06,2016-01-06
2923,5,2015-01-06,2016-01-06
2924,5,2015-01-06,2016-01-06
2925,5,2015-01-06,2016-01-06
2926,5,2015-01-06,2016-01-06
2927,5,2015-01-06,2016-01-06
2928,5,2015-01-06,2016-01-06
2929,5,2015-01-06,2016-01-06
2930,5,2015-01-06,2016-01-06
2931,5,2015-01-06,2016-01-06
2932,5,2015-01-06,2016-01-06
2933,5,2015-01-06,2016-01-06
2934,5,2015-01-06,2016-01-06
2935,5,2015-01-06,2016-01-06
2936,5,2015-01-06,2016-01-06
2937,5,2015-01-06,2016-01-06
2938,5,2015-01-06,2016-01-06
2939,5,2015-01-06,2016-01-06
2940,5,2015-01-06,2016-01-06
2941,5,2015-01-06,2016-01-06
2942,5,2015-01-06,2016-01-06
2943,5,2015-01-06,2016-01-06
2944,5,2015-01-06,2016-01-06
2945,5,2015-01-06,2016-01-06
2946,5,2015-01-06,2016-01-06
2947,5,2015-01-06,2016-01-06
2948,5,2015-01-06,2016-01-06
2949,5,2015-01-06,2016-01-06
2950,5,2015-01-06,2016-01-06
2951,5,2015-01-06,2016-01-06
2952,5,2015-01-06,2016-01-06
2953,5,2015-01-06,2016-01-06
2954,5,2015-01-06,2016-01-06
2955,5,2015-01-06,2016-01-06
2956,5,2015-01-06,2016-01-06
2957,5,2015-01-06,2016-01-06
2958,5,2015-01-06,2016-01-06
2959,5,2015-01-06,2016-01-06
2960,5,2015-01-06,2016-01-06
2961,5,2015-01-06,2016-01-06
2962,5,2015-01-06,2016-01-06
2963,5,2015-01-06,2016-01-06
2964,5,2015-01-06,2016-01-06
2965,5,2015-01-06,2016-01-06
2966,5,2015-01-06,2016-01-06
2967,5,2015-01-06,2016-01-06
2968,5,2015-01-06,2016-01-06
2969,5,2015-01-06,2016-01-06
2970,5,2015-01-06,2016-01-06
2971,5,2015-01-06,2016-01-06
2972,5,2015-01-06,2016-01-06
2973,5,2015-01-06,2016-01-06
2974,5,2015-01-06,2016-01-06
2975,5,2015-01-06,2016-01-06
2976,5,2015-01-06,2016-01-06
2977,5,2015-01-06,2016-01-06
2978,5,2015-01-06,2016-01-06
2979,5,2015-01-06,2016-01-06
2980,5,2015-01-06,2016-01-06
2981,5,2015-01-06,2016-01-06
2982,5,2015-01-06,2016-01-06
2983,5,2015-01-06,2016-01-06
2984,5,2015-01-06,2016-01-06
2985,5,2015-01-06,2016-01-06
2986,5,2015-01-06,2016-01-06
2987,5,2015-01-06,2016-01-06
2988,5,2015-01-06,2016-01-06
2989,5,2015-01-06,2016-01-06
2990,5,2015-01-06,2016-01-06
2991,5,2015-01-06,2016-01-06
2992,5,2015-01-06,2016-01-06
