orderID,orderTime,userID,couponsReceived,couponID1,price1,basePrice1,reward1,premiumProduct1,brand1,productGroup1,categoryIDs1,couponID2,price2,basePrice2,reward2,premiumProduct2,brand2,productGroup2,categoryIDs2,couponID3,price3,basePrice3,reward3,premiumProduct3,brand3,productGroup3,categoryIDs3,coupon1Used,coupon2Used,coupon3Used,basketValue,couponsReceivedDate,couponsReceivedTime,couponsReceivedDoW,couponsReceivedWeekend,couponsReceivedFriSat,orderTimeDate,orderTimeTime,orderTimeDoW,orderTimeWeekend,orderTimeFriSat,batchID,couponsExpire,couponsSent,TimeBtwnSentRec,TimeBtwnRecExpire,TimeBtwnRecOrder,TimeBtwnOrderExpire,nCoupon1,nCoupon2,nCoupon3,nCoup1Col1,nCoup1Col2,nCoup1Col3,nCoup2Col1,nCoup2Col2,nCoup2Col3,nCoup3Col1,nCoup3Col2,nCoup3Col3,pCoup1Col1,pCoup1Col2,pCoup1Col3,pCoup2Col1,pCoup2Col2,pCoup2Col3,pCoup3Col1,pCoup3Col2,pCoup3Col3
6578,2015-03-15 17:10:23,user793,2015-03-10 15:39:18,cpn259,6.21,8.86,1.57,0,brand7,prod40,cat1:cat15:cat4,cpn425,7.59,3.8,1.57,0,brand3,prod86,cat3,cpn433,3.24,4.32,1.57,0,brand5,prod103,cat5:cat15:cat2,,,,,2015-03-10,18,Tuesday,0,0,2015-03-15,23,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.6547222222222,152.345277777778,121.518055555556,30.8272222222222,11,17,10,11,0,0,0,17,0,0,2,8,1,0,0,0,1,0,0,0.2,0.8
6579,2015-03-15 17:26:24,user208,2015-03-12 10:48:30,cpn378,4.12,2.74,1.88,0,brand6,prod76,cat1,cpn491,3.66,0,0.94,0,brand2,prod13,cat3,cpn492,5.84,1.45,0.94,0,brand3,prod114,cat5:cat24,,,,,2015-03-12,30,Thursday,0,0,2015-03-15,24,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,58.8080555555556,109.191944444444,78.6316666666667,30.5602777777778,53,2,5,52,1,0,0,2,0,0,0,5,0.981132075471698,0.0188679245283019,0,0,1,0,0,0,1
6580,2015-03-15 17:30:22,user3061,2015-03-10 15:35:40,cpn1908,2.96,1.64,1.26,0,brand2,prod38,cat1,cpn1841,5.51,1.37,1.88,0,brand3,prod37,cat5:cat4,cpn3426,6.44,6.44,0.94,0,brand3,prod113,cat16:cat11:cat17,,,,,2015-03-10,40,Tuesday,0,0,2015-03-15,22,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.5941666666667,152.405833333333,121.911666666667,30.4941666666667,10,6,1,10,0,0,0,2,4,0,0,1,1,0,0,0,0.333333333333333,0.666666666666667,0,0,1
6581,2015-03-15 17:41:20,user615,2015-03-11 17:17:31,cpn39,5.56,4.27,1.57,0,brand3,prod30,cat1,cpn803,8.29,2.07,3.14,0,brand2,prod36,cat3,cpn1095,3.06,0.76,1.26,1,brand4,prod27,cat5:cat7,,,,,2015-03-11,31,Wednesday,0,0,2015-03-15,20,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,41.2916666666667,126.708333333333,96.3969444444444,30.3113888888889,20,18,6,20,0,0,0,18,0,0,1,5,1,0,0,0,1,0,0,0.166666666666667,0.833333333333333
6582,2015-03-15 18:09:13,user2458,2015-03-12 18:46:15,cpn624,9.08,2.27,0.63,1,brand4,prod31,cat1:cat7,cpn161,8.29,1.66,1.57,1,brand4,prod3,cat5:cat7:cat15:cat4,cpn293,3.66,1.46,1.26,0,brand3,prod103,cat5:cat19,,,,,2015-03-12,15,Thursday,0,0,2015-03-15,13,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,66.7705555555556,101.229444444444,71.3827777777778,29.8466666666667,46,112,5,46,0,0,4,25,83,0,0,5,1,0,0,0.0357142857142857,0.223214285714286,0.741071428571429,0,0,1
6583,2015-03-15 18:10:18,user3062,2015-03-10 19:24:47,cpn378,4.12,2.74,1.88,0,brand6,prod76,cat1,cpn802,4.17,0.93,1.26,0,brand2,prod8,cat3:cat4,cpn607,7.04,9.38,0.94,0,brand3,prod82,cat5,,,,,2015-03-10,47,Tuesday,0,0,2015-03-15,18,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,19.4127777777778,148.587222222222,118.758611111111,29.8286111111111,53,24,20,52,1,0,0,24,0,11,3,6,0.981132075471698,0.0188679245283019,0,0,1,0,0.55,0.15,0.3
6584,2015-03-15 18:30:54,user1310,2015-03-15 17:49:35,cpn190,5.05,1.73,0.94,0,brand2,prod51,cat8:cat4,cpn187,6.44,0.85,1.88,0,brand2,prod13,cat3,cpn1171,3.66,2.44,1.26,1,brand4,prod34,cat5,,,,,2015-03-15,35,Sunday,1,0,2015-03-15,54,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,137.826111111111,30.1738888888889,0.688611111111111,29.4852777777778,10,18,6,10,0,0,0,18,0,0,0,6,1,0,0,0,1,0,0,0,1
6585,2015-03-15 18:32:13,user3063,2015-03-12 09:43:43,cpn652,10,166.72,0.94,1,brand4,prod15,cat8:cat7,cpn1050,8.61,1.72,1.26,0,brand3,prod18,cat5,cpn3408,6.44,5.27,1.26,0,brand25,prod114,cat5,,,,,2015-03-12,43,Thursday,0,0,2015-03-15,13,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,57.7283333333333,110.271666666667,80.8083333333333,29.4633333333333,32,14,2,28,3,1,1,3,10,0,0,2,0.875,0.09375,0.03125,0.0714285714285714,0.214285714285714,0.714285714285714,0,0,1
6586,2015-03-15 18:43:04,user655,2015-03-15 18:17:35,cpn624,9.08,2.27,0.63,1,brand4,prod31,cat1:cat7,cpn515,6.02,0.75,1.57,0,brand3,prod11,cat3,cpn1136,6.44,1.07,1.26,0,brand3,prod27,cat5:cat2,,,,,2015-03-15,35,Sunday,1,0,2015-03-15,4,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,138.292777777778,29.7072222222222,0.424722222222222,29.2825,46,33,6,46,0,0,2,30,1,0,3,3,1,0,0,0.0606060606060606,0.909090909090909,0.0303030303030303,0,0.5,0.5
6587,2015-03-15 18:56:40,user3064,2015-03-10 18:57:43,cpn22,9.17,2.04,0.94,1,brand4,prod7,cat1:cat7,cpn309,5.51,0.73,1.26,0,brand3,prod27,cat5:cat2,cpn2201,7.87,15.75,2.2,0,brand5,prod170,cat23:cat2,,,,,2015-03-10,43,Tuesday,0,0,2015-03-15,40,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,18.9616666666667,149.038333333333,119.9825,29.0558333333333,153,4,2,150,2,1,0,2,2,1,0,1,0.980392156862745,0.0130718954248366,0.0065359477124183,0,0.5,0.5,0.5,0,0.5
6588,2015-03-15 19:21:16,user1679,2015-03-10 23:00:31,cpn7,7.92,2.64,1.26,1,brand4,prod7,cat1:cat7,cpn1395,4.35,0.96,1.26,0,brand3,prod86,cat3,cpn2571,3.66,1.12,1.26,0,brand3,prod171,cat16:cat5:cat18:cat4:cat2,,,,,2015-03-10,31,Tuesday,0,0,2015-03-15,16,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,23.0083333333333,144.991666666667,116.345833333333,28.6458333333333,53,16,9,53,0,0,0,16,0,0,2,7,1,0,0,0,1,0,0,0.222222222222222,0.777777777777778
6589,2015-03-15 19:23:05,user2593,2015-03-10 18:15:37,cpn1914,5,1.85,0.94,1,brand4,prod51,cat8:cat7,cpn95,3.47,0.69,0.94,1,brand4,prod11,cat3:cat7,cpn202,15.7,0.35,1.57,0,brand13,prod84,cat20,,,,,2015-03-10,37,Tuesday,0,0,2015-03-15,5,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,18.26,149.74,121.124444444444,28.6155555555556,8,56,2,7,0,1,2,54,0,0,0,2,0.875,0,0.125,0.0357142857142857,0.964285714285714,0,0,0,1
6590,2015-03-15 19:25:07,user1976,2015-03-11 13:52:32,cpn444,12.5,15.62,0.94,0,brand5,prod40,cat1:cat2,cpn633,3.33,0.67,0.63,1,brand4,prod11,cat3:cat7,cpn140,5.46,2.19,2.2,0,brand5,prod24,cat5:cat2,,,,,2015-03-11,32,Wednesday,0,0,2015-03-15,7,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,37.8752777777778,130.124722222222,101.543055555556,28.5816666666667,19,42,14,19,0,0,1,40,1,2,2,10,1,0,0,0.0238095238095238,0.952380952380952,0.0238095238095238,0.142857142857143,0.142857142857143,0.714285714285714
6591,2015-03-15 19:26:49,user564,2015-03-10 15:05:36,cpn905,7.36,3.68,3.14,0,brand3,prod1,cat1,cpn1162,6.44,0.89,1.57,0,brand2,prod28,cat3,cpn1288,3.94,0,2.2,0,brand5,prod64,cat5:cat15:cat2,,,,,2015-03-10,36,Tuesday,0,0,2015-03-15,49,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.0930555555556,152.906944444444,124.353611111111,28.5533333333333,5,8,19,4,0,1,0,8,0,1,4,14,0.8,0,0.2,0,1,0,0.0526315789473684,0.210526315789474,0.736842105263158
6592,2015-03-15 19:51:28,user1097,2015-03-10 15:08:33,cpn920,3.98,2.09,2.2,0,brand6,prod38,cat1:cat4,cpn449,3.8,0.63,1.26,0,brand14,prod11,cat3:cat9,cpn784,2.73,4.55,1.88,1,brand4,prod4,cat5:cat7,,,,,2015-03-10,33,Tuesday,0,0,2015-03-15,28,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.1422222222222,152.857777777778,124.715277777778,28.1425,40,16,19,39,1,0,0,16,0,0,2,17,0.975,0.025,0,0,1,0,0,0.105263157894737,0.894736842105263
6593,2015-03-15 19:54:33,user2539,2015-03-10 21:09:17,cpn139,3.98,3.98,1.57,0,brand1,prod40,cat1:cat2,cpn3270,3.61,2.41,1.57,0,brand5,prod100,cat27:cat4:cat2,cpn1878,16.63,2.77,1.26,0,brand3,prod57,cat5:cat4,,,,,2015-03-10,17,Tuesday,0,0,2015-03-15,33,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,21.1544444444444,146.845555555556,118.754444444444,28.0911111111111,19,2,7,18,0,1,0,1,1,0,0,7,0.947368421052632,0,0.0526315789473684,0,0.5,0.5,0,0,1
6594,2015-03-15 19:55:46,user794,2015-03-11 10:51:41,cpn378,4.12,2.74,1.88,0,brand6,prod76,cat1,cpn40,11.44,1.31,1.88,0,brand2,prod26,cat3,cpn1554,2.59,0.52,1.26,1,brand4,prod27,cat5:cat7,,,,,2015-03-11,41,Wednesday,0,0,2015-03-15,46,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,34.8611111111111,133.138888888889,105.068055555556,28.0708333333333,53,45,7,52,1,0,0,44,1,0,0,7,0.981132075471698,0.0188679245283019,0,0,0.977777777777778,0.0222222222222222,0,0,1
6595,2015-03-15 19:59:47,user1,2015-03-10 08:03:18,cpn1,3.24,5.4,1.57,0,brand1,prod1,cat1:cat2,cpn2,5.19,0.57,1.57,0,brand2,prod2,cat3:cat4,cpn3,12.92,12.92,2.2,0,brand3,prod3,cat5:cat4:cat2,,,,,2015-03-10,18,Tuesday,0,0,2015-03-15,47,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,8.05472222222222,159.945277777778,131.941388888889,28.0038888888889,15,6,96,15,0,0,0,6,0,12,17,67,1,0,0,0,1,0,0.125,0.177083333333333,0.697916666666667
6596,2015-03-15 20:04:15,user2926,2015-03-11 13:32:36,cpn369,5.56,4.27,1.57,0,brand3,prod30,cat1,cpn1468,4.45,1.23,1.26,0,brand3,prod46,cat3,cpn1496,15.28,6.11,1.57,0,brand5,prod3,cat5:cat15:cat2,,,,,2015-03-11,36,Wednesday,0,0,2015-03-15,15,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,37.5430555555556,130.456944444444,102.5275,27.9294444444444,16,13,4,16,0,0,1,11,1,0,0,4,1,0,0,0.0769230769230769,0.846153846153846,0.0769230769230769,0,0,1
6597,2015-03-15 20:07:51,user1476,2015-03-10 17:38:17,cpn150,12.5,7.35,0.63,1,brand4,prod7,cat1:cat7,cpn604,4.17,0.83,1.26,1,brand4,prod11,cat3:cat7:cat4:cat9,cpn161,8.29,1.66,1.57,1,brand4,prod3,cat5:cat7:cat15:cat4,,,,,2015-03-10,17,Tuesday,0,0,2015-03-15,51,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,17.6377777777778,150.362222222222,122.492777777778,27.8694444444444,22,53,112,21,1,0,1,51,1,4,25,83,0.954545454545455,0.0454545454545455,0,0.0188679245283019,0.962264150943396,0.0188679245283019,0.0357142857142857,0.223214285714286,0.741071428571429
6598,2015-03-15 20:11:31,user2177,2015-03-15 19:41:40,cpn652,10,166.72,0.94,1,brand4,prod15,cat8:cat7,cpn1156,4.82,7.41,0.94,1,brand4,prod63,cat5:cat7,cpn2242,2.96,0.59,0.94,1,brand4,prod59,cat5:cat7,,,,,2015-03-15,40,Sunday,1,0,2015-03-15,31,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,139.694166666667,28.3058333333333,0.4975,27.8083333333333,32,12,11,28,3,1,2,5,5,0,1,10,0.875,0.09375,0.03125,0.166666666666667,0.416666666666667,0.416666666666667,0,0.0909090909090909,0.909090909090909
6599,2015-03-15 20:16:17,user3065,2015-03-12 19:49:18,cpn1003,6.44,5.36,1.57,0,brand3,prod40,cat1,cpn251,5.74,1.59,1.57,0,brand3,prod46,cat3,cpn984,7.78,3.89,1.26,0,brand3,prod57,cat5:cat4:cat2,,,,,2015-03-12,18,Thursday,0,0,2015-03-15,17,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,67.8213888888889,100.178611111111,72.4497222222222,27.7288888888889,5,10,11,4,0,1,0,10,0,2,1,8,0.8,0,0.2,0,1,0,0.181818181818182,0.0909090909090909,0.727272727272727
6600,2015-03-15 20:20:56,user718,2015-03-15 19:51:47,cpn490,5.51,2.2,1.26,0,brand3,prod81,cat1,cpn194,5.93,0.79,1.57,0,brand3,prod13,cat3,cpn357,7.36,2.95,0.94,0,brand3,prod57,cat5,,,,,2015-03-15,47,Sunday,1,0,2015-03-15,56,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,139.862777777778,28.1372222222222,0.485833333333333,27.6513888888889,22,20,19,22,0,0,1,18,1,0,7,12,1,0,0,0.05,0.9,0.05,0,0.368421052631579,0.631578947368421
6601,2015-03-15 20:30:38,user2032,2015-03-10 18:26:13,cpn60,7.22,2.19,1.57,0,brand9,prod42,cat1:cat2,cpn2141,5.84,1.17,1.57,0,brand11,prod93,cat10,cpn842,4.91,2.45,2.2,1,brand4,prod14,cat5:cat7,,,,,2015-03-10,13,Tuesday,0,0,2015-03-15,38,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,18.4366666666667,149.563333333333,122.073611111111,27.4897222222222,20,7,16,19,0,1,0,7,0,0,4,12,0.95,0,0.05,0,1,0,0,0.25,0.75
6602,2015-03-15 20:34:20,user3066,2015-03-10 15:26:55,cpn540,3.89,1.95,0.94,1,brand4,prod104,cat8:cat7,cpn558,2.73,2.73,1.57,1,brand4,prod75,cat5:cat7,cpn3427,3.98,6.63,1.57,0,brand3,prod39,cat5,,,,,2015-03-10,55,Tuesday,0,0,2015-03-15,20,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.4483333333333,152.551666666667,125.123611111111,27.4280555555556,10,27,1,10,0,0,0,10,17,0,0,1,1,0,0,0,0.37037037037037,0.62962962962963,0,0,1
6603,2015-03-15 20:37:15,user3067,2015-03-10 17:12:42,cpn1290,4.58,2.29,1.57,0,brand3,prod74,cat1,cpn960,4.91,0.61,1.26,0,brand3,prod11,cat3,cpn1994,5,5,1.57,0,brand3,prod52,cat5,,,,,2015-03-10,42,Tuesday,0,0,2015-03-15,15,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,17.2113888888889,150.788611111111,123.409166666667,27.3794444444444,11,41,11,11,0,0,3,38,0,0,3,8,1,0,0,0.0731707317073171,0.926829268292683,0,0,0.272727272727273,0.727272727272727
6604,2015-03-15 20:47:36,user3068,2015-03-15 20:20:07,cpn141,3.57,1.78,1.26,1,brand4,prod70,cat8:cat7,cpn486,4.45,1.64,0.94,0,brand3,prod69,cat5,cpn2442,2.92,0.93,1.26,0,brand3,prod171,cat16:cat5:cat18:cat2,,,,,2015-03-15,7,Sunday,1,0,2015-03-15,36,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,140.335,27.665,0.458055555555556,27.2069444444444,10,18,5,10,0,0,1,9,8,0,3,2,1,0,0,0.0555555555555556,0.5,0.444444444444444,0,0.6,0.4
6605,2015-03-15 21:07:06,user717,2015-03-10 17:57:42,cpn302,8.29,8.29,1.26,1,brand4,prod40,cat1:cat4,cpn2547,5.51,0.92,1.57,0,brand3,prod13,cat3,cpn1146,6.44,2.57,1.26,0,brand5,prod3,cat5:cat2,,,,,2015-03-10,42,Tuesday,0,0,2015-03-15,6,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,17.9613888888889,150.038611111111,123.156666666667,26.8819444444444,53,6,15,52,0,1,0,6,0,0,2,13,0.981132075471698,0,0.0188679245283019,0,1,0,0,0.133333333333333,0.866666666666667
6606,2015-03-15 21:28:48,user2475,2015-03-10 19:28:22,cpn302,8.29,8.29,1.26,1,brand4,prod40,cat1:cat4,cpn296,5.74,1.59,1.57,0,brand3,prod28,cat3,cpn577,3.66,1.46,0.94,1,brand4,prod59,cat5:cat7,,,,,2015-03-10,22,Tuesday,0,0,2015-03-15,48,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,19.4725,148.5275,122.007222222222,26.5202777777778,53,40,10,52,0,1,0,38,2,0,3,7,0.981132075471698,0,0.0188679245283019,0,0.95,0.05,0,0.3,0.7
6607,2015-03-15 21:36:16,user746,2015-03-10 15:09:59,cpn1236,2.73,2.73,0.94,0,brand2,prod52,cat5:cat4,cpn1237,10.14,3.07,1.26,0,brand3,prod109,cat12:cat2,cpn1238,8.29,2.76,1.57,0,brand3,prod87,cat12,,,,,2015-03-10,59,Tuesday,0,0,2015-03-15,16,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.1661111111111,152.833888888889,126.438055555556,26.3958333333333,9,16,5,4,2,3,4,9,3,2,1,2,0.444444444444444,0.222222222222222,0.333333333333333,0.25,0.5625,0.1875,0.4,0.2,0.4
6608,2015-03-15 21:40:54,user3069,2015-03-13 12:56:17,cpn22,9.17,2.04,0.94,1,brand4,prod7,cat1:cat7,cpn261,11.99,1.26,1.26,0,brand2,prod36,cat3,cpn433,3.24,4.32,1.57,0,brand5,prod103,cat5:cat15:cat2,,,,,2015-03-13,17,Friday,0,1,2015-03-15,54,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,84.9377777777778,83.0622222222222,56.7436111111111,26.3186111111111,153,26,10,150,2,1,1,25,0,0,2,8,0.980392156862745,0.0130718954248366,0.0065359477124183,0.0384615384615385,0.961538461538462,0,0,0.2,0.8
6609,2015-03-15 21:43:15,user3070,2015-03-10 15:10:43,cpn184,2.96,0,1.26,1,brand4,prod35,cat8:cat7,cpn2424,4.58,2.29,3.14,1,brand4,prod69,cat5:cat7,cpn950,3.66,3.66,1.26,1,brand4,prod52,cat5:cat7,,,,,2015-03-10,43,Tuesday,0,0,2015-03-15,15,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.1783333333333,152.821666666667,126.542222222222,26.2794444444444,31,6,24,31,0,0,0,2,4,2,12,10,1,0,0,0,0.333333333333333,0.666666666666667,0.0833333333333333,0.5,0.416666666666667
6610,2015-03-15 22:14:00,user3071,2015-03-12 20:11:31,cpn1514,4.68,5.84,1.57,0,brand1,prod40,cat1,cpn3428,4.35,0.87,0.94,1,brand4,prod66,cat11:cat7,cpn3429,4.4,1.29,0.94,0,brand3,prod112,cat21,,,,,2015-03-12,31,Thursday,0,0,2015-03-15,0,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,68.1916666666667,99.8083333333333,74.0413888888889,25.7669444444444,19,1,1,18,1,0,0,1,0,0,0,1,0.947368421052632,0.0526315789473684,0,0,1,0,0,0,1
6611,2015-03-15 22:16:18,user1572,2015-03-12 17:39:45,cpn302,8.29,8.29,1.26,1,brand4,prod40,cat1:cat4,cpn440,5.93,0.98,1.57,0,brand2,prod11,cat3,cpn1146,6.44,2.57,1.26,0,brand5,prod3,cat5:cat2,,,,,2015-03-12,45,Thursday,0,0,2015-03-15,18,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,65.6622222222222,102.337777777778,76.6091666666667,25.7286111111111,53,11,15,52,0,1,0,11,0,0,2,13,0.981132075471698,0,0.0188679245283019,0,1,0,0,0.133333333333333,0.866666666666667
6612,2015-03-15 22:17:27,user113,2015-03-12 08:15:02,cpn951,2.78,2.78,1.88,0,brand22,prod61,cat11:cat4:cat2,cpn287,7.36,1.47,0.63,0,brand3,prod17,cat5,cpn3388,3.33,0.56,1.57,0,brand2,prod27,cat5,,,,,2015-03-12,2,Thursday,0,0,2015-03-15,27,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,56.2502777777778,111.749722222222,86.0402777777778,25.7094444444444,29,5,2,16,8,5,0,1,4,0,0,2,0.551724137931034,0.275862068965517,0.172413793103448,0,0.2,0.8,0,0,1
6613,2015-03-15 23:04:03,user3072,2015-03-15 21:52:53,cpn1770,5.51,1.71,1.57,0,brand3,prod74,cat1:cat4,cpn1063,2.59,0.52,1.88,0,brand11,prod142,cat10,cpn1076,2.5,0.5,1.57,0,brand14,prod58,cat5,,,,,2015-03-15,53,Sunday,1,0,2015-03-15,3,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,141.881111111111,26.1188888888889,1.18611111111111,24.9327777777778,17,15,5,15,1,1,0,15,0,0,0,5,0.882352941176471,0.0588235294117647,0.0588235294117647,0,1,0,0,0,1
6614,2015-03-15 23:07:55,user1147,2015-03-11 11:51:44,cpn3216,2.96,1.48,0.94,1,brand4,prod69,cat8:cat7,cpn515,6.02,0.75,1.57,0,brand3,prod11,cat3,cpn15,4.91,2.45,1.57,1,brand4,prod14,cat5,,,,,2015-03-11,44,Wednesday,0,0,2015-03-15,55,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,35.8619444444444,132.138055555556,107.269722222222,24.8683333333333,2,33,10,2,0,0,2,30,1,0,3,7,1,0,0,0.0606060606060606,0.909090909090909,0.0303030303030303,0,0.3,0.7
6615,2015-03-15 23:33:54,user1321,2015-03-15 23:22:00,cpn801,3.52,1.76,0.63,1,brand4,prod104,cat8:cat7:cat4,cpn95,3.47,0.69,0.94,1,brand4,prod11,cat3:cat7,cpn2596,3.06,1.53,1.57,1,brand4,prod18,cat5:cat7:cat4,,,,,2015-03-15,0,Sunday,1,0,2015-03-15,54,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,143.366388888889,24.6336111111111,0.198333333333333,24.4352777777778,31,56,6,28,0,3,2,54,0,0,1,5,0.903225806451613,0,0.0967741935483871,0.0357142857142857,0.964285714285714,0,0,0.166666666666667,0.833333333333333
6616,2015-03-15 23:39:59,user1217,2015-03-10 15:13:00,cpn22,9.17,2.04,0.94,1,brand4,prod7,cat1:cat7,cpn1270,8.1,0.9,1.26,0,brand3,prod2,cat16:cat3:cat2,cpn301,20.38,13.58,0.94,0,brand3,prod18,cat5,,,,,2015-03-10,0,Tuesday,0,0,2015-03-15,59,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.2163888888889,152.783611111111,128.449722222222,24.3338888888889,153,28,20,150,2,1,0,28,0,3,3,14,0.980392156862745,0.0130718954248366,0.0065359477124183,0,1,0,0.15,0.15,0.7
6617,2015-03-15 23:49:45,user399,2015-03-15 23:35:58,cpn527,8.24,8.67,1.57,0,brand3,prod40,cat1:cat15,cpn811,6.44,3.58,1.57,0,brand5,prod29,cat5:cat15:cat2,cpn140,5.46,2.19,2.2,0,brand5,prod24,cat5:cat2,,,,,2015-03-15,58,Sunday,1,0,2015-03-15,45,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,143.599166666667,24.4008333333333,0.229722222222222,24.1711111111111,16,14,14,16,0,0,0,4,10,2,2,10,1,0,0,0,0.285714285714286,0.714285714285714,0.142857142857143,0.142857142857143,0.714285714285714
6618,2015-03-15 23:52:17,user1126,2015-03-15 23:11:49,cpn1215,3.01,2,0.63,0,brand3,prod106,cat8,cpn2324,16.63,1.84,1.57,0,brand2,prod36,cat3,cpn2185,3.1,1.24,0.94,1,brand4,prod41,cat5:cat7,,,,,2015-03-15,49,Sunday,1,0,2015-03-15,17,Sunday,1,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,143.196666666667,24.8033333333333,0.674444444444444,24.1288888888889,5,7,6,4,0,1,0,7,0,0,0,6,0.8,0,0.2,0,1,0,0,0,1
6619,2015-03-16 00:07:09,user698,2015-03-11 01:00:57,cpn42,8.43,3.51,1.88,0,brand2,prod31,cat1,cpn1182,7.36,1.53,1.57,0,brand3,prod28,cat3,cpn1183,8.29,1.66,1.57,1,brand4,prod17,cat5,,,,,2015-03-11,57,Wednesday,0,0,2015-03-16,9,Monday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,25.0155555555556,142.984444444444,119.103333333333,23.8811111111111,40,8,12,40,0,0,0,8,0,0,3,9,1,0,0,0,1,0,0,0.25,0.75
6620,2015-03-16 00:30:45,user3073,2015-03-10 21:39:42,cpn560,14.82,8.22,0.94,1,brand4,prod45,cat1:cat7,cpn694,5.97,1.24,1.57,0,brand3,prod43,cat3:cat9:cat2,cpn1268,7.22,3.14,1.57,0,brand3,prod12,cat5,,,,,2015-03-10,42,Tuesday,0,0,2015-03-16,45,Monday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,21.6613888888889,146.338611111111,122.850833333333,23.4877777777778,41,25,5,41,0,0,0,25,0,0,0,5,1,0,0,0,1,0,0,0,1
6621,2015-03-16 00:52:21,user88,2015-03-10 15:55:47,cpn233,12.87,0,1.88,0,brand5,prod90,cat5:cat13:cat2,cpn3430,5.09,1.27,1.26,0,brand3,prod39,cat5,cpn2613,4.54,3.02,1.26,0,brand8,prod64,cat5,,,,,2015-03-10,47,Tuesday,0,0,2015-03-16,21,Monday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.9294444444444,152.070555555556,128.942777777778,23.1277777777778,13,2,3,2,1,10,0,2,0,1,0,2,0.153846153846154,0.0769230769230769,0.769230769230769,0,1,0,0.333333333333333,0,0.666666666666667
6622,2015-03-16 00:57:35,user88,2015-03-10 15:55:47,cpn233,12.87,0,1.88,0,brand5,prod90,cat5:cat13:cat2,cpn3430,5.09,1.27,1.26,0,brand3,prod39,cat5,cpn2613,4.54,3.02,1.26,0,brand8,prod64,cat5,,,,,2015-03-10,47,Tuesday,0,0,2015-03-16,35,Monday,0,0,10,2015-03-17 00:00:01,2015-03-10 00:00:01,15.9294444444444,152.070555555556,129.03,23.0405555555556,13,2,3,2,1,10,0,2,0,1,0,2,0.153846153846154,0.0769230769230769,0.769230769230769,0,1,0,0.333333333333333,0,0.666666666666667
