orderID,nCoupon1Used,nCoupon2Used,nCoupon3Used,pCoupon1Used,pCoupon2Used,pCoupon3Used,nCoup1Col1Used,nCoup1Col2Used,nCoup1Col3Used,nCoup2Col1Used,nCoup2Col2Used,nCoup2Col3Used,nCoup3Col1Used,nCoup3Col2Used,nCoup3Col3Used,pCoup1Col1Used,pCoup1Col2Used,pCoup1Col3Used,pCoup2Col1Used,pCoup2Col2Used,pCoup2Col3Used,pCoup3Col1Used,pCoup3Col2Used,pCoup3Col3Used
6710,3,0,0,0.272727272727273,0,0,3,0,0,0,0,0,0,0,0,1,0,0,,,,,,
6711,4,6,5,0.19047619047619,0.333333333333333,0.25,4,0,0,0,6,0,0,1,4,1,0,0,0,1,0,0,0.2,0.8
6712,,,2,,,0.222222222222222,,,,,,,0,1,1,,,,,,,0,0.5,0.5
6713,10,2,6,0.4,0.333333333333333,0.2,10,0,0,0,2,0,0,1,5,1,0,0,0,1,0,0,0.166666666666667,0.833333333333333
6714,2,,,0.333333333333333,,,0,2,0,,,,,,,0,1,0,,,,,,
6715,1,8,24,0.25,0.16,0.263736263736264,1,0,0,0,8,0,2,5,17,1,0,0,0,1,0,0.0833333333333333,0.208333333333333,0.708333333333333
6716,0,3,2,0,0.0833333333333333,0.1,0,0,0,0,0,3,0,0,2,,,,0,0,1,0,0,1
6717,7,3,7,0.142857142857143,0.333333333333333,0.291666666666667,6,0,1,0,3,0,0,1,6,0.857142857142857,0,0.142857142857143,0,1,0,0,0.142857142857143,0.857142857142857
6718,0,1,0,0,0.142857142857143,0,0,0,0,0,1,0,0,0,0,,,,0,1,0,,,
6719,,0,,,0,,,,,0,0,0,,,,,,,,,,,,
6720,0,,1,0,,0.333333333333333,0,0,0,,,,0,0,1,,,,,,,0,0,1
6721,11,5,0,0.354838709677419,0.131578947368421,0,11,0,0,0,5,0,0,0,0,1,0,0,0,1,0,,,
6722,7,0,2,0.142857142857143,0,0.2,6,0,1,0,0,0,0,2,0,0.857142857142857,0,0.142857142857143,,,,0,1,0
