orderID,orderTime,userID,couponsReceived,couponID1,price1,basePrice1,reward1,premiumProduct1,brand1,productGroup1,categoryIDs1,couponID2,price2,basePrice2,reward2,premiumProduct2,brand2,productGroup2,categoryIDs2,couponID3,price3,basePrice3,reward3,premiumProduct3,brand3,productGroup3,categoryIDs3,coupon1Used,coupon2Used,coupon3Used,basketValue
4734,2015-02-25 14:16:09,3527,2015-02-24 14:44:32,1109,4.17,4.17,1.57,0,5,95,3,1620,3.98,1.59,1.26,1,5,152,3:4,2970,3.2,0,2.2,0,5,150,15,0,1,0,165.6
4735,2015-02-25 14:24:07,1332,2015-02-25 00:30:29,378,3.29,1.32,0.63,0,5,37,5,1800,7.36,10.51,1.57,0,5,87,13,2575,12.92,8.61,0.94,0,5,121,14,0,0,0,2051.76
4736,2015-02-25 14:29:34,3528,2015-02-25 13:24:10,1110,3.66,4.15,1.88,0,5,86,3,2311,2.73,9.1,0.94,0,5,30,3,3218,2.59,1.04,1.57,0,5,117,3,0,0,0,208.58
4737,2015-02-25 14:31:48,2468,2015-02-24 20:25:28,203,15.28,5.09,1.26,0,2,53,1:9:10,1288,8.1,0.9,1.26,0,5,66,2:11:16,966,2.69,2.69,1.57,1,3,123,3:4:9,1,0,0,352.84
4738,2015-02-25 14:33:11,3530,2015-02-24 15:00:16,61,2.96,0,1.26,1,3,11,4:5,1352,8.1,0.9,1.26,0,5,66,2:9:11:16:21,2431,10.93,4.37,1.88,0,6,20,2:3:10,1,0,0,224.23
4739,2015-02-25 14:38:10,3531,2015-02-25 14:21:16,1111,2.41,2.41,1.26,0,5,69,7,2312,4.17,1.85,1.88,0,5,138,3:20,3219,21.26,7.09,1.57,0,5,153,17,0,0,1,188.9
4740,2015-02-25 14:46:14,1413,2015-02-25 14:38:50,755,4.26,1.42,1.26,1,3,54,4:5,2206,6.3,2.52,1.57,0,5,92,19,705,3.15,1.12,1.26,1,3,117,3:4,0,1,1,231.64
4741,2015-02-25 14:46:50,3533,2015-02-25 14:25:13,1112,3.33,20.84,1.88,0,5,110,17,25,4.4,1.99,0.94,1,3,17,4:5,2059,2.69,1.79,1.57,1,3,119,3:4,1,0,0,232.34
4742,2015-02-25 14:47:32,14,2015-02-24 15:01:40,118,5.56,4.27,1.57,0,5,8,1,1391,8.29,3.32,0.94,1,3,109,4:16,3194,11.02,9.18,1.26,0,5,122,3,0,0,0,185.24
4743,2015-02-25 14:48:49,3535,2015-02-24 19:15:37,240,3.24,0.81,1.57,0,9,23,7,539,10.14,3.07,1.26,0,5,41,2:8,440,5.28,0.58,1.26,0,5,25,8,0,0,0,109.66
4744,2015-02-25 14:53:59,308,2015-02-25 11:15:22,165,9.96,1.99,0.94,0,4,14,1:9,784,6.25,1.56,1.57,0,5,109,16,2520,3.06,0,0.94,1,3,68,3:4,1,0,1,480.65
4745,2015-02-25 14:55:32,3537,2015-02-24 14:55:40,101,7.41,1.85,1.26,0,4,3,1:9,209,6.95,0.77,1.88,0,2,66,2:9:16,1180,14.73,7.36,1.26,0,5,73,2:3,0,0,0,204.83
4746,2015-02-25 14:56:14,388,2015-02-24 15:00:28,567,2.73,1.09,0.63,0,2,37,5:6,1803,5,1,1.26,0,5,88,3,2448,4.45,0.89,1.26,0,5,88,3,0,0,0,230.07
4747,2015-02-25 15:03:20,3539,2015-02-25 13:49:08,1113,4.4,1.25,1.57,0,5,138,2:3:11:20,1292,8.52,0,1.26,0,5,79,16,3220,4.58,2.34,1.26,0,5,76,2:3,0,0,0,223.21
4748,2015-02-25 15:16:20,3090,2015-02-24 19:57:43,94,3.94,13.11,1.57,0,6,37,2:5,1478,4.17,0.93,1.26,0,2,175,9:16,1324,12.87,0,1.88,0,6,152,2:3:15,1,0,0,186.12
4749,2015-02-25 15:18:53,225,2015-02-24 15:15:55,575,5.51,1.71,1.57,0,5,26,1:9,1214,6.21,2.48,1.57,0,5,7,3,2912,5.84,2.92,2.2,0,5,194,3,0,0,0,275.08
4750,2015-02-25 15:21:12,1085,2015-02-24 18:39:27,929,4.49,0,1.26,0,4,24,5:28,1327,6.67,2.67,1.57,0,5,92,19,2412,5.37,4.88,1.26,1,3,7,3:4:9,0,0,0,952.69
4751,2015-02-25 15:25:15,184,2015-02-24 22:36:27,101,7.41,1.85,1.26,0,4,3,1:9,1393,11.07,5.53,2.2,1,3,109,4:9:16,2213,7.36,3.68,1.88,0,6,90,2:3:9,0,0,0,352.6
4752,2015-02-25 15:25:27,120,2015-02-25 07:05:33,902,2.73,2.73,1.26,0,4,12,1,1521,4.35,1.08,1.26,0,9,77,19,1290,3.15,0.44,0.94,0,5,90,2:3,0,1,1,199.41
4753,2015-02-25 15:30:03,3542,2015-02-24 18:19:55,1017,4.35,4.35,0.63,0,16,4,1:6:10,938,5.51,2.7,1.57,0,5,122,3,1046,2.73,0.55,2.2,0,2,45,15,0,0,1,196.4
4754,2015-02-25 15:35:32,3543,2015-02-25 14:30:03,166,9.17,4.58,0,1,3,53,1:4:10,2313,7.36,1.83,1.26,0,5,76,2:3,1602,4.54,1.82,2.51,0,5,16,3:9,1,1,0,185.8
4755,2015-02-25 15:40:30,298,2015-02-25 15:26:30,345,6.81,5.23,1.26,1,3,8,1,2292,2.69,1.17,0.63,1,3,117,3:4,966,2.69,2.69,1.57,1,3,123,3:4:9,0,0,0,415.82
4756,2015-02-25 15:40:48,3545,2015-02-25 15:31:43,540,13.34,1.48,1.26,0,5,47,8,539,10.14,3.07,1.26,0,5,41,2:8,727,3.98,7.97,1.26,1,3,129,4:8,0,0,0,290.36
4757,2015-02-25 15:41:41,108,2015-02-24 19:37:48,260,3.52,1.76,0.63,1,3,37,4:5:9,577,8.1,0.9,1.26,0,5,66,2:11:16,2675,5.46,4.2,1.57,1,3,90,3:4,0,1,0,337.46
4758,2015-02-25 15:45:31,174,2015-02-25 14:15:22,108,14.82,8.22,0.63,0,4,15,1:6:9,752,7.36,2.04,1.88,1,3,131,4:16,1045,3.61,2.41,1.88,0,6,160,2,0,0,0,188.25
4759,2015-02-25 15:48:02,950,2015-02-25 14:51:02,29,7.18,1.7,0.94,0,4,10,1:9,1340,5.65,1.13,1.57,0,2,175,16,130,12.92,12.92,2.2,0,5,20,2:3:9,0,0,0,367.24
4760,2015-02-25 15:50:04,1526,2015-02-25 15:30:43,1114,2.32,1.16,1.26,0,5,54,5:9,1446,2.96,0.59,1.26,1,19,179,4:19,1525,2.69,2.69,1.57,1,3,123,3:4,0,1,1,188.99
4761,2015-02-25 15:58:10,3547,2015-02-25 15:43:31,478,6.44,3.68,1.26,0,5,6,7:8,987,3.66,1.21,1.57,0,17,58,7,697,5.28,1.76,0.94,0,5,41,8,1,0,1,197.6
4762,2015-02-25 16:02:42,1297,2015-02-25 14:14:50,98,4.35,2.9,1.26,0,2,26,1:9,2260,6.95,1.16,1.57,0,5,79,16,1084,11.07,9.22,1.26,0,5,162,3,0,0,0,254.8
4763,2015-02-25 16:12:32,1297,2015-02-25 14:14:50,98,4.35,2.9,1.26,0,2,26,1:9,2260,6.95,1.16,1.57,0,5,79,16,1084,11.07,9.22,1.26,0,5,162,3,0,0,0,211.41
4764,2015-02-25 16:18:54,3548,2015-02-25 10:31:00,54,4.17,2.6,1.57,0,4,27,1:9,1478,4.17,0.93,1.26,0,2,175,9:16,2664,3.98,1.99,2.51,0,2,97,3:9,0,0,0,193.95
4765,2015-02-25 16:25:13,319,2015-02-25 16:01:06,24,9.86,3.29,1.26,0,2,9,1:6,1269,4.17,1.39,1.26,1,3,175,4:16,953,3.43,0.48,2.2,1,3,90,3:4,1,1,0,188.06
4766,2015-02-25 16:31:42,3550,2015-02-25 15:32:29,266,6.39,2.13,0.94,0,2,14,1,2305,3.66,2.03,1.57,0,5,98,16,1331,3.98,2.74,1.57,1,3,115,3:4:20,1,0,0,205.2
4767,2015-02-25 16:36:20,734,2015-02-25 15:42:30,121,4.12,2.74,1.88,0,4,27,1,1615,8.1,0.9,1.26,0,5,66,2:11:16,1687,3.52,4.14,1.88,0,6,75,2:3:9:10,0,0,0,189.92
4768,2015-02-25 16:49:35,3551,2015-02-24 18:35:37,267,13.48,3.84,1.26,0,4,15,1,1479,8.29,2.07,3.14,0,2,131,16,2437,2.59,4.32,2.2,1,3,2,3:4,0,1,0,4787.48
4769,2015-02-25 16:52:32,261,2015-02-25 16:05:11,307,2.78,2.78,1.88,0,18,43,2:7:9,2314,3.52,1.03,1.57,0,2,197,3:20:31,104,2.69,0.54,1.57,0,5,42,2:3,1,1,0,235.67
4770,2015-02-25 16:59:36,3552,2015-02-24 16:15:45,145,12.5,15.62,0.94,0,6,13,1:2,1833,6.11,1.91,1.57,0,5,98,16,2213,7.36,3.68,1.88,0,6,90,2:3:9,0,0,0,340.33
4771,2015-02-25 17:10:37,629,2015-02-25 16:35:00,331,3.66,2.03,0.63,0,5,31,1:11:21,1361,8.1,0.9,1.26,0,5,66,2:16:21,1207,8.8,0,1.57,0,5,19,3,0,0,0,221.64
4772,2015-02-25 17:17:59,3553,2015-02-24 14:08:45,564,3.43,2.45,1.26,0,2,12,1,1397,5.19,1.72,0.94,0,22,79,16:24,1383,5.51,1.1,1.88,0,2,172,3,0,0,0,230.3
4773,2015-02-25 17:38:53,356,2015-02-24 23:16:09,274,6.44,2.14,0.94,0,5,26,1,1215,4.35,0.72,1.26,0,2,127,16,1689,4.45,2.22,1.88,0,5,97,3,1,1,0,187.56
4774,2015-02-25 17:40:19,1460,2015-02-24 16:22:20,54,4.17,2.6,1.57,0,4,27,1:9,209,6.95,0.77,1.88,0,2,66,2:9:16,1085,7.32,2.08,1.88,0,6,160,2,0,0,0,193.21
4775,2015-02-25 17:42:27,1420,2015-02-24 21:00:04,639,5.28,2.4,0.63,0,1,17,5,1532,3.43,0.8,0.94,0,5,75,3:9,2998,4.58,0.92,1.26,0,5,67,15,0,0,0,200.38
4776,2015-02-25 17:44:33,1716,2015-02-25 17:18:46,139,4.49,1.12,1.26,0,2,36,5:9,2005,2.41,0.85,1.26,0,2,175,16,3221,5.19,1.04,2.51,0,5,16,3,1,0,1,208.77
4777,2015-02-25 17:45:50,123,2015-02-25 17:20:04,206,9.08,2.27,0.63,1,3,9,1:4,548,2.73,0.45,0.63,0,2,50,9:16,1934,6.02,1.2,2.2,1,3,16,3:4,0,1,0,218.95
4778,2015-02-25 17:50:01,3556,2015-02-24 16:37:22,118,5.56,4.27,1.57,0,5,8,1,1652,6.9,1.72,1.26,0,5,109,16,3111,3.24,1.3,1.57,0,5,68,3,0,0,0,224.88
4779,2015-02-25 17:53:58,3557,2015-02-25 17:44:49,286,3.89,1.76,0.94,0,2,17,5,804,4.45,1.64,0.94,0,5,30,3,1620,3.98,1.59,1.26,1,5,152,3:4,0,0,0,207.38
4780,2015-02-25 17:55:43,977,2015-02-25 12:52:59,81,12.04,12.04,1.26,0,5,9,1,1284,3.89,1.39,0.94,1,3,98,4:16,2016,5.09,0.63,1.26,0,8,88,2:3,0,0,0,303.79
4781,2015-02-25 17:57:17,3559,2015-02-24 18:12:57,525,3.2,2.13,0.94,0,5,54,5,1502,8.06,0.94,2.51,0,5,111,6:10:16,1532,3.43,0.8,0.94,0,5,75,3:9,0,0,0,886
4782,2015-02-25 17:58:11,613,2015-02-25 11:15:18,50,9.22,11.51,1.26,0,6,13,1:2,897,6.95,1.16,1.57,0,5,50,16,2141,7.36,0,0.94,0,5,73,2:3,0,0,0,175.19
4783,2015-02-25 18:00:48,1076,2015-02-25 17:57:17,91,10.98,3.43,1.57,0,2,9,1,218,3.98,3.98,0.94,0,2,20,2:3:9,1515,3.94,1.31,0.94,0,5,88,3,1,0,1,157.59
4784,2015-02-25 18:05:04,211,2015-02-25 17:56:38,188,14.82,8.22,0.94,1,3,15,1:4,1464,4.45,0.74,1.57,0,2,127,16,1194,5.93,4.56,1.26,0,6,160,2,0,0,0,238.73
4785,2015-02-25 18:07:21,986,2015-02-25 17:07:09,52,4.26,2.13,1.26,0,4,26,1,966,2.69,2.69,1.57,1,3,123,3:4:9,3222,7.69,1.54,1.26,0,5,28,3,0,0,0,283.28
4786,2015-02-25 18:10:17,1455,2015-02-25 17:50:05,166,9.17,4.58,0,1,3,53,1:4:10,1446,2.96,0.59,1.26,1,19,179,4:19,2675,5.46,4.2,1.57,1,3,90,3:4,1,1,0,212.98
4787,2015-02-25 18:10:18,212,2015-02-25 17:55:34,101,7.41,1.85,1.26,0,4,3,1:9,1861,6.58,1.95,1.57,0,5,79,16,1722,4.45,1.58,0.94,0,5,114,3:11:21,1,0,0,250.35
4788,2015-02-25 18:23:06,1730,2015-02-24 16:23:00,801,3.66,0.94,0.94,0,5,49,5,1975,5.09,5.2,1.57,0,5,184,3,2062,4.58,2.72,0.63,0,5,122,3,1,0,0,145.78
4789,2015-02-25 18:37:33,3561,2015-02-24 18:44:37,285,4.58,2.29,1.26,1,3,39,4:5,1087,2.41,0.7,0.94,1,3,90,3:4:9,1954,2.32,0.72,0.94,1,3,90,3:4,1,0,0,417.95
4790,2015-02-25 18:48:58,1431,2015-02-24 14:27:41,916,12.6,2.8,1.88,0,5,8,1,1450,5.97,1.24,1.57,0,5,79,2:6:16,2212,2.96,2.96,1.26,0,3,123,3,0,0,0,364.55
4791,2015-02-25 19:16:19,3562,2015-02-25 18:26:54,950,3.33,3.33,0.63,0,5,78,7,1556,4.45,0.89,1.57,0,2,181,3,469,2.32,5.14,1.57,0,5,60,3,0,0,0,197.79
4792,2015-02-25 19:28:07,1787,2015-02-25 19:02:33,681,3.66,1.46,1.88,0,2,29,7:9:12:23,2315,4.26,0.98,1.88,0,5,88,3:20,373,4.21,0.69,3.14,0,5,88,3:9,0,0,0,221.69
4793,2015-02-25 19:36:24,2299,2015-02-25 19:09:14,193,4.4,2.44,1.57,0,2,8,1,2114,5.51,17.77,1.57,0,5,2,3:9:12,2179,4.45,1.85,1.57,0,5,7,2:3,0,0,0,221.55
4794,2015-02-25 19:38:06,178,2015-02-24 17:00:27,776,13.85,1.72,1.26,0,5,71,5:12,1596,6.02,1,1.26,0,5,79,16,1195,5.84,1.95,1.26,0,5,76,3,0,1,0,197.51
4795,2015-02-25 19:40:51,3564,2015-02-25 19:35:18,407,11.62,0.48,1.26,0,5,36,5,1935,15.7,3.14,1.26,0,5,86,3,3005,5.51,2.75,1.57,0,2,68,3,0,0,0,449.3
4796,2015-02-25 19:43:15,3565,2015-02-25 19:12:33,933,5.37,3.83,1.88,0,4,8,1,1557,2.59,0.52,1.88,0,9,179,19,2383,4.26,0.85,1.88,0,2,172,3,0,1,1,122.72
4797,2015-02-25 19:43:39,1448,2015-02-25 04:28:09,265,13.2,11.99,0.94,0,4,9,1:9,1290,3.15,0.44,0.94,0,5,90,2:3,1491,10.84,1.2,0.94,0,5,47,8,0,0,0,186.44
4798,2015-02-25 19:44:44,1891,2015-02-25 18:01:20,54,4.17,2.6,1.57,0,4,27,1:9,1352,8.1,0.9,1.26,0,5,66,2:9:11:16:21,1437,5.51,1.37,2.2,1,3,21,2:3:10,1,0,0,219.74
4799,2015-02-25 19:56:51,3567,2015-02-25 19:45:45,274,6.44,2.14,0.94,0,5,26,1,1457,6.85,1.14,1.88,0,2,109,9:16,2502,3.66,0.73,1.26,0,5,135,3,0,0,0,205.11
4800,2015-02-25 20:00:18,390,2015-02-24 16:39:22,173,3.61,2.41,1.88,0,4,12,1,1444,7.04,0.83,0.94,0,2,79,16,3121,7.32,0,0.94,0,5,28,3,0,0,0,220.25
4801,2015-02-25 20:03:11,983,2015-02-25 18:42:53,63,9.17,3.67,1.26,1,3,3,1:4:9,438,5.37,2.23,1.57,0,5,98,16,2030,2.87,1.91,1.26,1,3,114,3:4,0,1,0,160.19
4802,2015-02-25 20:17:03,1545,2015-02-24 15:55:09,509,16.81,12,0.94,0,6,3,1,1048,3.52,1.41,1.57,0,5,116,3,3223,3.52,10.05,1.57,0,5,90,3,0,0,0,329.08
4803,2015-02-25 20:21:40,3569,2015-02-25 11:06:40,627,5.37,1.34,2.2,1,3,118,4:7,2316,8.52,0,1.57,0,6,7,2:3,2056,3.33,16.67,1.57,1,3,100,3:4,1,0,0,190.52
4804,2015-02-25 20:24:05,978,2015-02-25 19:42:39,173,3.61,2.41,1.88,0,4,12,1,2317,3.66,0.73,1.26,0,6,42,2:3,1410,2.73,2.73,1.57,1,3,123,3:4,0,1,0,304.86
4805,2015-02-25 20:28:10,3570,2015-02-25 19:51:42,1115,11.58,4.82,1.26,0,5,121,14,2318,4.86,0,1.57,0,5,121,14,2044,3.7,1.08,1.26,0,5,121,14,0,0,0,162.22
4806,2015-02-25 20:35:52,2880,2015-02-25 18:18:11,284,9.49,3.51,1.57,0,2,9,1,1557,2.59,0.52,1.88,0,9,179,19,919,5.14,1.03,0.94,0,5,138,2:3:11:20,0,0,0,160.05
4807,2015-02-25 20:38:13,55,2015-02-24 14:43:49,265,13.2,11.99,0.94,0,4,9,1:9,1072,5.46,1.82,1.57,0,5,109,16,2776,5.19,3.45,1.57,0,6,218,2:3:10,0,0,0,590.82
4808,2015-02-25 20:42:43,227,2015-02-24 15:30:21,15,10.56,3.52,0.94,0,4,10,1:9,1284,3.89,1.39,0.94,1,3,98,4:16,1324,12.87,0,1.88,0,6,152,2:3:15,0,0,0,203.76
4809,2015-02-25 20:51:13,3572,2015-02-25 20:37:00,518,4.31,1.72,1.57,0,5,39,5,2319,2.55,1.58,1.26,1,3,104,3:4:9,1134,6.11,6.11,1.26,0,2,20,3,0,1,1,189.59
4810,2015-02-25 20:56:06,3573,2015-02-25 20:25:27,1116,5.46,2.19,2.2,0,6,16,2:3,1304,5.09,1.69,1.26,0,6,21,2:3:9:10,2978,8.8,1.76,1.26,0,5,158,15,0,0,0,234.7
4811,2015-02-25 21:00:44,282,2015-02-24 17:25:57,173,3.61,2.41,1.88,0,4,12,1,1165,3.52,2.34,2.2,0,6,75,2:3:10:12,1959,3.43,22.84,1.57,1,3,116,3:4,0,0,0,96.65
4812,2015-02-25 21:03:38,3575,2015-02-25 17:55:25,284,9.49,3.51,1.57,0,2,9,1,1336,4.58,1.53,1.57,1,3,175,4:16,1323,3.98,3.98,1.88,0,6,114,2:3,0,0,0,188.57
4813,2015-02-25 21:05:26,3576,2015-02-25 20:14:22,263,12.5,1.39,1.57,0,8,5,2:5,1976,5.09,1.02,1.57,0,5,19,3,3224,3.06,6.11,0.63,0,5,28,3,0,1,0,186.12
4814,2015-02-25 21:07:08,1451,2015-02-24 21:07:41,27,3.89,1.21,1.26,0,9,19,5,1131,4.45,1.14,1.26,0,9,77,19,3225,14.91,7.46,1.57,0,5,110,6:17,0,0,0,217.56
4815,2015-02-25 21:08:00,3577,2015-02-24 14:56:40,205,8.71,3.62,0.94,1,3,10,1:4,861,3.33,0.67,0.63,1,3,50,4:16,1925,5.51,2.75,2.51,1,3,97,3:4,0,0,0,193.21
4816,2015-02-25 21:10:55,762,2015-02-24 17:06:45,59,6.11,2.04,1.26,0,5,26,1,588,9.59,1.07,0.94,0,5,66,2:11:16,1487,7.36,1.47,0.94,0,5,28,3,0,0,1,205.94
4817,2015-02-25 21:11:39,253,2015-02-25 21:09:02,38,4.58,0,1.26,1,3,11,4:5,1587,7.36,1.53,1.57,0,5,111,16,2802,9.22,3.69,1.26,0,5,7,3,1,0,0,321.76
4818,2015-02-25 21:13:43,574,2015-02-24 16:05:49,147,8.15,8.15,1.26,0,2,13,1,1371,7.59,3.8,1.57,0,5,109,16,1078,4.17,1.85,1.88,0,5,138,3:20,0,0,0,287.31
4819,2015-02-25 21:22:23,3579,2015-02-25 20:19:42,178,6.67,1.67,1.57,0,4,10,1,1101,9.59,1.18,0.94,0,5,66,2:11:16,2728,5.42,1.15,1.26,0,5,138,3:20,0,1,0,189.64
4820,2015-02-25 21:31:05,3580,2015-02-25 21:17:24,1117,10.1,3.06,1.26,0,5,41,2:8,2320,7.22,2.41,0.63,0,5,47,8,710,14.45,1.6,1.26,1,3,93,4:8,1,1,0,245.21
4821,2015-02-25 21:34:48,1818,2015-02-24 16:16:44,360,6.02,4.63,1.88,0,5,1,1:10,2321,3.66,2.61,1.26,0,5,76,3,449,5.28,0.58,2.2,0,2,25,6:8,0,0,0,345.01
4822,2015-02-25 21:37:44,207,2015-02-25 00:24:54,1118,4.58,1.23,1.26,0,9,77,19,2322,7.36,1.83,0.94,0,5,76,3,1949,4.82,0,1.57,0,21,52,17,0,1,0,316.99
4823,2015-02-25 21:38:34,3581,2015-02-25 21:36:14,38,4.58,0,1.26,1,3,11,4:5,1813,6.44,1.07,1.26,0,5,88,2:3,3226,2.32,0.46,1.57,0,5,42,3,0,0,0,970.19
4824,2015-02-25 21:40:48,889,2015-02-24 20:29:00,1119,3.66,0.78,0.63,0,13,17,5,829,4.17,1.85,1.88,0,5,138,2:3:9:20,764,9.22,4.6,1.57,0,13,67,15,1,1,0,48.26
4825,2015-02-25 21:41:56,98,2015-02-24 23:13:09,1119,3.66,0.78,0.63,0,13,17,5,533,3.89,1.56,1.57,0,2,29,7,1739,5.19,0,0.94,0,5,20,3,1,0,0,185.33
4826,2015-02-25 21:42:10,76,2015-02-25 20:58:43,133,8.66,5.09,1.26,0,2,53,1:9,1072,5.46,1.82,1.57,0,5,109,16,1525,2.69,2.69,1.57,1,3,123,3:4,0,0,0,210.94
4827,2015-02-25 21:50:12,3584,2015-02-25 20:06:07,950,3.33,3.33,0.63,0,5,78,7,219,21.49,4.77,1.26,0,2,10,1,1437,5.51,1.37,2.2,1,3,21,2:3:10,0,0,0,194.18
4828,2015-02-25 21:53:35,3585,2015-02-25 08:12:49,64,6.76,2.41,1.57,0,4,31,1,1314,6.44,0.85,1.88,0,2,127,16,2469,11.07,2.01,0.63,0,5,28,2:3,0,0,0,455.46
4829,2015-02-25 21:55:39,3586,2015-02-25 21:53:42,543,4.26,3.27,1.57,0,2,1,1,2312,4.17,1.85,1.88,0,5,138,3:20,84,4.12,3.43,1.26,0,5,7,3:6,0,0,0,296.11
4830,2015-02-25 21:56:15,3587,2015-02-25 21:23:26,1111,2.41,2.41,1.26,0,5,69,7,183,6.21,8.86,1.57,0,7,13,1:10,3227,2.73,0,1.26,0,27,28,3:6,1,0,0,199.97
4831,2015-02-25 21:57:28,789,2015-02-24 16:29:58,509,16.81,12,0.94,0,6,3,1,389,5.51,1.57,1.26,0,15,40,3:13:19:20,2372,4.58,2.29,0.94,1,3,97,3:4,0,0,0,156.62
4832,2015-02-25 22:00:31,1068,2015-02-25 22:00:12,301,2.45,1.22,0.63,0,2,37,5,1556,4.45,0.89,1.57,0,2,181,3,3228,3.24,1.3,1.26,0,5,90,2:3,1,0,1,185.47
4833,2015-02-25 22:00:43,2228,2015-02-24 14:55:31,255,6.99,2.45,1.57,0,2,9,1,1624,7.36,1.47,0.94,0,5,28,3,1476,3.66,0.97,0.94,0,5,88,2:3,0,0,0,142.13
4834,2015-02-25 22:09:41,3590,2015-02-25 20:27:52,185,3.06,0.61,0.94,0,2,36,5:6:9,412,5.51,1.57,1.57,0,15,40,3:13:19:20,2707,2.32,0.72,0.94,1,3,90,3:4,0,0,0,149.16
4835,2015-02-25 22:12:16,1914,2015-02-24 18:04:25,549,4.03,2.01,0.94,1,3,37,4:5,1462,6.3,1.8,1.26,0,9,77,6:19,57,11.86,5.93,0.63,0,5,28,2:3,0,0,0,257.21
4836,2015-02-25 22:15:40,433,2015-02-25 17:22:57,265,13.2,11.99,0.94,0,4,9,1:9,1270,3.66,0.73,1.57,1,3,50,4:9:16,1981,2.73,3.03,1.88,0,6,104,2:3:10,0,0,0,321.3
4837,2015-02-25 22:21:05,3592,2015-02-25 16:40:28,14,8.43,3.51,1.88,0,2,9,1,1445,4.26,0.7,1.26,1,3,127,4:16,1882,3.15,2.09,1.57,0,6,114,2:3,0,0,0,301.15
4838,2015-02-25 22:22:26,3593,2015-02-25 22:02:56,1120,8.61,5.74,0.94,0,5,165,8,1250,8.61,5.74,0.94,0,5,165,8,1082,7.22,2.41,1.26,0,5,47,8,1,0,1,351.12
4839,2015-02-25 22:23:23,2195,2015-02-25 21:32:47,566,5.51,2.11,1.26,0,1,26,1:2,1991,4.54,1.51,1.26,0,5,60,2:19,2812,6.44,3.9,1.57,0,5,75,3:9:10,0,1,1,197.05
4840,2015-02-25 22:25:25,1645,2015-02-24 15:01:40,41,6.44,0,0.94,1,3,11,4:5,1338,5.74,1.59,1.57,0,5,111,16,1138,3.66,0.73,1.57,1,3,123,3:4,0,0,0,139.95
4841,2015-02-25 22:29:02,895,2015-02-24 16:25:58,165,9.96,1.99,0.94,0,4,14,1:9,1502,8.06,0.94,2.51,0,5,111,6:10:16,2030,2.87,1.91,1.26,1,3,114,3:4,0,0,0,195.34
4842,2015-02-25 22:36:10,887,2015-02-25 22:07:59,193,4.4,2.44,1.57,0,2,8,1,798,4.58,4.58,1.26,0,2,127,16,1451,5.09,5.09,1.57,0,2,68,3,1,0,0,275.96
4843,2015-02-25 22:51:07,3595,2015-02-24 17:26:08,1121,3.66,0.91,1.57,0,2,166,14,856,20.01,1.67,1.57,0,5,41,8,1091,10.14,3.38,1.26,0,5,41,2:8,0,0,0,185.43
4844,2015-02-25 22:56:54,558,2015-02-25 13:55:36,205,8.71,3.62,0.94,1,3,10,1:4,1470,5.51,1.37,2.2,0,2,109,16,2734,5.51,1.69,1.88,0,6,90,2:3:10,0,0,0,184.13
4845,2015-02-25 23:07:30,469,2015-02-25 22:21:18,481,2.32,2.32,1.88,0,5,4,1,1396,8.06,1.57,1.26,0,5,111,16,953,3.43,0.48,2.2,1,3,90,3:4,0,0,0,193.81
4846,2015-02-25 23:21:58,1869,2015-02-24 14:37:56,333,2.5,2.27,0.94,0,2,12,1,1277,3.75,1.07,0.94,0,2,175,16,966,2.69,2.69,1.57,1,3,123,3:4:9,0,0,0,227.06
4847,2015-02-25 23:22:51,350,2015-02-25 22:51:43,28,9.63,9.63,1.26,1,3,13,1:4,1260,7.04,0.01,0.94,0,5,103,3,1634,3.66,3.33,1.26,0,5,86,2:3:9,1,1,1,265.17
4848,2015-02-25 23:25:05,3597,2015-02-24 15:15:39,68,6.25,2.5,0.63,0,2,17,5:6:9,1285,7.32,1.35,1.26,0,5,98,16,2356,5.93,5.38,1.57,0,6,160,2,0,0,0,422.53
4849,2015-02-25 23:28:58,3598,2015-02-24 14:37:11,1122,8.52,4.26,1.57,0,2,3,1,1461,6.3,1.87,2.2,0,2,111,16,790,4.91,3.77,2.51,1,3,2,3:4,0,0,0,267.95
4850,2015-02-26 01:08:06,1081,2015-02-24 16:48:51,212,3.24,324.17,1.26,1,3,5,4:5,2323,7.87,4.37,1.57,0,5,122,3,2223,5.09,1.27,1.26,0,5,119,3,0,0,0,141.94
4851,2015-02-26 01:43:20,495,2015-02-26 01:16:56,543,4.26,3.27,1.57,0,2,1,1,1283,4.35,1.44,1.26,0,22,79,16:24,218,3.98,3.98,0.94,0,2,20,2:3:9,1,1,0,189.69
4852,2015-02-26 02:30:06,1836,2015-02-24 14:50:39,134,7.36,2.45,1.26,0,4,10,1:9,1596,6.02,1,1.26,0,5,79,16,1315,6.02,3.01,0.94,0,5,103,3,0,0,0,226.92
4853,2015-02-26 04:33:59,1881,2015-02-25 10:57:26,72,3.89,1.95,0.94,0,2,8,1:9,1816,9.03,1.81,1.57,0,5,66,16,2144,6.44,1.29,1.26,1,3,20,3,1,0,0,246.51
4854,2015-02-26 06:48:59,3602,2015-02-26 06:18:57,884,3.57,0,0.94,0,5,24,5:28,2080,5.51,0.92,1.57,0,5,127,16,1207,8.8,0,1.57,0,5,19,3,1,0,0,210.25
