orderID,couponsReceivedDate,couponsReceivedTime,couponsReceivedDoW,couponsReceivedWeekend,couponsReceivedFriSat,orderTimeDate,orderTimeTime,orderTimeDoW,orderTimeWeekend,orderTimeFriSat,batchID,couponsExpire,couponsSent,TimeBtwnSentRec,TimeBtwnRecExpire,TimeBtwnRecOrder,TimeBtwnOrderExpire
5457,2015-03-02,18H 18M 2S,Monday,0,0,2015-03-02,18H 24M 42S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,162.300277777778,5.69972222222222,0.111111111111111,5.58861111111111
5458,2015-02-25,16H 5M 47S,Wednesday,0,0,2015-03-02,18H 35M 49S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,40.0961111111111,127.903888888889,122.500555555556,5.40333333333333
5459,2015-02-28,14H 21M 18S,Saturday,1,1,2015-03-02,18H 44M 37S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,110.354722222222,57.6452777777778,52.3886111111111,5.25666666666667
5460,2015-02-27,13H 59M 53S,Friday,0,1,2015-03-02,18H 52M 0S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,85.9977777777778,82.0022222222222,76.8686111111111,5.13361111111111
5461,2015-03-02,17H 5M 43S,Monday,0,0,2015-03-02,18H 55M 23S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,161.095,6.905,1.82777777777778,5.07722222222222
5462,2015-02-24,14H 15M 6S,Tuesday,0,0,2015-03-02,18H 57M 21S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,14.2513888888889,153.748611111111,148.704166666667,5.04444444444444
5463,2015-02-24,16H 29M 18S,Tuesday,0,0,2015-03-02,19H 0M 32S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,16.4880555555556,151.511944444444,146.520555555556,4.99138888888889
5464,2015-02-25,10H 53M 22S,Wednesday,0,0,2015-03-02,19H 18M 1S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,34.8891666666667,133.110833333333,128.410833333333,4.7
5465,2015-03-02,19H 36M 54S,Monday,0,0,2015-03-02,19H 50M 55S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,163.614722222222,4.38527777777778,0.233611111111111,4.15166666666667
5466,2015-02-25,18H 47M 39S,Wednesday,0,0,2015-03-02,19H 59M 42S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,42.7938888888889,125.206111111111,121.200833333333,4.00527777777778
5467,2015-02-27,14H 2M 42S,Friday,0,1,2015-03-02,20H 2M 4S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,86.0447222222222,81.9552777777778,77.9894444444444,3.96583333333333
5468,2015-03-02,8H 28M 49S,Monday,0,0,2015-03-02,20H 15M 58S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,152.48,15.52,11.7858333333333,3.73416666666667
5469,2015-03-02,20H 17M 24S,Monday,0,0,2015-03-02,20H 30M 1S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,164.289722222222,3.71027777777778,0.210277777777778,3.5
5470,2015-02-25,10H 40M 2S,Wednesday,0,0,2015-03-02,20H 30M 30S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,34.6669444444444,133.333055555556,129.841111111111,3.49194444444444
5471,2015-02-24,17H 48M 1S,Tuesday,0,0,2015-03-02,20H 36M 20S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,17.8,150.2,146.805277777778,3.39472222222222
5472,2015-02-25,23H 41M 38S,Wednesday,0,0,2015-03-02,20H 48M 28S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,47.6936111111111,120.306388888889,117.113888888889,3.1925
5473,2015-02-24,15H 2M 20S,Tuesday,0,0,2015-03-02,20H 59M 38S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,15.0386111111111,152.961388888889,149.955,3.00638888888889
5474,2015-02-24,15H 2M 19S,Tuesday,0,0,2015-03-02,21H 4M 24S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,15.0383333333333,152.961666666667,150.034722222222,2.92694444444444
5475,2015-02-25,15H 55M 20S,Wednesday,0,0,2015-03-02,21H 23M 2S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,39.9219444444444,128.078055555556,125.461666666667,2.61638888888889
5476,2015-02-24,14H 34M 30S,Tuesday,0,0,2015-03-02,21H 31M 26S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,14.5747222222222,153.425277777778,150.948888888889,2.47638888888889
5477,2015-02-24,17H 50M 36S,Tuesday,0,0,2015-03-02,21H 31M 29S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,17.8430555555556,150.156944444444,147.681388888889,2.47555555555556
5478,2015-03-02,11H 45M 30S,Monday,0,0,2015-03-02,21H 55M 16S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,155.758055555556,12.2419444444444,10.1627777777778,2.07916666666667
5479,2015-02-24,21H 2M 21S,Tuesday,0,0,2015-03-02,22H 18M 33S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,21.0388888888889,146.961111111111,145.27,1.69111111111111
5480,2015-02-26,13H 1M 29S,Thursday,0,0,2015-03-02,22H 23M 55S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,61.0244444444444,106.975555555556,105.373888888889,1.60166666666667
5481,2015-02-24,15H 25M 55S,Tuesday,0,0,2015-03-02,22H 35M 41S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,15.4316666666667,152.568333333333,151.162777777778,1.40555555555556
5482,2015-02-25,12H 12M 32S,Wednesday,0,0,2015-03-02,22H 36M 48S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,36.2086111111111,131.791388888889,130.404444444444,1.38694444444444
5483,2015-02-24,15H 39M 7S,Tuesday,0,0,2015-03-02,22H 40M 48S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,15.6516666666667,152.348333333333,151.028055555556,1.32027777777778
5484,2015-03-02,21H 56M 20S,Monday,0,0,2015-03-02,22H 58M 58S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,165.938611111111,2.06138888888889,1.04388888888889,1.0175
5485,2015-02-25,13H 55M 36S,Wednesday,0,0,2015-03-02,23H 10M 59S,Monday,0,0,8,2015-03-03 00:00:01,2015-02-24 00:00:01,37.9263888888889,130.073611111111,129.256388888889,0.817222222222222
5486,2015-03-03,7H 55M 20S,Tuesday,0,0,2015-03-03,7H 59M 16S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,7.92194444444444,160.078055555556,0.0655555555555556,160.0125
5487,2015-03-03,7H 51M 22S,Tuesday,0,0,2015-03-03,8H 2M 28S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,7.85583333333333,160.144166666667,0.185,159.959166666667
5488,2015-03-03,7H 59M 10S,Tuesday,0,0,2015-03-03,8H 13M 3S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,7.98583333333333,160.014166666667,0.231388888888889,159.782777777778
5489,2015-03-03,12H 22M 4S,Tuesday,0,0,2015-03-03,12H 42M 42S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,12.3675,155.6325,0.343888888888889,155.288611111111
5490,2015-03-03,10H 5M 24S,Tuesday,0,0,2015-03-03,13H 44M 45S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,10.0897222222222,157.910277777778,3.65583333333333,154.254444444444
5491,2015-03-03,13H 26M 53S,Tuesday,0,0,2015-03-03,14H 5M 48S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,13.4477777777778,154.552222222222,0.648611111111111,153.903611111111
5492,2015-03-03,13H 54M 31S,Tuesday,0,0,2015-03-03,14H 9M 37S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,13.9083333333333,154.091666666667,0.251666666666667,153.84
5493,2015-03-03,13H 59M 39S,Tuesday,0,0,2015-03-03,14H 11M 59S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,13.9938888888889,154.006111111111,0.205555555555556,153.800555555556
5494,2015-03-03,13H 58M 39S,Tuesday,0,0,2015-03-03,14H 18M 46S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,13.9772222222222,154.022777777778,0.335277777777778,153.6875
5495,2015-03-03,13H 59M 40S,Tuesday,0,0,2015-03-03,14H 29M 54S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,13.9941666666667,154.005833333333,0.503888888888889,153.501944444444
5496,2015-03-03,14H 8M 10S,Tuesday,0,0,2015-03-03,14H 31M 38S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,14.1358333333333,153.864166666667,0.391111111111111,153.473055555556
5497,2015-03-03,14H 4M 17S,Tuesday,0,0,2015-03-03,14H 33M 15S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,14.0711111111111,153.928888888889,0.482777777777778,153.446111111111
5498,2015-03-03,14H 1M 19S,Tuesday,0,0,2015-03-03,14H 37M 19S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,14.0216666666667,153.978333333333,0.6,153.378333333333
5499,2015-03-03,14H 5M 33S,Tuesday,0,0,2015-03-03,14H 38M 28S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,14.0922222222222,153.907777777778,0.548611111111111,153.359166666667
5500,2015-03-03,13H 56M 47S,Tuesday,0,0,2015-03-03,14H 44M 55S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,13.9461111111111,154.053888888889,0.802222222222222,153.251666666667
5501,2015-03-03,14H 26M 3S,Tuesday,0,0,2015-03-03,14H 50M 3S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,14.4338888888889,153.566111111111,0.4,153.166111111111
5502,2015-03-03,14H 10M 58S,Tuesday,0,0,2015-03-03,15H 8M 37S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,14.1825,153.8175,0.960833333333333,152.856666666667
5503,2015-03-03,14H 46M 31S,Tuesday,0,0,2015-03-03,15H 10M 25S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,14.775,153.225,0.398333333333333,152.826666666667
5504,2015-03-03,14H 20M 24S,Tuesday,0,0,2015-03-03,15H 14M 25S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,14.3397222222222,153.660277777778,0.900277777777778,152.76
5505,2015-03-03,14H 2M 42S,Tuesday,0,0,2015-03-03,15H 28M 36S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,14.0447222222222,153.955277777778,1.43166666666667,152.523611111111
5506,2015-03-03,15H 15M 45S,Tuesday,0,0,2015-03-03,15H 30M 28S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,15.2622222222222,152.737777777778,0.245277777777778,152.4925
5507,2015-03-03,14H 48M 26S,Tuesday,0,0,2015-03-03,15H 32M 13S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,14.8069444444444,153.193055555556,0.729722222222222,152.463333333333
5508,2015-03-03,13H 53M 16S,Tuesday,0,0,2015-03-03,16H 1M 32S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,13.8875,154.1125,2.13777777777778,151.974722222222
5509,2015-03-03,15H 49M 37S,Tuesday,0,0,2015-03-03,16H 16M 4S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,15.8266666666667,152.173333333333,0.440833333333333,151.7325
5510,2015-03-03,15H 42M 49S,Tuesday,0,0,2015-03-03,16H 16M 16S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,15.7133333333333,152.286666666667,0.5575,151.729166666667
5511,2015-03-03,16H 6M 32S,Tuesday,0,0,2015-03-03,16H 20M 23S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,16.1086111111111,151.891388888889,0.230833333333333,151.660555555556
5512,2015-03-03,16H 30M 33S,Tuesday,0,0,2015-03-03,16H 37M 10S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,16.5088888888889,151.491111111111,0.110277777777778,151.380833333333
5513,2015-03-03,16H 17M 17S,Tuesday,0,0,2015-03-03,16H 44M 3S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,16.2877777777778,151.712222222222,0.446111111111111,151.266111111111
5514,2015-03-03,15H 52M 14S,Tuesday,0,0,2015-03-03,16H 47M 55S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,15.8702777777778,152.129722222222,0.928055555555556,151.201666666667
5515,2015-03-03,15H 31M 48S,Tuesday,0,0,2015-03-03,16H 48M 40S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,15.5297222222222,152.470277777778,1.28111111111111,151.189166666667
5516,2015-03-03,16H 18M 1S,Tuesday,0,0,2015-03-03,16H 52M 25S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,16.3,151.7,0.573333333333333,151.126666666667
5517,2015-03-03,17H 6M 1S,Tuesday,0,0,2015-03-03,17H 9M 32S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,17.1,150.9,0.0586111111111111,150.841388888889
5518,2015-03-03,16H 41M 40S,Tuesday,0,0,2015-03-03,17H 12M 41S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,16.6941666666667,151.305833333333,0.516944444444444,150.788888888889
5519,2015-03-03,16H 59M 10S,Tuesday,0,0,2015-03-03,17H 23M 7S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,16.9858333333333,151.014166666667,0.399166666666667,150.615
5520,2015-03-03,16H 45M 25S,Tuesday,0,0,2015-03-03,17H 40M 36S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,16.7566666666667,151.243333333333,0.919722222222222,150.323611111111
5521,2015-03-03,14H 51M 32S,Tuesday,0,0,2015-03-03,17H 48M 58S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,14.8586111111111,153.141388888889,2.95722222222222,150.184166666667
5522,2015-03-03,14H 16M 29S,Tuesday,0,0,2015-03-03,17H 50M 16S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,14.2744444444444,153.725555555556,3.56305555555556,150.1625
5523,2015-03-03,17H 53M 16S,Tuesday,0,0,2015-03-03,18H 5M 49S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,17.8875,150.1125,0.209166666666667,149.903333333333
5524,2015-03-03,18H 45M 12S,Tuesday,0,0,2015-03-03,19H 0M 54S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,18.7530555555556,149.246944444444,0.261666666666667,148.985277777778
5525,2015-03-03,17H 28M 53S,Tuesday,0,0,2015-03-03,19H 15M 56S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,17.4811111111111,150.518888888889,1.78416666666667,148.734722222222
5526,2015-03-03,17H 37M 14S,Tuesday,0,0,2015-03-03,19H 17M 7S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,17.6202777777778,150.379722222222,1.66472222222222,148.715
5527,2015-03-03,19H 5M 19S,Tuesday,0,0,2015-03-03,19H 30M 17S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,19.0883333333333,148.911666666667,0.416111111111111,148.495555555556
5528,2015-03-03,18H 10M 17S,Tuesday,0,0,2015-03-03,19H 42M 25S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,18.1711111111111,149.828888888889,1.53555555555556,148.293333333333
5529,2015-03-03,13H 50M 49S,Tuesday,0,0,2015-03-03,20H 1M 12S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,13.8466666666667,154.153333333333,6.17305555555556,147.980277777778
5530,2015-03-03,19H 19M 34S,Tuesday,0,0,2015-03-03,20H 3M 11S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,19.3258333333333,148.674166666667,0.726944444444444,147.947222222222
5531,2015-03-03,19H 32M 6S,Tuesday,0,0,2015-03-03,20H 5M 57S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,19.5347222222222,148.465277777778,0.564166666666667,147.901111111111
5532,2015-03-03,19H 16M 38S,Tuesday,0,0,2015-03-03,20H 10M 59S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,19.2769444444444,148.723055555556,0.905833333333333,147.817222222222
5533,2015-03-03,17H 44M 40S,Tuesday,0,0,2015-03-03,20H 18M 0S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,17.7441666666667,150.255833333333,2.55555555555556,147.700277777778
5534,2015-03-03,20H 12M 39S,Tuesday,0,0,2015-03-03,20H 30M 11S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,20.2105555555556,147.789444444444,0.292222222222222,147.497222222222
5535,2015-03-03,16H 52M 57S,Tuesday,0,0,2015-03-03,20H 32M 34S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,16.8822222222222,151.117777777778,3.66027777777778,147.4575
5536,2015-03-03,14H 13M 29S,Tuesday,0,0,2015-03-03,20H 33M 36S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,14.2244444444444,153.775555555556,6.33527777777778,147.440277777778
5537,2015-03-03,20H 14M 0S,Tuesday,0,0,2015-03-03,20H 39M 8S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,20.2330555555556,147.766944444444,0.418888888888889,147.348055555556
5538,2015-03-03,20H 18M 5S,Tuesday,0,0,2015-03-03,20H 46M 9S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,20.3011111111111,147.698888888889,0.467777777777778,147.231111111111
5539,2015-03-03,17H 14M 19S,Tuesday,0,0,2015-03-03,20H 56M 34S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,17.2383333333333,150.761666666667,3.70416666666667,147.0575
5540,2015-03-03,17H 1M 1S,Tuesday,0,0,2015-03-03,20H 58M 37S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,17.0166666666667,150.983333333333,3.96,147.023333333333
5541,2015-03-03,13H 50M 50S,Tuesday,0,0,2015-03-03,21H 3M 39S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,13.8469444444444,154.153055555556,7.21361111111111,146.939444444444
5542,2015-03-03,13H 47M 56S,Tuesday,0,0,2015-03-03,21H 4M 1S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,13.7986111111111,154.201388888889,7.26805555555556,146.933333333333
5543,2015-03-03,20H 29M 38S,Tuesday,0,0,2015-03-03,21H 9M 26S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,20.4936111111111,147.506388888889,0.663333333333333,146.843055555556
5544,2015-03-03,14H 11M 38S,Tuesday,0,0,2015-03-03,21H 11M 39S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,14.1936111111111,153.806388888889,7.00027777777778,146.806111111111
5545,2015-03-03,21H 18M 20S,Tuesday,0,0,2015-03-03,21H 21M 0S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,21.3052777777778,146.694722222222,0.0444444444444444,146.650277777778
5546,2015-03-03,21H 14M 21S,Tuesday,0,0,2015-03-03,21H 24M 20S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,21.2388888888889,146.761111111111,0.166388888888889,146.594722222222
5547,2015-03-03,20H 56M 46S,Tuesday,0,0,2015-03-03,21H 29M 46S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,20.9458333333333,147.054166666667,0.55,146.504166666667
5548,2015-03-03,14H 43M 41S,Tuesday,0,0,2015-03-03,21H 30M 45S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,14.7277777777778,153.272222222222,6.78444444444444,146.487777777778
5549,2015-03-03,21H 11M 54S,Tuesday,0,0,2015-03-03,21H 35M 1S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,21.1980555555556,146.801944444444,0.385277777777778,146.416666666667
5550,2015-03-03,20H 39M 17S,Tuesday,0,0,2015-03-03,21H 57M 51S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,20.6544444444444,147.345555555556,1.30944444444444,146.036111111111
5551,2015-03-03,21H 28M 23S,Tuesday,0,0,2015-03-03,22H 15M 18S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,21.4727777777778,146.527222222222,0.781944444444444,145.745277777778
5552,2015-03-03,21H 7M 3S,Tuesday,0,0,2015-03-03,22H 17M 18S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,21.1172222222222,146.882777777778,1.17083333333333,145.711944444444
5553,2015-03-03,16H 59M 30S,Tuesday,0,0,2015-03-03,22H 19M 0S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,16.9913888888889,151.008611111111,5.325,145.683611111111
5554,2015-03-03,22H 5M 23S,Tuesday,0,0,2015-03-03,22H 27M 1S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,22.0894444444444,145.910555555556,0.360555555555556,145.55
5555,2015-03-03,22H 22M 29S,Tuesday,0,0,2015-03-03,22H 47M 2S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,22.3744444444444,145.625555555556,0.409166666666667,145.216388888889
5556,2015-03-03,14H 46M 5S,Tuesday,0,0,2015-03-03,23H 4M 59S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,14.7677777777778,153.232222222222,8.315,144.917222222222
5557,2015-03-03,18H 48M 10S,Tuesday,0,0,2015-03-03,23H 6M 40S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,18.8025,149.1975,4.30833333333333,144.889166666667
5558,2015-03-03,13H 56M 31S,Tuesday,0,0,2015-03-03,23H 17M 6S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,13.9416666666667,154.058333333333,9.34305555555556,144.715277777778
5559,2015-03-03,16H 35M 8S,Tuesday,0,0,2015-03-03,23H 21M 50S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,16.5852777777778,151.414722222222,6.77833333333333,144.636388888889
5560,2015-03-03,15H 57M 4S,Tuesday,0,0,2015-03-03,23H 35M 49S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,15.9508333333333,152.049166666667,7.64583333333333,144.403333333333
5561,2015-03-03,23H 3M 49S,Tuesday,0,0,2015-03-03,23H 41M 35S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,23.0633333333333,144.936666666667,0.629444444444444,144.307222222222
5562,2015-03-03,15H 35M 5S,Tuesday,0,0,2015-03-03,23H 45M 15S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,15.5844444444444,152.415555555556,8.16944444444444,144.246111111111
5563,2015-03-03,15H 42M 3S,Tuesday,0,0,2015-03-03,23H 51M 23S,Tuesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,15.7005555555556,152.299444444444,8.15555555555556,144.143888888889
5564,2015-03-03,23H 46M 56S,Tuesday,0,0,2015-03-04,18M 41S,Wednesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,23.7819444444444,144.218055555556,0.529166666666667,143.688888888889
5565,2015-03-03,17H 56M 1S,Tuesday,0,0,2015-03-04,6H 6M 22S,Wednesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,17.9333333333333,150.066666666667,12.1725,137.894166666667
5566,2015-03-03,13H 55M 59S,Tuesday,0,0,2015-03-04,7H 9M 14S,Wednesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,13.9327777777778,154.067222222222,17.2208333333333,136.846388888889
5567,2015-03-04,6H 49M 23S,Wednesday,0,0,2015-03-04,7H 13M 12S,Wednesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,30.8227777777778,137.177222222222,0.396944444444444,136.780277777778
5568,2015-03-03,19H 43M 57S,Tuesday,0,0,2015-03-04,7H 32M 9S,Wednesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,19.7322222222222,148.267777777778,11.8033333333333,136.464444444444
5569,2015-03-04,7H 25M 28S,Wednesday,0,0,2015-03-04,7H 36M 30S,Wednesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,31.4241666666667,136.575833333333,0.183888888888889,136.391944444444
5570,2015-03-03,15H 32M 5S,Tuesday,0,0,2015-03-04,8H 15M 12S,Wednesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,15.5344444444444,152.465555555556,16.7186111111111,135.746944444444
5571,2015-03-04,8H 8M 3S,Wednesday,0,0,2015-03-04,8H 24M 32S,Wednesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,32.1338888888889,135.866111111111,0.274722222222222,135.591388888889
5572,2015-03-03,18H 26M 4S,Tuesday,0,0,2015-03-04,8H 29M 28S,Wednesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,18.4341666666667,149.565833333333,14.0566666666667,135.509166666667
5573,2015-03-03,16H 40M 13S,Tuesday,0,0,2015-03-04,8H 34M 4S,Wednesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,16.67,151.33,15.8975,135.4325
5574,2015-03-04,7H 11M 40S,Wednesday,0,0,2015-03-04,8H 38M 11S,Wednesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,31.1941666666667,136.805833333333,1.44194444444444,135.363888888889
5575,2015-03-03,16H 1M 18S,Tuesday,0,0,2015-03-04,9H 5M 49S,Wednesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,16.0213888888889,151.978611111111,17.0752777777778,134.903333333333
5576,2015-03-03,14H 50M 21S,Tuesday,0,0,2015-03-04,9H 12M 21S,Wednesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,14.8388888888889,153.161111111111,18.3666666666667,134.794444444444
5577,2015-03-03,21H 25M 18S,Tuesday,0,0,2015-03-04,9H 15M 32S,Wednesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,21.4213888888889,146.578611111111,11.8372222222222,134.741388888889
5578,2015-03-03,15H 12M 4S,Tuesday,0,0,2015-03-04,9H 18M 38S,Wednesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,15.2008333333333,152.799166666667,18.1094444444444,134.689722222222
5579,2015-03-03,14H 25M 19S,Tuesday,0,0,2015-03-04,9H 19M 36S,Wednesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,14.4216666666667,153.578333333333,18.9047222222222,134.673611111111
5580,2015-03-03,14H 10M 26S,Tuesday,0,0,2015-03-04,9H 37M 59S,Wednesday,0,0,9,2015-03-10 00:00:01,2015-03-03 00:00:01,14.1736111111111,153.826388888889,19.4591666666667,134.367222222222
