orderID,TimeBtwnRecExpire,coupon2Used,basketValue,coupon3Used,TimeBtwnOrderExpire,premiumProduct1,reward2,premiumProduct2,brand2,productGroup2,orderTimeWeekend,orderTimeFriSat,couponID1,price1,basePrice1,reward1,productGroup3,couponsSent,userID,coupon1Used,TimeBtwnRecOrder,productGroup1,brand3,couponsReceivedDate,couponsReceivedTime,couponsReceivedDoW,couponsReceivedWeekend,categoryIDs2,couponID3,price3,basePrice3,reward3,premiumProduct3,couponsExpire,couponsReceived,orderTime,TimeBtwnSentRec,brand1,categoryIDs3,batchID,categoryIDs1,couponID2,price2,basePrice2,couponsReceivedFriSat,orderTimeDate,orderTimeTime,orderTimeDoW
6576,84.7066666666667,,,,31.0969444444444,0,2.2,0,brand5,prod103,1,0,cpn96,3.61,1.9,1.88,prod29,2015-03-10 00:00:01,user3059,,53.6097222222222,prod29,brand5,2015-03-13,37,Friday,0,cat5:cat15:cat19:cat2,cpn38,2.69,1.41,1.57,0,2015-03-17 00:00:01,2015-03-13 11:17:37,2015-03-15 16:54:12,83.2933333333333,brand5,cat5:cat15:cat2,10,cat5:cat15:cat2,cpn292,3.52,2.34,1,2015-03-15,12,Sunday
6577,151.273333333333,,,,30.9922222222222,0,0.63,0,brand2,prod3,1,0,cpn1237,10.14,3.07,1.26,prod43,2015-03-10 00:00:01,user3060,,120.281111111111,prod109,brand3,2015-03-10,37,Tuesday,0,cat5:cat9,cpn1603,5.97,0.99,1.26,0,2015-03-17 00:00:01,2015-03-10 16:43:37,2015-03-15 17:00:29,16.7266666666667,brand3,cat3,10,cat12:cat2,cpn264,3.66,3.66,0,2015-03-15,29,Sunday
6578,152.345277777778,,,,30.8272222222222,0,1.57,0,brand3,prod86,1,0,cpn259,6.21,8.86,1.57,prod103,2015-03-10 00:00:01,user793,,121.518055555556,prod40,brand5,2015-03-10,18,Tuesday,0,cat3,cpn433,3.24,4.32,1.57,0,2015-03-17 00:00:01,2015-03-10 15:39:18,2015-03-15 17:10:23,15.6547222222222,brand7,cat5:cat15:cat2,10,cat1:cat15:cat4,cpn425,7.59,3.8,0,2015-03-15,23,Sunday
6579,109.191944444444,,,,30.5602777777778,0,0.94,0,brand2,prod13,1,0,cpn378,4.12,2.74,1.88,prod114,2015-03-10 00:00:01,user208,,78.6316666666667,prod76,brand3,2015-03-12,30,Thursday,0,cat3,cpn492,5.84,1.45,0.94,0,2015-03-17 00:00:01,2015-03-12 10:48:30,2015-03-15 17:26:24,58.8080555555556,brand6,cat5:cat24,10,cat1,cpn491,3.66,0,0,2015-03-15,24,Sunday
6580,152.405833333333,,,,30.4941666666667,0,1.88,0,brand3,prod37,1,0,cpn1908,2.96,1.64,1.26,prod113,2015-03-10 00:00:01,user3061,,121.911666666667,prod38,brand3,2015-03-10,40,Tuesday,0,cat5:cat4,cpn3426,6.44,6.44,0.94,0,2015-03-17 00:00:01,2015-03-10 15:35:40,2015-03-15 17:30:22,15.5941666666667,brand2,cat16:cat11:cat17,10,cat1,cpn1841,5.51,1.37,0,2015-03-15,22,Sunday
6581,126.708333333333,,,,30.3113888888889,0,3.14,0,brand2,prod36,1,0,cpn39,5.56,4.27,1.57,prod27,2015-03-10 00:00:01,user615,,96.3969444444444,prod30,brand4,2015-03-11,31,Wednesday,0,cat3,cpn1095,3.06,0.76,1.26,1,2015-03-17 00:00:01,2015-03-11 17:17:31,2015-03-15 17:41:20,41.2916666666667,brand3,cat5:cat7,10,cat1,cpn803,8.29,2.07,0,2015-03-15,20,Sunday
6582,101.229444444444,,,,29.8466666666667,1,1.57,1,brand4,prod3,1,0,cpn624,9.08,2.27,0.63,prod103,2015-03-10 00:00:01,user2458,,71.3827777777778,prod31,brand3,2015-03-12,15,Thursday,0,cat5:cat7:cat15:cat4,cpn293,3.66,1.46,1.26,0,2015-03-17 00:00:01,2015-03-12 18:46:15,2015-03-15 18:09:13,66.7705555555556,brand4,cat5:cat19,10,cat1:cat7,cpn161,8.29,1.66,0,2015-03-15,13,Sunday
6583,148.587222222222,,,,29.8286111111111,0,1.26,0,brand2,prod8,1,0,cpn378,4.12,2.74,1.88,prod82,2015-03-10 00:00:01,user3062,,118.758611111111,prod76,brand3,2015-03-10,47,Tuesday,0,cat3:cat4,cpn607,7.04,9.38,0.94,0,2015-03-17 00:00:01,2015-03-10 19:24:47,2015-03-15 18:10:18,19.4127777777778,brand6,cat5,10,cat1,cpn802,4.17,0.93,0,2015-03-15,18,Sunday
6584,30.1738888888889,,,,29.4852777777778,0,1.88,0,brand2,prod13,1,0,cpn190,5.05,1.73,0.94,prod34,2015-03-10 00:00:01,user1310,,0.688611111111111,prod51,brand4,2015-03-15,35,Sunday,1,cat3,cpn1171,3.66,2.44,1.26,1,2015-03-17 00:00:01,2015-03-15 17:49:35,2015-03-15 18:30:54,137.826111111111,brand2,cat5,10,cat8:cat4,cpn187,6.44,0.85,0,2015-03-15,54,Sunday
6585,110.271666666667,,,,29.4633333333333,1,1.26,0,brand3,prod18,1,0,cpn652,10,166.72,0.94,prod114,2015-03-10 00:00:01,user3063,,80.8083333333333,prod15,brand25,2015-03-12,43,Thursday,0,cat5,cpn3408,6.44,5.27,1.26,0,2015-03-17 00:00:01,2015-03-12 09:43:43,2015-03-15 18:32:13,57.7283333333333,brand4,cat5,10,cat8:cat7,cpn1050,8.61,1.72,0,2015-03-15,13,Sunday
6586,29.7072222222222,,,,29.2825,1,1.57,0,brand3,prod11,1,0,cpn624,9.08,2.27,0.63,prod27,2015-03-10 00:00:01,user655,,0.424722222222222,prod31,brand3,2015-03-15,35,Sunday,1,cat3,cpn1136,6.44,1.07,1.26,0,2015-03-17 00:00:01,2015-03-15 18:17:35,2015-03-15 18:43:04,138.292777777778,brand4,cat5:cat2,10,cat1:cat7,cpn515,6.02,0.75,0,2015-03-15,4,Sunday
6587,149.038333333333,,,,29.0558333333333,1,1.26,0,brand3,prod27,1,0,cpn22,9.17,2.04,0.94,prod170,2015-03-10 00:00:01,user3064,,119.9825,prod7,brand5,2015-03-10,43,Tuesday,0,cat5:cat2,cpn2201,7.87,15.75,2.2,0,2015-03-17 00:00:01,2015-03-10 18:57:43,2015-03-15 18:56:40,18.9616666666667,brand4,cat23:cat2,10,cat1:cat7,cpn309,5.51,0.73,0,2015-03-15,40,Sunday
6588,144.991666666667,,,,28.6458333333333,1,1.26,0,brand3,prod86,1,0,cpn7,7.92,2.64,1.26,prod171,2015-03-10 00:00:01,user1679,,116.345833333333,prod7,brand3,2015-03-10,31,Tuesday,0,cat3,cpn2571,3.66,1.12,1.26,0,2015-03-17 00:00:01,2015-03-10 23:00:31,2015-03-15 19:21:16,23.0083333333333,brand4,cat16:cat5:cat18:cat4:cat2,10,cat1:cat7,cpn1395,4.35,0.96,0,2015-03-15,16,Sunday
6589,149.74,,,,28.6155555555556,1,0.94,1,brand4,prod11,1,0,cpn1914,5,1.85,0.94,prod84,2015-03-10 00:00:01,user2593,,121.124444444444,prod51,brand13,2015-03-10,37,Tuesday,0,cat3:cat7,cpn202,15.7,0.35,1.57,0,2015-03-17 00:00:01,2015-03-10 18:15:37,2015-03-15 19:23:05,18.26,brand4,cat20,10,cat8:cat7,cpn95,3.47,0.69,0,2015-03-15,5,Sunday
6590,130.124722222222,,,,28.5816666666667,0,0.63,1,brand4,prod11,1,0,cpn444,12.5,15.62,0.94,prod24,2015-03-10 00:00:01,user1976,,101.543055555556,prod40,brand5,2015-03-11,32,Wednesday,0,cat3:cat7,cpn140,5.46,2.19,2.2,0,2015-03-17 00:00:01,2015-03-11 13:52:32,2015-03-15 19:25:07,37.8752777777778,brand5,cat5:cat2,10,cat1:cat2,cpn633,3.33,0.67,0,2015-03-15,7,Sunday
6591,152.906944444444,,,,28.5533333333333,0,1.57,0,brand2,prod28,1,0,cpn905,7.36,3.68,3.14,prod64,2015-03-10 00:00:01,user564,,124.353611111111,prod1,brand5,2015-03-10,36,Tuesday,0,cat3,cpn1288,3.94,0,2.2,0,2015-03-17 00:00:01,2015-03-10 15:05:36,2015-03-15 19:26:49,15.0930555555556,brand3,cat5:cat15:cat2,10,cat1,cpn1162,6.44,0.89,0,2015-03-15,49,Sunday
6592,152.857777777778,,,,28.1425,0,1.26,0,brand14,prod11,1,0,cpn920,3.98,2.09,2.2,prod4,2015-03-10 00:00:01,user1097,,124.715277777778,prod38,brand4,2015-03-10,33,Tuesday,0,cat3:cat9,cpn784,2.73,4.55,1.88,1,2015-03-17 00:00:01,2015-03-10 15:08:33,2015-03-15 19:51:28,15.1422222222222,brand6,cat5:cat7,10,cat1:cat4,cpn449,3.8,0.63,0,2015-03-15,28,Sunday
6593,146.845555555556,,,,28.0911111111111,0,1.57,0,brand5,prod100,1,0,cpn139,3.98,3.98,1.57,prod57,2015-03-10 00:00:01,user2539,,118.754444444444,prod40,brand3,2015-03-10,17,Tuesday,0,cat27:cat4:cat2,cpn1878,16.63,2.77,1.26,0,2015-03-17 00:00:01,2015-03-10 21:09:17,2015-03-15 19:54:33,21.1544444444444,brand1,cat5:cat4,10,cat1:cat2,cpn3270,3.61,2.41,0,2015-03-15,33,Sunday
6594,133.138888888889,,,,28.0708333333333,0,1.88,0,brand2,prod26,1,0,cpn378,4.12,2.74,1.88,prod27,2015-03-10 00:00:01,user794,,105.068055555556,prod76,brand4,2015-03-11,41,Wednesday,0,cat3,cpn1554,2.59,0.52,1.26,1,2015-03-17 00:00:01,2015-03-11 10:51:41,2015-03-15 19:55:46,34.8611111111111,brand6,cat5:cat7,10,cat1,cpn40,11.44,1.31,0,2015-03-15,46,Sunday
6595,159.945277777778,,,,28.0038888888889,0,1.57,0,brand2,prod2,1,0,cpn1,3.24,5.4,1.57,prod3,2015-03-10 00:00:01,user1,,131.941388888889,prod1,brand3,2015-03-10,18,Tuesday,0,cat3:cat4,cpn3,12.92,12.92,2.2,0,2015-03-17 00:00:01,2015-03-10 08:03:18,2015-03-15 19:59:47,8.05472222222222,brand1,cat5:cat4:cat2,10,cat1:cat2,cpn2,5.19,0.57,0,2015-03-15,47,Sunday
6596,130.456944444444,,,,27.9294444444444,0,1.26,0,brand3,prod46,1,0,cpn369,5.56,4.27,1.57,prod3,2015-03-10 00:00:01,user2926,,102.5275,prod30,brand5,2015-03-11,36,Wednesday,0,cat3,cpn1496,15.28,6.11,1.57,0,2015-03-17 00:00:01,2015-03-11 13:32:36,2015-03-15 20:04:15,37.5430555555556,brand3,cat5:cat15:cat2,10,cat1,cpn1468,4.45,1.23,0,2015-03-15,15,Sunday
6597,150.362222222222,,,,27.8694444444444,1,1.26,1,brand4,prod11,1,0,cpn150,12.5,7.35,0.63,prod3,2015-03-10 00:00:01,user1476,,122.492777777778,prod7,brand4,2015-03-10,17,Tuesday,0,cat3:cat7:cat4:cat9,cpn161,8.29,1.66,1.57,1,2015-03-17 00:00:01,2015-03-10 17:38:17,2015-03-15 20:07:51,17.6377777777778,brand4,cat5:cat7:cat15:cat4,10,cat1:cat7,cpn604,4.17,0.83,0,2015-03-15,51,Sunday
6598,28.3058333333333,,,,27.8083333333333,1,0.94,1,brand4,prod63,1,0,cpn652,10,166.72,0.94,prod59,2015-03-10 00:00:01,user2177,,0.4975,prod15,brand4,2015-03-15,40,Sunday,1,cat5:cat7,cpn2242,2.96,0.59,0.94,1,2015-03-17 00:00:01,2015-03-15 19:41:40,2015-03-15 20:11:31,139.694166666667,brand4,cat5:cat7,10,cat8:cat7,cpn1156,4.82,7.41,0,2015-03-15,31,Sunday
6599,100.178611111111,,,,27.7288888888889,0,1.57,0,brand3,prod46,1,0,cpn1003,6.44,5.36,1.57,prod57,2015-03-10 00:00:01,user3065,,72.4497222222222,prod40,brand3,2015-03-12,18,Thursday,0,cat3,cpn984,7.78,3.89,1.26,0,2015-03-17 00:00:01,2015-03-12 19:49:18,2015-03-15 20:16:17,67.8213888888889,brand3,cat5:cat4:cat2,10,cat1,cpn251,5.74,1.59,0,2015-03-15,17,Sunday
6600,28.1372222222222,,,,27.6513888888889,0,1.57,0,brand3,prod13,1,0,cpn490,5.51,2.2,1.26,prod57,2015-03-10 00:00:01,user718,,0.485833333333333,prod81,brand3,2015-03-15,47,Sunday,1,cat3,cpn357,7.36,2.95,0.94,0,2015-03-17 00:00:01,2015-03-15 19:51:47,2015-03-15 20:20:56,139.862777777778,brand3,cat5,10,cat1,cpn194,5.93,0.79,0,2015-03-15,56,Sunday
6601,149.563333333333,,,,27.4897222222222,0,1.57,0,brand11,prod93,1,0,cpn60,7.22,2.19,1.57,prod14,2015-03-10 00:00:01,user2032,,122.073611111111,prod42,brand4,2015-03-10,13,Tuesday,0,cat10,cpn842,4.91,2.45,2.2,1,2015-03-17 00:00:01,2015-03-10 18:26:13,2015-03-15 20:30:38,18.4366666666667,brand9,cat5:cat7,10,cat1:cat2,cpn2141,5.84,1.17,0,2015-03-15,38,Sunday
6602,152.551666666667,,,,27.4280555555556,1,1.57,1,brand4,prod75,1,0,cpn540,3.89,1.95,0.94,prod39,2015-03-10 00:00:01,user3066,,125.123611111111,prod104,brand3,2015-03-10,55,Tuesday,0,cat5:cat7,cpn3427,3.98,6.63,1.57,0,2015-03-17 00:00:01,2015-03-10 15:26:55,2015-03-15 20:34:20,15.4483333333333,brand4,cat5,10,cat8:cat7,cpn558,2.73,2.73,0,2015-03-15,20,Sunday
6603,150.788611111111,,,,27.3794444444444,0,1.26,0,brand3,prod11,1,0,cpn1290,4.58,2.29,1.57,prod52,2015-03-10 00:00:01,user3067,,123.409166666667,prod74,brand3,2015-03-10,42,Tuesday,0,cat3,cpn1994,5,5,1.57,0,2015-03-17 00:00:01,2015-03-10 17:12:42,2015-03-15 20:37:15,17.2113888888889,brand3,cat5,10,cat1,cpn960,4.91,0.61,0,2015-03-15,15,Sunday
6604,27.665,,,,27.2069444444444,1,0.94,0,brand3,prod69,1,0,cpn141,3.57,1.78,1.26,prod171,2015-03-10 00:00:01,user3068,,0.458055555555556,prod70,brand3,2015-03-15,7,Sunday,1,cat5,cpn2442,2.92,0.93,1.26,0,2015-03-17 00:00:01,2015-03-15 20:20:07,2015-03-15 20:47:36,140.335,brand4,cat16:cat5:cat18:cat2,10,cat8:cat7,cpn486,4.45,1.64,0,2015-03-15,36,Sunday
6605,150.038611111111,,,,26.8819444444444,1,1.57,0,brand3,prod13,1,0,cpn302,8.29,8.29,1.26,prod3,2015-03-10 00:00:01,user717,,123.156666666667,prod40,brand5,2015-03-10,42,Tuesday,0,cat3,cpn1146,6.44,2.57,1.26,0,2015-03-17 00:00:01,2015-03-10 17:57:42,2015-03-15 21:07:06,17.9613888888889,brand4,cat5:cat2,10,cat1:cat4,cpn2547,5.51,0.92,0,2015-03-15,6,Sunday
6606,148.5275,,,,26.5202777777778,1,1.57,0,brand3,prod28,1,0,cpn302,8.29,8.29,1.26,prod59,2015-03-10 00:00:01,user2475,,122.007222222222,prod40,brand4,2015-03-10,22,Tuesday,0,cat3,cpn577,3.66,1.46,0.94,1,2015-03-17 00:00:01,2015-03-10 19:28:22,2015-03-15 21:28:48,19.4725,brand4,cat5:cat7,10,cat1:cat4,cpn296,5.74,1.59,0,2015-03-15,48,Sunday
6607,152.833888888889,,,,26.3958333333333,0,1.26,0,brand3,prod109,1,0,cpn1236,2.73,2.73,0.94,prod87,2015-03-10 00:00:01,user746,,126.438055555556,prod52,brand3,2015-03-10,59,Tuesday,0,cat12:cat2,cpn1238,8.29,2.76,1.57,0,2015-03-17 00:00:01,2015-03-10 15:09:59,2015-03-15 21:36:16,15.1661111111111,brand2,cat12,10,cat5:cat4,cpn1237,10.14,3.07,0,2015-03-15,16,Sunday
6608,83.0622222222222,,,,26.3186111111111,1,1.26,0,brand2,prod36,1,0,cpn22,9.17,2.04,0.94,prod103,2015-03-10 00:00:01,user3069,,56.7436111111111,prod7,brand5,2015-03-13,17,Friday,0,cat3,cpn433,3.24,4.32,1.57,0,2015-03-17 00:00:01,2015-03-13 12:56:17,2015-03-15 21:40:54,84.9377777777778,brand4,cat5:cat15:cat2,10,cat1:cat7,cpn261,11.99,1.26,1,2015-03-15,54,Sunday
6609,152.821666666667,,,,26.2794444444444,1,3.14,1,brand4,prod69,1,0,cpn184,2.96,0,1.26,prod52,2015-03-10 00:00:01,user3070,,126.542222222222,prod35,brand4,2015-03-10,43,Tuesday,0,cat5:cat7,cpn950,3.66,3.66,1.26,1,2015-03-17 00:00:01,2015-03-10 15:10:43,2015-03-15 21:43:15,15.1783333333333,brand4,cat5:cat7,10,cat8:cat7,cpn2424,4.58,2.29,0,2015-03-15,15,Sunday
6610,99.8083333333333,,,,25.7669444444444,0,0.94,1,brand4,prod66,1,0,cpn1514,4.68,5.84,1.57,prod112,2015-03-10 00:00:01,user3071,,74.0413888888889,prod40,brand3,2015-03-12,31,Thursday,0,cat11:cat7,cpn3429,4.4,1.29,0.94,0,2015-03-17 00:00:01,2015-03-12 20:11:31,2015-03-15 22:14:00,68.1916666666667,brand1,cat21,10,cat1,cpn3428,4.35,0.87,0,2015-03-15,0,Sunday
6611,102.337777777778,,,,25.7286111111111,1,1.57,0,brand2,prod11,1,0,cpn302,8.29,8.29,1.26,prod3,2015-03-10 00:00:01,user1572,,76.6091666666667,prod40,brand5,2015-03-12,45,Thursday,0,cat3,cpn1146,6.44,2.57,1.26,0,2015-03-17 00:00:01,2015-03-12 17:39:45,2015-03-15 22:16:18,65.6622222222222,brand4,cat5:cat2,10,cat1:cat4,cpn440,5.93,0.98,0,2015-03-15,18,Sunday
6612,111.749722222222,,,,25.7094444444444,0,0.63,0,brand3,prod17,1,0,cpn951,2.78,2.78,1.88,prod27,2015-03-10 00:00:01,user113,,86.0402777777778,prod61,brand2,2015-03-12,2,Thursday,0,cat5,cpn3388,3.33,0.56,1.57,0,2015-03-17 00:00:01,2015-03-12 08:15:02,2015-03-15 22:17:27,56.2502777777778,brand22,cat5,10,cat11:cat4:cat2,cpn287,7.36,1.47,0,2015-03-15,27,Sunday
6613,26.1188888888889,,,,24.9327777777778,0,1.88,0,brand11,prod142,1,0,cpn1770,5.51,1.71,1.57,prod58,2015-03-10 00:00:01,user3072,,1.18611111111111,prod74,brand14,2015-03-15,53,Sunday,1,cat10,cpn1076,2.5,0.5,1.57,0,2015-03-17 00:00:01,2015-03-15 21:52:53,2015-03-15 23:04:03,141.881111111111,brand3,cat5,10,cat1:cat4,cpn1063,2.59,0.52,0,2015-03-15,3,Sunday
6614,132.138055555556,,,,24.8683333333333,1,1.57,0,brand3,prod11,1,0,cpn3216,2.96,1.48,0.94,prod14,2015-03-10 00:00:01,user1147,,107.269722222222,prod69,brand4,2015-03-11,44,Wednesday,0,cat3,cpn15,4.91,2.45,1.57,1,2015-03-17 00:00:01,2015-03-11 11:51:44,2015-03-15 23:07:55,35.8619444444444,brand4,cat5,10,cat8:cat7,cpn515,6.02,0.75,0,2015-03-15,55,Sunday
6615,24.6336111111111,,,,24.4352777777778,1,0.94,1,brand4,prod11,1,0,cpn801,3.52,1.76,0.63,prod18,2015-03-10 00:00:01,user1321,,0.198333333333333,prod104,brand4,2015-03-15,0,Sunday,1,cat3:cat7,cpn2596,3.06,1.53,1.57,1,2015-03-17 00:00:01,2015-03-15 23:22:00,2015-03-15 23:33:54,143.366388888889,brand4,cat5:cat7:cat4,10,cat8:cat7:cat4,cpn95,3.47,0.69,0,2015-03-15,54,Sunday
6616,152.783611111111,,,,24.3338888888889,1,1.26,0,brand3,prod2,1,0,cpn22,9.17,2.04,0.94,prod18,2015-03-10 00:00:01,user1217,,128.449722222222,prod7,brand3,2015-03-10,0,Tuesday,0,cat16:cat3:cat2,cpn301,20.38,13.58,0.94,0,2015-03-17 00:00:01,2015-03-10 15:13:00,2015-03-15 23:39:59,15.2163888888889,brand4,cat5,10,cat1:cat7,cpn1270,8.1,0.9,0,2015-03-15,59,Sunday
6617,24.4008333333333,,,,24.1711111111111,0,1.57,0,brand5,prod29,1,0,cpn527,8.24,8.67,1.57,prod24,2015-03-10 00:00:01,user399,,0.229722222222222,prod40,brand5,2015-03-15,58,Sunday,1,cat5:cat15:cat2,cpn140,5.46,2.19,2.2,0,2015-03-17 00:00:01,2015-03-15 23:35:58,2015-03-15 23:49:45,143.599166666667,brand3,cat5:cat2,10,cat1:cat15,cpn811,6.44,3.58,0,2015-03-15,45,Sunday
6618,24.8033333333333,,,,24.1288888888889,0,1.57,0,brand2,prod36,1,0,cpn1215,3.01,2,0.63,prod41,2015-03-10 00:00:01,user1126,,0.674444444444444,prod106,brand4,2015-03-15,49,Sunday,1,cat3,cpn2185,3.1,1.24,0.94,1,2015-03-17 00:00:01,2015-03-15 23:11:49,2015-03-15 23:52:17,143.196666666667,brand3,cat5:cat7,10,cat8,cpn2324,16.63,1.84,0,2015-03-15,17,Sunday
6619,142.984444444444,,,,23.8811111111111,0,1.57,0,brand3,prod28,0,0,cpn42,8.43,3.51,1.88,prod17,2015-03-10 00:00:01,user698,,119.103333333333,prod31,brand4,2015-03-11,57,Wednesday,0,cat3,cpn1183,8.29,1.66,1.57,1,2015-03-17 00:00:01,2015-03-11 01:00:57,2015-03-16 00:07:09,25.0155555555556,brand2,cat5,10,cat1,cpn1182,7.36,1.53,0,2015-03-16,9,Monday
6620,146.338611111111,,,,23.4877777777778,1,1.57,0,brand3,prod43,0,0,cpn560,14.82,8.22,0.94,prod12,2015-03-10 00:00:01,user3073,,122.850833333333,prod45,brand3,2015-03-10,42,Tuesday,0,cat3:cat9:cat2,cpn1268,7.22,3.14,1.57,0,2015-03-17 00:00:01,2015-03-10 21:39:42,2015-03-16 00:30:45,21.6613888888889,brand4,cat5,10,cat1:cat7,cpn694,5.97,1.24,0,2015-03-16,45,Monday
6621,152.070555555556,,,,23.1277777777778,0,1.26,0,brand3,prod39,0,0,cpn233,12.87,0,1.88,prod64,2015-03-10 00:00:01,user88,,128.942777777778,prod90,brand8,2015-03-10,47,Tuesday,0,cat5,cpn2613,4.54,3.02,1.26,0,2015-03-17 00:00:01,2015-03-10 15:55:47,2015-03-16 00:52:21,15.9294444444444,brand5,cat5,10,cat5:cat13:cat2,cpn3430,5.09,1.27,0,2015-03-16,21,Monday
6622,152.070555555556,,,,23.0405555555556,0,1.26,0,brand3,prod39,0,0,cpn233,12.87,0,1.88,prod64,2015-03-10 00:00:01,user88,,129.03,prod90,brand8,2015-03-10,47,Tuesday,0,cat5,cpn2613,4.54,3.02,1.26,0,2015-03-17 00:00:01,2015-03-10 15:55:47,2015-03-16 00:57:35,15.9294444444444,brand5,cat5,10,cat5:cat13:cat2,cpn3430,5.09,1.27,0,2015-03-16,35,Monday
6623,152.890555555556,,,,22.8447222222222,0,1.26,1,brand4,prod105,0,0,cpn1654,4.58,1.76,1.26,prod218,2015-03-10 00:00:01,user1915,,130.045833333333,prod74,brand3,2015-03-10,35,Tuesday,0,cat11,cpn3392,3.94,0,2.2,0,2015-03-17 00:00:01,2015-03-10 15:06:35,2015-03-16 01:09:20,15.1094444444444,brand3,cat13,10,cat1,cpn1896,2.55,0.63,0,2015-03-16,20,Monday
6624,152.441111111111,,,,22.0041666666667,0,0.63,0,brand2,prod11,0,0,cpn3431,6.44,6.44,1.57,prod37,2015-03-10 00:00:01,user3074,,130.436944444444,prod166,brand3,2015-03-10,33,Tuesday,0,cat3:cat4,cpn896,3.66,2.44,0.94,0,2015-03-17 00:00:01,2015-03-10 15:33:33,2015-03-16 01:59:46,15.5588888888889,brand2,cat5:cat4,10,cat23,cpn157,2.73,0.45,0,2015-03-16,46,Monday
6625,76.6216666666667,,,,21.2819444444444,0,1.57,0,brand2,prod36,0,0,cpn48,3.66,0,1.57,prod37,2015-03-10 00:00:01,user17,,55.3397222222222,prod35,brand3,2015-03-13,43,Friday,0,cat3:cat4:cat2,cpn50,17.55,2.19,0.94,0,2015-03-17 00:00:01,2015-03-13 19:22:43,2015-03-16 02:43:06,91.3783333333333,brand6,cat5,10,cat8:cat4:cat2,cpn49,36.58,4.57,1,2015-03-16,6,Monday
6626,104.521666666667,,,,16.8316666666667,0,0.94,0,brand2,prod18,0,0,cpn412,8.66,5.09,1.26,prod4,2015-03-10 00:00:01,user3075,,87.69,prod131,brand2,2015-03-12,43,Thursday,0,cat5,cpn477,2.41,2.15,2.2,0,2015-03-17 00:00:01,2015-03-12 15:28:43,2015-03-16 07:10:07,63.4783333333333,brand2,cat5,10,cat1:cat4,cpn1856,6.39,0,0,2015-03-16,7,Monday
6627,103.930833333333,,,,16.5827777777778,0,0.94,0,brand3,prod27,0,0,cpn1423,4.86,1.21,1.26,prod171,2015-03-10 00:00:01,user2483,,87.3480555555556,prod80,brand3,2015-03-12,10,Thursday,0,cat5:cat2,cpn3360,2.92,0.95,1.26,0,2015-03-17 00:00:01,2015-03-12 16:04:10,2015-03-16 07:25:03,64.0691666666667,brand3,cat16:cat5:cat18:cat2,10,cat1,cpn792,3.66,0.97,0,2015-03-16,3,Monday
6628,17.0527777777778,,,,16.3677777777778,0,1.57,0,brand26,prod17,0,0,cpn2248,5.46,1.76,1.26,prod52,2015-03-10 00:00:01,user1426,,0.685,prod51,brand2,2015-03-16,51,Monday,0,cat5,cpn696,5.09,5.09,1.57,0,2015-03-17 00:00:01,2015-03-16 06:56:51,2015-03-16 07:37:57,150.947222222222,brand2,cat5,10,cat8,cpn1993,6.95,1.39,0,2015-03-16,57,Monday
6629,87.9922222222222,,,,15.8511111111111,0,0.94,0,brand3,prod82,0,0,cpn409,5.23,0.57,1.26,prod82,2015-03-10 00:00:01,user1667,,72.1411111111111,prod71,brand3,2015-03-13,29,Friday,0,cat5,cpn1433,3.43,0.01,0.63,0,2015-03-17 00:00:01,2015-03-13 08:00:29,2015-03-16 08:08:57,80.0077777777778,brand3,cat5,10,cat12,cpn1484,4.72,0.01,1,2015-03-16,57,Monday
6630,150.904166666667,,,,15.65,0,1.88,0,brand22,prod61,0,0,cpn108,13.06,1.44,1.26,prod23,2015-03-10 00:00:01,user785,,135.254166666667,prod15,brand2,2015-03-10,46,Tuesday,0,cat11:cat4:cat2,cpn2898,2.73,0.55,1.88,0,2015-03-17 00:00:01,2015-03-10 17:05:46,2015-03-16 08:21:01,17.0958333333333,brand2,cat13,10,cat8:cat9,cpn951,2.78,2.78,0,2015-03-16,1,Monday
6631,150.102222222222,,,,15.5980555555556,0,0.63,0,brand3,prod17,0,0,cpn1537,13.34,4.45,1.57,prod99,2015-03-10 00:00:01,user3076,,134.504166666667,prod1,brand3,2015-03-10,53,Tuesday,0,cat5,cpn2222,4.54,2.27,1.26,0,2015-03-17 00:00:01,2015-03-10 17:53:53,2015-03-16 08:24:08,17.8977777777778,brand6,cat5,10,cat1,cpn1722,14.36,14.36,0,2015-03-16,8,Monday
6632,152.608888888889,,,,15.5694444444444,1,1.57,0,brand3,prod121,0,0,cpn1080,8.29,2.76,6.28,prod32,2015-03-10 00:00:01,user756,,137.039444444444,prod121,brand4,2015-03-10,29,Tuesday,0,cat12,cpn1248,4.54,0.6,1.57,1,2015-03-17 00:00:01,2015-03-10 15:23:29,2015-03-16 08:25:51,15.3911111111111,brand4,cat11,10,cat12:cat7,cpn1247,8.34,2.78,0,2015-03-16,51,Monday
6633,15.3730555555556,,,,15.1725,0,1.57,0,brand3,prod28,0,0,cpn3296,2.78,2.13,1.26,prod50,2015-03-10 00:00:01,user634,,0.200555555555556,prod38,brand4,2015-03-16,38,Monday,0,cat3,cpn75,3.98,2.74,1.26,1,2015-03-17 00:00:01,2015-03-16 08:37:38,2015-03-16 08:49:40,152.626944444444,brand6,cat5:cat7,10,cat1,cpn1115,8.29,2.36,0,2015-03-16,40,Monday
