orderID,coupon2Used,couponID2,basePrice2,price2,basketValue,TimeBtwnRecExpire,couponsReceivedFriSat,orderTimeDate,orderTimeTime,orderTimeDoW,reward3,premiumProduct3,couponsExpire,couponsReceived,orderTime,TimeBtwnSentRec,brand1,categoryIDs3,batchID,categoryIDs1,coupon3Used,TimeBtwnOrderExpire,premiumProduct1,reward2,premiumProduct2,brand2,productGroup2,orderTimeWeekend,orderTimeFriSat,couponID1,price1,basePrice1,reward1,productGroup3,couponsSent,userID,coupon1Used,TimeBtwnRecOrder,productGroup1,brand3,couponsReceivedDate,couponsReceivedTime,couponsReceivedDoW,couponsReceivedWeekend,categoryIDs2,couponID3,price3,basePrice3
5641,1,cpn641,1.04,6.25,112.9,125.198888888889,0,2015-03-04,16,Wednesday,1.26,0,2015-03-10 00:00:01,2015-03-04 18:48:05,2015-03-04 20:08:16,42.8011111111111,brand5,cat5:cat2,9,cat1:cat15,0,123.8625,0,1.26,0,brand3,prod11,0,0,cpn372,10.19,5.09,0.94,prod37,2015-03-03 00:00:01,user225,0,1.33638888888889,prod1,brand5,2015-03-04,5,Wednesday,0,cat3,cpn380,8.29,2.95
5642,0,cpn2494,2.69,8.06,193.48,127.156666666667,0,2015-03-04,50,Wednesday,1.88,0,2015-03-10 00:00:01,2015-03-04 16:50:37,2015-03-04 20:09:50,40.8433333333333,brand6,cat5,9,cat1:cat4,0,123.836388888889,0,1.57,0,brand3,prod87,0,0,cpn165,4.17,2.6,1.57,prod27,2015-03-03 00:00:01,user1566,0,3.32027777777778,prod76,brand3,2015-03-04,37,Wednesday,0,cat5:cat18,cpn2026,5.74,1.02
5643,0,cpn567,1.18,9.59,256.51,149.440555555556,0,2015-03-04,18,Wednesday,2.2,0,2015-03-10 00:00:01,2015-03-03 18:33:35,2015-03-04 20:10:18,18.5594444444444,brand6,cat5:cat15:cat2,9,cat1:cat4,1,123.828611111111,0,0.94,0,brand3,prod2,0,0,cpn165,4.17,2.6,1.57,prod24,2015-03-03 00:00:01,user1205,1,25.6119444444444,prod76,brand5,2015-03-03,35,Tuesday,0,cat16:cat3:cat2,cpn467,7.22,2.89
5644,0,cpn1648,2.24,5.84,829.04,147.158888888889,0,2015-03-04,32,Wednesday,1.26,0,2015-03-10 00:00:01,2015-03-03 20:50:29,2015-03-04 20:14:32,20.8411111111111,brand6,cat5,9,cat1:cat4,0,123.758055555556,0,1.57,0,brand3,prod46,0,0,cpn318,7.41,1.85,1.26,prod57,2015-03-03 00:00:01,user1932,0,23.4008333333333,prod7,brand3,2015-03-03,29,Tuesday,0,cat3,cpn430,8.29,3.63
5645,0,cpn857,2.78,4.58,185.29,149.838333333333,0,2015-03-04,21,Wednesday,1.26,1,2015-03-10 00:00:01,2015-03-03 18:09:43,2015-03-04 20:31:21,18.1616666666667,brand3,cat5:cat7,9,cat1,0,123.477777777778,0,1.57,1,brand4,prod158,0,0,cpn39,5.56,4.27,1.57,prod80,2015-03-03 00:00:01,user1001,0,26.3605555555556,prod30,brand4,2015-03-03,43,Tuesday,0,cat10:cat7,cpn2593,2.69,2.33
5646,0,cpn960,0.61,4.91,390.35,153.913333333333,0,2015-03-04,19,Wednesday,1.26,0,2015-03-10 00:00:01,2015-03-03 14:05:13,2015-03-04 20:33:19,14.0866666666667,brand3,cat5,9,cat1,0,123.445,0,1.26,0,brand3,prod11,0,0,cpn490,5.51,2.2,1.26,prod75,2015-03-03 00:00:01,user1749,0,30.4683333333333,prod81,brand4,2015-03-03,13,Tuesday,0,cat3,cpn1111,2.96,2.96
5647,0,cpn703,1.02,3.8,196.22,150.594722222222,0,2015-03-04,4,Wednesday,1.26,0,2015-03-10 00:00:01,2015-03-03 17:24:20,2015-03-04 20:39:04,17.4052777777778,brand3,cat5,9,cat11:cat12,0,123.349166666667,0,1.57,0,brand3,prod73,0,0,cpn3266,4.54,4.54,1.57,prod39,2015-03-03 00:00:01,user2885,0,27.2455555555556,prod20,brand3,2015-03-03,20,Tuesday,0,cat5,cpn3267,3.66,0
5648,0,cpn1395,0.96,4.35,319.26,124.396944444444,0,2015-03-04,42,Wednesday,1.88,0,2015-03-10 00:00:01,2015-03-04 19:36:12,2015-03-04 20:44:42,43.6030555555556,brand6,cat5:cat2,9,cat1:cat4,0,123.255277777778,0,1.26,0,brand3,prod86,0,0,cpn920,3.98,2.09,2.2,prod57,2015-03-03 00:00:01,user815,0,1.14166666666667,prod38,brand9,2015-03-04,12,Wednesday,0,cat3,cpn620,8.15,1.63
5649,0,cpn277,1.53,4.58,250.49,152.476111111111,0,2015-03-04,33,Wednesday,1.57,0,2015-03-10 00:00:01,2015-03-03 15:31:27,2015-03-04 20:48:33,15.5238888888889,brand4,cat27:cat2,9,cat1:cat7,0,123.191111111111,1,1.57,1,brand4,prod8,0,0,cpn22,9.17,2.04,0.94,prod100,2015-03-03 00:00:01,user1280,0,29.285,prod7,brand5,2015-03-03,27,Tuesday,0,cat3:cat7,cpn3268,3.61,2.41
5650,0,cpn604,0.83,4.17,203.16,148.79,0,2015-03-04,4,Wednesday,1.57,0,2015-03-10 00:00:01,2015-03-03 19:12:37,2015-03-04 20:49:04,19.21,brand9,cat5,9,cat8:cat2,1,123.1825,0,1.26,1,brand4,prod11,0,0,cpn3269,3.66,2.03,1.57,prod37,2015-03-03 00:00:01,user2886,0,25.6075,prod51,brand3,2015-03-03,37,Tuesday,0,cat3:cat7:cat4:cat9,cpn199,4.08,0.82
5651,0,cpn1378,0.87,3.94,1136.45,153.2775,0,2015-03-04,53,Wednesday,1.57,0,2015-03-10 00:00:01,2015-03-03 14:43:22,2015-03-04 21:04:53,14.7225,brand1,cat27:cat4:cat2,9,cat1,0,122.918888888889,0,1.26,0,brand3,prod11,0,0,cpn1514,4.68,5.84,1.57,prod100,2015-03-03 00:00:01,user990,0,30.3586111111111,prod40,brand5,2015-03-03,22,Tuesday,0,cat3,cpn3270,3.61,2.41
5652,0,cpn277,1.53,4.58,187,122.583888888889,0,2015-03-04,59,Wednesday,3.14,0,2015-03-10 00:00:01,2015-03-04 21:24:59,2015-03-04 21:36:59,45.4161111111111,brand4,cat5:cat2,9,cat1:cat7,0,122.383888888889,1,1.57,1,brand4,prod8,0,0,cpn560,14.82,8.22,0.94,prod37,2015-03-03 00:00:01,user246,0,0.2,prod45,brand5,2015-03-04,59,Wednesday,0,cat3:cat7,cpn807,4.58,1.91
5653,0,cpn2368,0,3.89,95.86,148.9975,0,2015-03-04,8,Wednesday,1.57,0,2015-03-10 00:00:01,2015-03-03 19:00:10,2015-03-04 21:39:08,19.0025,brand2,cat13:cat9,9,cat8:cat4:cat9,0,122.348055555556,0,1.57,0,brand3,prod212,0,0,cpn3052,3.38,1.35,0.63,prod140,2015-03-03 00:00:01,user2887,0,26.6494444444444,prod95,brand2,2015-03-03,10,Tuesday,0,cat13,cpn827,3.01,0
5654,1,cpn1657,1.05,4.82,207.1,122.9875,0,2015-03-04,45,Wednesday,2.2,1,2015-03-10 00:00:01,2015-03-04 21:00:46,2015-03-04 21:39:45,45.0125,brand6,cat5:cat7,9,cat1:cat4,0,122.337777777778,0,1.57,1,brand4,prod2,0,0,cpn318,7.41,1.85,1.26,prod37,2015-03-03 00:00:01,user75,0,0.649722222222222,prod7,brand4,2015-03-04,46,Wednesday,0,cat3:cat7,cpn90,3.43,0.48
5655,0,cpn675,0.83,7.04,100.21,148.220555555556,0,2015-03-04,49,Wednesday,1.88,1,2015-03-10 00:00:01,2015-03-03 19:46:47,2015-03-04 21:45:49,19.7794444444444,brand6,cat5:cat7:cat4:cat2,9,cat1,0,122.236666666667,0,0.94,0,brand2,prod43,0,0,cpn196,6.76,2.41,1.57,prod14,2015-03-03 00:00:01,user251,0,25.9838888888889,prod81,brand4,2015-03-03,47,Tuesday,0,cat3,cpn426,7.36,7.36
5656,0,cpn1182,1.53,7.36,265.03,143.828611111111,0,2015-03-04,26,Wednesday,1.57,0,2015-03-10 00:00:01,2015-03-04 00:10:18,2015-03-04 21:54:26,24.1713888888889,brand4,cat5:cat4:cat2,9,cat1:cat7,0,122.093055555556,1,1.57,0,brand3,prod28,0,0,cpn738,11.25,4.5,1.26,prod14,2015-03-03 00:00:01,user1052,0,21.7355555555556,prod7,brand5,2015-03-04,18,Wednesday,0,cat3,cpn1467,4.58,3.06
5657,0,cpn828,5.19,5.19,292.86,153.335,0,2015-03-04,17,Wednesday,1.26,0,2015-03-10 00:00:01,2015-03-03 14:39:55,2015-03-04 21:59:17,14.665,brand2,cat5,9,cat8:cat4:cat9,1,122.012222222222,0,1.26,0,brand3,prod52,0,0,cpn550,3.06,0.61,0.94,prod103,2015-03-03 00:00:01,user2109,0,31.3227777777778,prod68,brand3,2015-03-03,55,Tuesday,0,cat5:cat4,cpn2111,4.26,2.03
5658,0,cpn154,4.46,12.92,205.15,154.1975,0,2015-03-04,40,Wednesday,1.57,0,2015-03-10 00:00:01,2015-03-03 13:48:10,2015-03-04 22:00:40,13.8025,brand6,cat5:cat2,9,cat1,0,121.989166666667,0,1.57,0,brand3,prod36,0,0,cpn13,12.27,2.45,1.26,prod64,2015-03-03 00:00:01,user1306,0,32.2083333333333,prod7,brand5,2015-03-03,10,Tuesday,0,cat3,cpn730,3.66,0
5659,1,cpn483,1.62,3.24,152.45,122.0375,0,2015-03-04,15,Wednesday,1.88,0,2015-03-10 00:00:01,2015-03-04 21:57:46,2015-03-04 22:05:15,45.9625,brand2,cat13,9,cat1,0,121.912777777778,0,1.57,0,brand3,prod64,0,0,cpn971,7.13,2.04,0.94,prod115,2015-03-03 00:00:01,user2888,1,0.124722222222222,prod33,brand3,2015-03-04,46,Wednesday,0,cat5,cpn3271,3.33,0
5660,0,cpn357,2.95,7.36,274.76,151.066944444444,0,2015-03-04,45,Wednesday,1.57,0,2015-03-10 00:00:01,2015-03-03 16:56:00,2015-03-04 22:20:45,16.9330555555556,brand4,cat5:cat4,9,cat1:cat7,0,121.654444444444,1,0.94,0,brand3,prod57,0,0,cpn560,14.82,8.22,0.94,prod69,2015-03-03 00:00:01,user1476,0,29.4125,prod45,brand3,2015-03-03,0,Tuesday,0,cat5,cpn1088,5.19,1.04
5661,0,cpn43,1.07,3.75,186.49,148.269444444444,0,2015-03-04,33,Wednesday,1.26,1,2015-03-10 00:00:01,2015-03-03 19:43:51,2015-03-04 22:23:33,19.7305555555556,brand2,cat5:cat14,9,cat1:cat4,0,121.607777777778,0,0.94,0,brand2,prod8,0,0,cpn63,12.18,4.87,1.57,prod157,2015-03-03 00:00:01,user2889,1,26.6616666666667,prod45,brand3,2015-03-03,51,Tuesday,0,cat3,cpn1271,5.51,4.58
5662,1,cpn1747,0.82,7.36,200.57,121.902222222222,0,2015-03-04,55,Wednesday,1.57,0,2015-03-10 00:00:01,2015-03-04 22:05:53,2015-03-04 22:27:55,46.0977777777778,brand11,cat23,9,cat8:cat19,1,121.535,0,1.88,0,brand2,prod2,0,0,cpn773,12.27,2.04,1.26,prod170,2015-03-03 00:00:01,user2890,1,0.367222222222222,prod127,brand2,2015-03-04,53,Wednesday,0,cat3,cpn2942,7.04,8.8
5663,0,cpn2057,0.06,2.5,203.76,153.82,0,2015-03-04,24,Wednesday,1.26,0,2015-03-10 00:00:01,2015-03-03 14:10:49,2015-03-04 22:49:24,14.18,brand3,cat16:cat20:cat2:cat17,9,cat21,0,121.176944444444,0,1.57,0,brand3,prod112,0,0,cpn2600,2.5,0.06,1.57,prod84,2015-03-03 00:00:01,user2891,0,32.6430555555556,prod112,brand3,2015-03-03,49,Tuesday,0,cat21,cpn3272,17.41,0.44
5664,0,cpn1619,2.05,9.22,1386.01,152.833333333333,0,2015-03-04,40,Wednesday,1.88,0,2015-03-10 00:00:01,2015-03-03 15:10:01,2015-03-04 22:50:40,15.1666666666667,brand3,cat2,9,cat1,0,121.155833333333,0,1.57,0,brand3,prod86,0,0,cpn2917,5.46,4.2,1.26,prod100,2015-03-03 00:00:01,user935,0,31.6775,prod40,brand5,2015-03-03,1,Tuesday,0,cat3,cpn814,3.61,2.41
5665,0,cpn98,0,8.52,141.2,151.357222222222,0,2015-03-04,4,Wednesday,1.57,0,2015-03-10 00:00:01,2015-03-03 16:38:35,2015-03-04 23:11:04,16.6427777777778,brand2,cat5:cat2,9,cat1,0,120.815833333333,0,1.26,0,brand3,prod43,0,0,cpn2021,8.01,8.01,0.94,prod9,2015-03-03 00:00:01,user2892,0,30.5413888888889,prod40,brand5,2015-03-03,35,Tuesday,0,cat3,cpn1474,4.26,1.37
5666,0,cpn518,1.39,4.58,196.45,121.281666666667,0,2015-03-04,13,Wednesday,1.26,0,2015-03-10 00:00:01,2015-03-04 22:43:07,2015-03-04 23:12:13,46.7183333333333,brand3,cat5:cat14,9,cat5,0,120.796666666667,0,0.94,0,brand3,prod85,0,0,cpn2533,6.44,1.29,1.26,prod50,2015-03-03 00:00:01,user1157,0,0.485,prod19,brand8,2015-03-04,7,Wednesday,0,cat5,cpn3273,3.33,1.67
5667,0,cpn1101,3.67,11.02,201.91,120.703888888889,0,2015-03-04,35,Wednesday,1.26,0,2015-03-10 00:00:01,2015-03-04 23:17:47,2015-03-04 23:24:35,47.2961111111111,brand4,cat5:cat2,9,cat1:cat7:cat4,0,120.590555555556,1,1.57,0,brand3,prod86,0,0,cpn193,9.17,3.67,1.26,prod114,2015-03-03 00:00:01,user1728,0,0.113333333333333,prod7,brand3,2015-03-04,47,Wednesday,0,cat3,cpn1927,16.63,6.65
5668,1,cpn1939,1.91,6.11,460.41,121.292777777778,0,2015-03-04,43,Wednesday,1.57,0,2015-03-10 00:00:01,2015-03-04 22:42:27,2015-03-04 23:32:43,46.7072222222222,brand6,cat5,9,cat1,0,120.455,0,1.57,0,brand3,prod46,0,0,cpn522,3.61,2.41,1.88,prod114,2015-03-03 00:00:01,user2126,0,0.837777777777778,prod38,brand3,2015-03-04,27,Wednesday,0,cat3,cpn2347,8.75,7
5669,0,cpn338,0.9,8.1,199.23,134.100277777778,0,2015-03-05,26,Thursday,0.63,0,2015-03-10 00:00:01,2015-03-04 09:54:00,2015-03-05 00:01:26,33.8997222222222,brand6,cat5,9,cat1:cat4,0,119.976388888889,0,1.26,0,brand3,prod2,0,0,cpn165,4.17,2.6,1.57,prod41,2015-03-03 00:00:01,user863,0,14.1238888888889,prod76,brand14,2015-03-04,0,Wednesday,0,cat16:cat3:cat4:cat2:cat17,cpn1871,2.32,1.54
5670,0,cpn228,1.07,9.59,247.06,153.337777777778,0,2015-03-05,19,Thursday,1.57,0,2015-03-10 00:00:01,2015-03-03 14:39:45,2015-03-05 00:17:19,14.6622222222222,brand6,cat5:cat4,9,cat1:cat4:cat9,0,119.711666666667,0,0.94,0,brand3,prod2,0,0,cpn341,14.82,8.22,0.63,prod69,2015-03-03 00:00:01,user374,1,33.6261111111111,prod45,brand3,2015-03-03,45,Tuesday,0,cat16:cat3:cat2,cpn1749,2.41,4.82
5671,0,cpn194,0.79,5.93,186.58,120.180833333333,0,2015-03-05,53,Thursday,1.26,0,2015-03-10 00:00:01,2015-03-04 23:49:10,2015-03-05 00:21:53,47.8191666666667,brand2,cat2,9,cat1,0,119.635555555556,0,1.57,0,brand3,prod13,0,0,cpn1134,42.93,5.05,1.57,prod100,2015-03-03 00:00:01,user1815,1,0.545277777777778,prod7,brand5,2015-03-04,10,Wednesday,0,cat3,cpn260,5.93,4.56
5672,0,cpn1479,0.93,4.26,190.84,142.878888888889,0,2015-03-05,37,Thursday,2.2,1,2015-03-10 00:00:01,2015-03-04 01:07:17,2015-03-05 00:59:37,25.1211111111111,brand1,cat5:cat7,9,cat1:cat2,0,119.006666666667,0,1.26,1,brand4,prod28,0,0,cpn759,4.58,2.29,1.57,prod4,2015-03-03 00:00:01,user24,0,23.8722222222222,prod1,brand4,2015-03-04,17,Wednesday,0,cat3:cat7,cpn1559,2.59,4.32
5673,0,cpn1481,0.78,2.73,194.09,147.289722222222,0,2015-03-05,41,Thursday,0.94,0,2015-03-10 00:00:01,2015-03-03 20:42:38,2015-03-05 06:59:41,20.7102777777778,brand6,cat5:cat2,9,cat1:cat4,0,113.005555555556,0,1.57,1,brand4,prod11,0,0,cpn920,3.98,2.09,2.2,prod3,2015-03-03 00:00:01,user2893,0,34.2841666666667,prod38,brand5,2015-03-03,38,Tuesday,0,cat3,cpn645,9.22,0
5674,0,cpn296,1.59,5.74,420.82,145.716944444444,0,2015-03-05,52,Thursday,1.26,0,2015-03-10 00:00:01,2015-03-03 22:17:00,2015-03-05 07:07:52,22.2830555555556,brand5,cat5:cat15:cat2,9,cat8:cat15:cat2,0,112.869166666667,0,1.57,0,brand3,prod28,0,0,cpn1394,3.47,2.78,1.57,prod58,2015-03-03 00:00:01,user1263,1,32.8477777777778,prod132,brand5,2015-03-03,0,Tuesday,0,cat3,cpn699,4.58,0.92
5675,0,cpn677,1.19,4.77,332.64,153.758055555556,0,2015-03-05,37,Thursday,1.88,0,2015-03-10 00:00:01,2015-03-03 14:14:32,2015-03-05 07:41:37,14.2419444444444,brand4,cat5:cat18:cat4:cat2,9,cat1,0,112.306666666667,1,0.94,0,brand3,prod39,0,0,cpn97,5.84,5.84,1.26,prod171,2015-03-03 00:00:01,user2094,0,41.4513888888889,prod40,brand3,2015-03-03,32,Tuesday,0,cat5:cat9,cpn2482,4.17,1.85
5676,0,cpn1315,1.83,4.58,232.62,152.759722222222,0,2015-03-05,2,Thursday,1.57,0,2015-03-10 00:00:01,2015-03-03 15:14:26,2015-03-05 08:30:02,15.2402777777778,brand7,cat5:cat15:cat2,9,cat1:cat15:cat9,0,111.499722222222,0,1.57,1,brand4,prod93,0,0,cpn513,9.22,6.14,1.57,prod52,2015-03-03 00:00:01,user2350,1,41.26,prod30,brand5,2015-03-03,26,Tuesday,0,cat10:cat7,cpn843,3.24,1.3
5677,0,cpn1115,2.36,8.29,446.34,145.111111111111,0,2015-03-05,34,Thursday,1.88,0,2015-03-10 00:00:01,2015-03-03 22:53:21,2015-03-05 08:30:34,22.8888888888889,brand1,cat5:cat15:cat2,9,cat1,0,111.490833333333,0,1.57,0,brand3,prod28,0,0,cpn780,8.66,8.66,1.26,prod3,2015-03-03 00:00:01,user2536,0,33.6202777777778,prod40,brand5,2015-03-03,21,Tuesday,0,cat3,cpn1158,10.93,4.37
5678,0,cpn166,0.9,8.1,190.01,148.418333333333,0,2015-03-05,54,Thursday,0.94,1,2015-03-10 00:00:01,2015-03-03 19:34:55,2015-03-05 08:30:54,19.5816666666667,brand3,cat5:cat7,9,cat1,0,111.485277777778,0,1.26,0,brand12,prod2,0,0,cpn2679,12.6,2.8,1.88,prod27,2015-03-03 00:00:01,user2167,0,36.9330555555556,prod30,brand4,2015-03-03,55,Tuesday,0,cat16:cat3:cat4:cat2:cat17,cpn1047,4.58,0.92
5679,1,cpn1994,5,5,109.66,111.774166666667,0,2015-03-05,20,Thursday,1.57,0,2015-03-10 00:00:01,2015-03-05 08:13:34,2015-03-05 08:40:20,56.2258333333333,brand2,cat5:cat9,9,cat8:cat9,1,111.328055555556,0,1.57,0,brand3,prod52,0,0,cpn28,7.5,1.25,0.94,prod69,2015-03-03 00:00:01,user2894,1,0.446111111111111,prod15,brand3,2015-03-05,34,Thursday,0,cat5,cpn1505,3.24,4.05
5680,1,cpn1382,0,5.51,210.11,111.524722222222,0,2015-03-05,51,Thursday,2.51,0,2015-03-10 00:00:01,2015-03-05 08:28:32,2015-03-05 08:48:51,56.4752777777778,brand3,cat5:cat4,9,cat1,0,111.186111111111,0,0.94,0,brand3,prod82,0,0,cpn1116,5.51,2.2,1.57,prod14,2015-03-03 00:00:01,user139,0,0.338611111111111,prod81,brand2,2015-03-05,32,Thursday,0,cat5,cpn1406,3.98,1.99
5681,0,cpn449,0.63,3.8,188.9,111.102777777778,0,2015-03-05,11,Thursday,1.57,0,2015-03-10 00:00:01,2015-03-05 08:53:51,2015-03-05 08:58:11,56.8972222222222,brand2,cat5:cat15:cat2,9,cat1:cat2,0,111.030555555556,0,1.26,0,brand14,prod11,0,0,cpn1587,15.75,8.74,0.94,prod58,2015-03-03 00:00:01,user151,1,0.0722222222222222,prod7,brand5,2015-03-05,51,Thursday,0,cat3:cat9,cpn1956,3.33,1.33
5682,0,cpn426,7.36,7.36,232.06,137.981666666667,0,2015-03-05,40,Thursday,0.94,1,2015-03-10 00:00:01,2015-03-04 06:01:07,2015-03-05 09:00:40,30.0183333333333,brand5,cat5:cat7,9,cat8:cat15:cat2,0,110.989166666667,0,1.88,1,brand4,prod14,0,0,cpn1394,3.47,2.78,1.57,prod57,2015-03-03 00:00:01,user1799,0,26.9925,prod132,brand4,2015-03-04,7,Wednesday,0,cat5:cat7:cat4:cat2,cpn231,6.44,3.21
5683,0,cpn898,1.05,9.17,117.35,111.076944444444,0,2015-03-05,30,Thursday,1.88,0,2015-03-10 00:00:01,2015-03-05 08:55:24,2015-03-05 09:07:30,56.9230555555556,brand4,cat2,9,cat1:cat7,0,110.875277777778,1,1.26,0,brand3,prod28,0,0,cpn738,11.25,4.5,1.26,prod100,2015-03-03 00:00:01,user828,0,0.201666666666667,prod7,brand5,2015-03-05,24,Thursday,0,cat3:cat9,cpn814,3.61,2.41
5684,0,cpn3274,1.66,8.29,219,110.850555555556,0,2015-03-05,41,Thursday,1.57,0,2015-03-10 00:00:01,2015-03-05 09:08:59,2015-03-05 09:12:41,57.1494444444444,brand3,cat5,9,cat5,0,110.788888888889,0,1.26,0,brand3,prod17,0,0,cpn339,8.29,1.66,0.94,prod64,2015-03-03 00:00:01,user2132,1,0.0616666666666667,prod17,brand3,2015-03-05,59,Thursday,0,cat5,cpn1020,4.17,4.17
5685,1,cpn267,1.64,4.45,190.61,111.437222222222,0,2015-03-05,32,Thursday,1.57,1,2015-03-10 00:00:01,2015-03-05 08:33:47,2015-03-05 09:16:32,56.5627777777778,brand3,cat5,9,cat1,0,110.724722222222,0,1.26,0,brand3,prod46,0,0,cpn1290,4.58,2.29,1.57,prod17,2015-03-03 00:00:01,user1951,0,0.7125,prod74,brand4,2015-03-05,47,Thursday,0,cat3,cpn1183,8.29,1.66
5686,0,cpn661,0.61,4.58,382.75,111.594444444444,0,2015-03-05,50,Thursday,1.26,1,2015-03-10 00:00:01,2015-03-05 08:24:21,2015-03-05 09:35:50,56.4055555555556,brand6,cat5,9,cat1,0,110.403055555556,0,1.26,0,brand2,prod28,0,0,cpn159,4.26,2.13,1.26,prod63,2015-03-03 00:00:01,user2895,1,1.19138888888889,prod74,brand4,2015-03-05,21,Thursday,0,cat3,cpn2834,2.59,10.8
5687,0,cpn678,0.7,4.26,550.16,110.369444444444,0,2015-03-05,57,Thursday,1.26,0,2015-03-10 00:00:01,2015-03-05 09:37:51,2015-03-05 09:39:57,57.6305555555556,brand6,cat2,9,cat1:cat4,0,110.334444444444,0,1.26,1,brand4,prod13,0,0,cpn165,4.17,2.6,1.57,prod100,2015-03-03 00:00:01,user2896,0,0.035,prod76,brand5,2015-03-05,51,Thursday,0,cat3:cat7,cpn260,5.93,4.56
5688,0,cpn486,1.64,4.45,248.41,152.931666666667,0,2015-03-05,3,Thursday,1.88,0,2015-03-10 00:00:01,2015-03-03 15:04:07,2015-03-05 09:49:03,15.0683333333333,brand6,cat5,9,cat8,0,110.182777777778,0,0.94,0,brand3,prod69,0,0,cpn464,2.73,0,1.57,prod4,2015-03-03 00:00:01,user298,0,42.7488888888889,prod35,brand3,2015-03-03,7,Tuesday,0,cat5,cpn3275,3.89,5.71
5689,0,cpn678,0.7,4.26,550.16,110.369444444444,0,2015-03-05,34,Thursday,1.26,0,2015-03-10 00:00:01,2015-03-05 09:37:51,2015-03-05 09:54:34,57.6305555555556,brand6,cat2,9,cat1:cat4,0,110.090833333333,0,1.26,1,brand4,prod13,0,0,cpn165,4.17,2.6,1.57,prod100,2015-03-03 00:00:01,user2896,0,0.278611111111111,prod76,brand5,2015-03-05,51,Thursday,0,cat3:cat7,cpn260,5.93,4.56
5690,0,cpn1479,0.93,4.26,240.81,152.210555555556,0,2015-03-05,9,Thursday,1.88,0,2015-03-10 00:00:01,2015-03-03 15:47:23,2015-03-05 09:57:09,15.7894444444444,brand4,cat2,9,cat8:cat19,0,110.047777777778,1,1.26,1,brand4,prod28,0,0,cpn1733,10.14,2.53,0.63,prod100,2015-03-03 00:00:01,user195,0,42.1627777777778,prod127,brand5,2015-03-03,23,Tuesday,0,cat3:cat7,cpn1255,7.32,2.08
5691,0,cpn678,0.7,4.26,335.38,110.369444444444,0,2015-03-05,27,Thursday,1.26,0,2015-03-10 00:00:01,2015-03-05 09:37:51,2015-03-05 10:00:27,57.6305555555556,brand6,cat2,9,cat1:cat4,0,109.992777777778,0,1.26,1,brand4,prod13,0,0,cpn165,4.17,2.6,1.57,prod100,2015-03-03 00:00:01,user2896,0,0.376666666666667,prod76,brand5,2015-03-05,51,Thursday,0,cat3:cat7,cpn260,5.93,4.56
5692,0,cpn289,0.83,4.17,96.51,152.565833333333,0,2015-03-05,59,Thursday,1.26,0,2015-03-10 00:00:01,2015-03-03 15:26:04,2015-03-05 10:00:59,15.4341666666667,brand3,cat5:cat4,9,cat8,0,109.983888888889,0,0.94,1,brand4,prod27,0,0,cpn2580,4.58,1.41,3.14,prod57,2015-03-03 00:00:01,user313,0,42.5819444444444,prod132,brand3,2015-03-03,4,Tuesday,0,cat5:cat7,cpn1878,16.63,2.77
5693,0,cpn1078,0.78,2.73,189.55,151.427222222222,0,2015-03-05,32,Thursday,1.57,0,2015-03-10 00:00:01,2015-03-03 16:34:23,2015-03-05 10:01:32,16.5727777777778,brand4,cat13,9,cat1,0,109.974722222222,1,1.88,1,brand4,prod58,0,0,cpn97,5.84,5.84,1.26,prod23,2015-03-03 00:00:01,user2897,0,41.4525,prod40,brand13,2015-03-03,23,Tuesday,0,cat5,cpn1260,2.96,0.39
5694,1,cpn194,0.79,5.93,146.43,109.976944444444,0,2015-03-05,16,Thursday,1.57,0,2015-03-10 00:00:01,2015-03-05 10:01:24,2015-03-05 10:15:16,58.0230555555556,brand4,cat5,9,cat1:cat7,0,109.745833333333,1,1.57,0,brand3,prod13,0,0,cpn22,9.17,2.04,0.94,prod52,2015-03-03 00:00:01,user1507,1,0.231111111111111,prod7,brand2,2015-03-05,24,Thursday,0,cat3,cpn696,5.09,5.09
5695,0,cpn385,1.55,6.11,389.19,152.326111111111,0,2015-03-05,34,Thursday,1.57,0,2015-03-10 00:00:01,2015-03-03 15:40:27,2015-03-05 10:18:34,15.6738888888889,brand3,cat5,9,cat1,0,109.690833333333,0,3.14,0,brand11,prod98,0,0,cpn180,6.11,2.04,1.26,prod153,2015-03-03 00:00:01,user2898,0,42.6352777777778,prod74,brand3,2015-03-03,27,Tuesday,0,cat10,cpn2784,5.74,1.95
5696,0,cpn3276,4.08,4.08,226.09,154.033611111111,0,2015-03-05,25,Thursday,0.94,0,2015-03-10 00:00:01,2015-03-03 13:58:00,2015-03-05 10:19:25,13.9663888888889,brand3,cat5,9,cat1,0,109.676666666667,0,1.57,0,brand3,prod57,0,0,cpn255,5.56,4.27,1.57,prod12,2015-03-03 00:00:01,user2026,0,44.3569444444444,prod30,brand3,2015-03-03,0,Tuesday,0,cat5,cpn2769,3.89,0
5697,0,cpn142,1.07,9.59,193.39,148.9225,0,2015-03-05,11,Thursday,1.57,1,2015-03-10 00:00:01,2015-03-03 19:04:40,2015-03-05 10:26:11,19.0775,brand6,cat5:cat7:cat4,9,cat1,0,109.563888888889,0,0.94,0,brand3,prod2,0,0,cpn378,4.12,2.74,1.88,prod57,2015-03-03 00:00:01,user279,0,39.3586111111111,prod76,brand4,2015-03-03,40,Tuesday,0,cat16:cat3:cat2,cpn592,4.58,0
