orderID,orderTime,userID,couponsReceived,basketValue,couponID,price,basePrice,reward,premiumProduct,brand,productGroup,categoryIDs,couponUsed,couponCol
5371,2015-03-01 20:58:14,user2601,2015-02-25 20:25:27,204.13,cpn151,5.09,1.69,1.26,0,brand5,prod59,cat5:cat15:cat4:cat2,0,2
5371,2015-03-01 20:58:14,user2601,2015-02-25 20:25:27,204.13,cpn2396,8.8,1.76,1.26,0,brand3,prod129,cat13,0,3
5372,2015-03-01 21:00:18,user2804,2015-02-27 14:02:42,200.71,cpn205,6.25,2.5,0.63,0,brand2,prod51,cat8:cat4:cat9,0,1
5372,2015-03-01 21:00:18,user2804,2015-02-27 14:02:42,200.71,cpn426,7.36,7.36,1.88,1,brand4,prod14,cat5:cat7:cat4:cat2,0,3
5372,2015-03-01 21:00:18,user2804,2015-02-27 14:02:42,200.71,cpn765,5.51,1.37,2.2,0,brand2,prod86,cat3,0,2
5373,2015-03-01 21:02:15,user2805,2015-02-24 16:07:50,9850.6,cpn1294,4.58,1.6,1.57,0,brand3,prod29,cat5:cat15,0,1
5373,2015-03-01 21:02:15,user2805,2015-02-24 16:07:50,9850.6,cpn1354,10.84,1.2,0.94,0,brand3,prod87,cat12,0,3
5373,2015-03-01 21:02:15,user2805,2015-02-24 16:07:50,9850.6,cpn166,8.1,0.9,1.26,0,brand12,prod2,cat16:cat3:cat4:cat2:cat17,0,2
5374,2015-03-01 21:05:27,user1735,2015-03-01 21:01:28,154.68,cpn1178,7.36,0.82,1.88,0,brand2,prod2,cat3,0,2
5374,2015-03-01 21:05:27,user1735,2015-03-01 21:01:28,154.68,cpn1201,2.64,1.32,1.26,0,brand2,prod74,cat1:cat4,0,1
5374,2015-03-01 21:05:27,user1735,2015-03-01 21:01:28,154.68,cpn2808,3.24,9.53,1.88,0,brand3,prod63,cat5:cat18,0,3
5375,2015-03-01 21:05:47,user2806,2015-02-26 20:17:33,139.3,cpn22,9.17,2.04,0.94,1,brand4,prod7,cat1:cat7,0,1
5375,2015-03-01 21:05:47,user2806,2015-02-26 20:17:33,139.3,cpn2341,16.63,10.55,6.28,0,brand3,prod174,cat13,0,3
5375,2015-03-01 21:05:47,user2806,2015-02-26 20:17:33,139.3,cpn2377,2.41,0.85,1.26,0,brand2,prod8,cat3,0,2
5376,2015-03-01 21:15:50,user761,2015-02-25 23:44:42,152.5,cpn1532,9.03,1.81,1.57,0,brand3,prod2,cat3,0,2
5376,2015-03-01 21:15:50,user761,2015-02-25 23:44:42,152.5,cpn237,3.66,2.81,6.28,0,brand3,prod51,cat8,1,1
5376,2015-03-01 21:15:50,user761,2015-02-25 23:44:42,152.5,cpn264,3.66,3.66,0.63,0,brand2,prod3,cat5:cat9,0,3
5377,2015-03-01 21:17:28,user2807,2015-03-01 20:42:26,186.68,cpn1536,4.58,13.1,1.57,0,brand3,prod4,cat5:cat4,0,1
5377,2015-03-01 21:17:28,user2807,2015-03-01 20:42:26,186.68,cpn2147,3.98,0.8,1.57,1,brand3,prod58,cat5,1,3
5377,2015-03-01 21:17:28,user2807,2015-03-01 20:42:26,186.68,cpn582,3.98,0.8,1.57,1,brand3,prod58,cat5,1,2
5378,2015-03-01 21:23:37,user2808,2015-03-01 18:32:52,211.22,cpn3218,2.55,0.29,1.57,0,brand2,prod150,cat5,1,2
5378,2015-03-01 21:23:37,user2808,2015-03-01 18:32:52,211.22,cpn3219,2.5,1.74,2.2,0,brand19,prod94,cat5,0,3
5378,2015-03-01 21:23:37,user2808,2015-03-01 18:32:52,211.22,cpn556,3.66,3.66,1.57,0,brand3,prod135,cat11:cat4,0,1
5379,2015-03-01 21:24:31,user1427,2015-02-24 22:12:41,191.72,cpn159,4.26,2.13,1.26,0,brand6,prod74,cat1,0,1
5379,2015-03-01 21:24:31,user1427,2015-02-24 22:12:41,191.72,cpn1879,3.24,2.16,0.94,1,brand4,prod50,cat5:cat7,1,3
5379,2015-03-01 21:24:31,user1427,2015-02-24 22:12:41,191.72,cpn58,4.82,1.05,1.57,1,brand4,prod28,cat3:cat7,0,2
5380,2015-03-01 21:30:41,user2809,2015-02-25 09:35:49,912.4,cpn2429,3.89,3.24,1.26,0,brand11,prod55,cat11,0,1
5380,2015-03-01 21:30:41,user2809,2015-02-25 09:35:49,912.4,cpn3220,5,5.05,1.88,0,brand3,prod109,cat12,0,3
5380,2015-03-01 21:30:41,user2809,2015-02-25 09:35:49,912.4,cpn960,4.91,0.61,1.26,0,brand3,prod11,cat3,1,2
5381,2015-03-01 21:31:06,user2810,2015-03-01 11:20:58,410.72,cpn2121,5.84,2.33,2.51,0,brand3,prod24,cat5,0,3
5381,2015-03-01 21:31:06,user2810,2015-03-01 11:20:58,410.72,cpn417,5.19,1.57,1.57,0,brand3,prod46,cat3,0,2
5381,2015-03-01 21:31:06,user2810,2015-03-01 11:20:58,410.72,cpn992,4.12,5.88,1.26,0,brand7,prod1,cat1,0,1
5382,2015-03-01 21:34:36,user2811,2015-03-01 20:45:55,188.57,cpn2862,2.41,1.62,0.94,0,brand3,prod157,cat5,0,3
5382,2015-03-01 21:34:36,user2811,2015-03-01 20:45:55,188.57,cpn3221,3.66,0.91,0.94,0,brand14,prod55,cat11,0,1
5382,2015-03-01 21:34:36,user2811,2015-03-01 20:45:55,188.57,cpn567,9.59,1.18,0.94,0,brand3,prod2,cat16:cat3:cat2,0,2
5383,2015-03-01 21:44:04,user1426,2015-03-01 20:39:29,187.56,cpn1094,6.39,1.07,1.26,0,brand3,prod39,cat5,0,3
5383,2015-03-01 21:44:04,user1426,2015-03-01 20:39:29,187.56,cpn2386,3.33,0.6,1.57,0,brand11,prod142,cat10,0,2
5383,2015-03-01 21:44:04,user1426,2015-03-01 20:39:29,187.56,cpn777,5.46,2.19,0.94,0,brand2,prod51,cat8:cat4,0,1
5384,2015-03-01 21:45:36,user1259,2015-02-28 14:46:59,194.5,cpn1366,7.97,1.59,1.88,0,brand5,prod28,cat3:cat15:cat9:cat2,1,2
5384,2015-03-01 21:45:36,user1259,2015-02-28 14:46:59,194.5,cpn2709,5.37,3.83,1.88,0,brand6,prod30,cat1,0,1
5384,2015-03-01 21:45:36,user1259,2015-02-28 14:46:59,194.5,cpn650,5.51,1.37,2.2,1,brand4,prod59,cat5:cat15:cat2,0,3
5385,2015-03-01 21:52:51,user2812,2015-03-01 21:36:22,191.49,cpn159,4.26,2.13,1.26,0,brand6,prod74,cat1,0,1
5385,2015-03-01 21:52:51,user2812,2015-03-01 21:36:22,191.49,cpn3222,3.06,3.06,1.57,0,brand3,prod41,cat5,0,3
5385,2015-03-01 21:52:51,user2812,2015-03-01 21:36:22,191.49,cpn741,3.66,6.77,1.88,0,brand3,prod39,cat5,0,2
5386,2015-03-01 22:01:30,user2813,2015-02-25 08:46:06,197.19,cpn158,2.69,2.69,1.57,1,brand4,prod75,cat5:cat7:cat4,0,2
5386,2015-03-01 22:01:30,user2813,2015-02-25 08:46:06,197.19,cpn2482,4.17,1.85,1.88,0,brand3,prod171,cat5:cat18:cat4:cat2,0,3
5386,2015-03-01 22:01:30,user2813,2015-02-25 08:46:06,197.19,cpn441,4.82,1.71,0.63,0,brand2,prod31,cat1:cat4,0,1
5387,2015-03-01 22:03:11,user2814,2015-02-24 18:28:26,194.69,cpn165,4.17,2.6,1.57,0,brand6,prod76,cat1:cat4,0,1
5387,2015-03-01 22:03:11,user2814,2015-02-24 18:28:26,194.69,cpn504,8.06,1.57,1.26,0,brand3,prod28,cat3,0,2
5387,2015-03-01 22:03:11,user2814,2015-02-24 18:28:26,194.69,cpn685,2.73,3.03,1.57,0,brand5,prod57,cat5:cat2,0,3
5388,2015-03-01 22:05:24,user1377,2015-02-24 19:31:01,185.89,cpn2469,5.51,0.92,1.57,0,brand3,prod171,cat5:cat18,1,2
5388,2015-03-01 22:05:24,user1377,2015-02-24 19:31:01,185.89,cpn82,3.98,2.65,1.57,0,brand10,prod30,cat1,0,1
5388,2015-03-01 22:05:24,user1377,2015-02-24 19:31:01,185.89,cpn876,4.58,3.67,1.88,0,brand3,prod103,cat5:cat19,1,3
5389,2015-03-01 22:07:52,user2218,2015-02-24 23:10:08,166.21,cpn1111,2.96,2.96,1.26,0,brand4,prod75,cat5,0,2
5389,2015-03-01 22:07:52,user2218,2015-02-24 23:10:08,166.21,cpn1389,2.73,273.23,1.57,1,brand4,prod75,cat5:cat7,0,3
5389,2015-03-01 22:07:52,user2218,2015-02-24 23:10:08,166.21,cpn310,4.35,2.9,1.26,0,brand2,prod74,cat1:cat4,0,1
5390,2015-03-01 22:08:44,user1573,2015-02-26 11:09:59,371.41,cpn1559,2.59,4.32,2.2,1,brand4,prod4,cat5:cat7,0,3
5390,2015-03-01 22:08:44,user1573,2015-02-26 11:09:59,371.41,cpn2174,3.33,1.67,0.94,0,brand9,prod93,cat10:cat2,0,2
5390,2015-03-01 22:08:44,user1573,2015-02-26 11:09:59,371.41,cpn566,2.73,2.09,1.57,0,brand6,prod38,cat1,0,1
5391,2015-03-01 22:26:11,user804,2015-03-01 18:01:53,659.13,cpn1840,4.54,1.82,1.26,1,brand3,prod90,cat5:cat7,1,1
5391,2015-03-01 22:26:11,user804,2015-03-01 18:01:53,659.13,cpn2062,4.26,0.85,1.88,0,brand2,prod19,cat5,0,2
5391,2015-03-01 22:26:11,user804,2015-03-01 18:01:53,659.13,cpn2237,4.17,10.97,1.57,0,brand3,prod4,cat5,0,3
5392,2015-03-01 22:28:49,user625,2015-02-24 15:26:36,597.54,cpn1291,8.15,2.12,1.57,0,brand3,prod28,cat3,0,2
5392,2015-03-01 22:28:49,user625,2015-02-24 15:26:36,597.54,cpn159,4.26,2.13,1.26,0,brand6,prod74,cat1,0,1
5392,2015-03-01 22:28:49,user625,2015-02-24 15:26:36,597.54,cpn784,2.73,4.55,1.88,1,brand4,prod4,cat5:cat7,0,3
5393,2015-03-01 22:30:04,user207,2015-03-01 21:38:15,211.22,cpn1895,8.38,1.95,0.63,0,brand2,prod51,cat8,1,1
5393,2015-03-01 22:30:04,user207,2015-03-01 21:38:15,211.22,cpn24,6.21,1.24,1.57,1,brand4,prod19,cat5,1,3
5393,2015-03-01 22:30:04,user207,2015-03-01 21:38:15,211.22,cpn504,8.06,1.57,1.26,0,brand3,prod28,cat3,1,2
5394,2015-03-01 22:41:10,user2815,2015-03-01 22:31:23,215.2,cpn2174,3.33,1.67,0.94,0,brand9,prod93,cat10:cat2,1,2
5394,2015-03-01 22:41:10,user2815,2015-03-01 22:31:23,215.2,cpn248,4.91,0,1.57,0,brand6,prod70,cat8,0,1
5394,2015-03-01 22:41:10,user2815,2015-03-01 22:31:23,215.2,cpn467,7.22,2.89,2.2,0,brand5,prod24,cat5:cat15:cat2,1,3
5395,2015-03-01 22:49:56,user2816,2015-03-01 22:16:20,188.39,cpn1561,3.84,0.44,1.26,0,brand3,prod16,cat5,1,3
5395,2015-03-01 22:49:56,user2816,2015-03-01 22:16:20,188.39,cpn2004,3.98,1.32,6.28,0,brand3,prod5,cat6,1,2
5395,2015-03-01 22:49:56,user2816,2015-03-01 22:16:20,188.39,cpn3223,3.61,0,3.14,0,brand2,prod146,cat13,1,1
5396,2015-03-01 23:12:18,user625,2015-02-24 15:26:36,420.17,cpn1291,8.15,2.12,1.57,0,brand3,prod28,cat3,0,2
5396,2015-03-01 23:12:18,user625,2015-02-24 15:26:36,420.17,cpn159,4.26,2.13,1.26,0,brand6,prod74,cat1,0,1
5396,2015-03-01 23:12:18,user625,2015-02-24 15:26:36,420.17,cpn784,2.73,4.55,1.88,1,brand4,prod4,cat5:cat7,0,3
5397,2015-03-01 23:16:01,user1572,2015-03-01 22:57:32,306.43,cpn165,4.17,2.6,1.57,0,brand6,prod76,cat1:cat4,1,1
5397,2015-03-01 23:16:01,user1572,2015-03-01 22:57:32,306.43,cpn388,6.95,1.16,1.57,0,brand3,prod11,cat3,1,2
5397,2015-03-01 23:16:01,user1572,2015-03-01 22:57:32,306.43,cpn399,8.29,4.14,1.57,0,brand5,prod114,cat5:cat9:cat2,1,3
5398,2015-03-01 23:27:27,user2817,2015-02-24 18:32:50,210.43,cpn1487,2.64,2.64,1.26,0,brand9,prod1,cat1:cat2,0,2
5398,2015-03-01 23:27:27,user2817,2015-02-24 18:32:50,210.43,cpn292,3.52,2.34,2.2,0,brand5,prod103,cat5:cat15:cat19:cat2,0,3
5398,2015-03-01 23:27:27,user2817,2015-02-24 18:32:50,210.43,cpn3224,2.73,1.82,0.94,0,brand9,prod44,cat5:cat2,0,1
5399,2015-03-01 23:33:23,user690,2015-02-26 06:13:15,276.42,cpn1572,3.98,1.07,1.57,0,brand3,prod73,cat5,0,2
5399,2015-03-01 23:33:23,user690,2015-02-26 06:13:15,276.42,cpn16,7.5,1.25,0.63,0,brand2,prod15,cat8:cat9,0,1
5399,2015-03-01 23:33:23,user690,2015-02-26 06:13:15,276.42,cpn2389,3.47,0.94,1.57,0,brand3,prod73,cat5,0,3
5400,2015-03-01 23:34:26,user2818,2015-02-25 17:27:52,338.11,cpn28,7.5,1.25,0.94,0,brand2,prod15,cat8:cat9,0,1
5400,2015-03-01 23:34:26,user2818,2015-02-25 17:27:52,338.11,cpn2999,2.5,1.39,1.26,0,brand3,prod111,cat5:cat2,0,3
5400,2015-03-01 23:34:26,user2818,2015-02-25 17:27:52,338.11,cpn876,4.58,3.67,1.88,0,brand3,prod103,cat5:cat19,1,2
5401,2015-03-01 23:46:33,user2605,2015-02-25 20:19:42,191.49,cpn1690,5.42,1.15,1.26,0,brand3,prod171,cat5:cat18,0,3
5401,2015-03-01 23:46:33,user2605,2015-02-25 20:19:42,191.49,cpn530,6.67,1.67,1.57,0,brand6,prod33,cat1,0,1
5401,2015-03-01 23:46:33,user2605,2015-02-25 20:19:42,191.49,cpn567,9.59,1.18,0.94,0,brand3,prod2,cat16:cat3:cat2,0,2
5402,2015-03-01 23:52:08,user921,2015-02-28 01:27:30,185.93,cpn2509,5.09,0.69,1.57,0,brand3,prod171,cat5:cat18,0,1
5402,2015-03-01 23:52:08,user921,2015-02-28 01:27:30,185.93,cpn3075,4.17,1.85,1.88,0,brand3,prod171,cat5:cat18,0,2
5402,2015-03-01 23:52:08,user921,2015-02-28 01:27:30,185.93,cpn3172,3.06,5.35,1.57,0,brand3,prod69,cat5,0,3
5403,2015-03-01 23:56:31,user921,2015-02-28 01:27:30,187.51,cpn2509,5.09,0.69,1.57,0,brand3,prod171,cat5:cat18,0,1
5403,2015-03-01 23:56:31,user921,2015-02-28 01:27:30,187.51,cpn3075,4.17,1.85,1.88,0,brand3,prod171,cat5:cat18,0,2
5403,2015-03-01 23:56:31,user921,2015-02-28 01:27:30,187.51,cpn3172,3.06,5.35,1.57,0,brand3,prod69,cat5,0,3
5404,2015-03-02 00:00:10,user921,2015-02-28 01:27:30,189.92,cpn2509,5.09,0.69,1.57,0,brand3,prod171,cat5:cat18,0,1
5404,2015-03-02 00:00:10,user921,2015-02-28 01:27:30,189.92,cpn3075,4.17,1.85,1.88,0,brand3,prod171,cat5:cat18,0,2
5404,2015-03-02 00:00:10,user921,2015-02-28 01:27:30,189.92,cpn3172,3.06,5.35,1.57,0,brand3,prod69,cat5,0,3
5405,2015-03-02 07:16:39,user1315,2015-02-24 16:23:41,141.75,cpn1179,3.61,0.72,1.57,0,brand3,prod58,cat5:cat15:cat2,0,2
5405,2015-03-02 07:16:39,user1315,2015-02-24 16:23:41,141.75,cpn1702,2.55,1.02,1.57,0,brand2,prod19,cat5:cat4,0,3
5405,2015-03-02 07:16:39,user1315,2015-02-24 16:23:41,141.75,cpn3026,3.52,1.76,1.26,0,brand3,prod171,cat16:cat5:cat2,0,1
5406,2015-03-02 08:16:05,user2819,2015-02-24 18:50:46,186.26,cpn1418,4.35,1.55,1.88,0,brand2,prod29,cat5:cat4,0,3
5406,2015-03-02 08:16:05,user2819,2015-02-24 18:50:46,186.26,cpn157,2.73,0.45,0.63,0,brand2,prod11,cat3:cat4,0,2
5406,2015-03-02 08:16:05,user2819,2015-02-24 18:50:46,186.26,cpn3225,3.2,1.48,1.26,1,brand20,prod108,cat23:cat7,0,1
5407,2015-03-02 08:32:52,user756,2015-02-24 15:14:51,150.83,cpn1071,6.11,2.04,1.26,0,brand3,prod145,cat12,1,3
5407,2015-03-02 08:32:52,user756,2015-02-24 15:14:51,150.83,cpn2348,2.73,0.55,1.88,0,brand3,prod211,cat11:cat4,0,2
5407,2015-03-02 08:32:52,user756,2015-02-24 15:14:51,150.83,cpn3226,2.59,0.17,3.14,0,brand19,prod32,cat27:cat11,0,1
5408,2015-03-02 09:17:28,user2820,2015-02-25 05:46:56,586.79,cpn239,13.34,1.48,1.26,0,brand3,prod87,cat12,1,3
5408,2015-03-02 09:17:28,user2820,2015-02-25 05:46:56,586.79,cpn459,9.82,1.31,3.14,0,brand2,prod26,cat3,0,2
5408,2015-03-02 09:17:28,user2820,2015-02-25 05:46:56,586.79,cpn759,4.58,2.29,1.57,0,brand1,prod1,cat1:cat2,0,1
5409,2015-03-02 09:28:55,user1165,2015-02-26 09:49:57,188.85,cpn1924,9.22,3.69,1.26,0,brand3,prod12,cat5,0,3
5409,2015-03-02 09:28:55,user1165,2015-02-26 09:49:57,188.85,cpn805,4.08,0.68,1.26,0,brand2,prod13,cat3,0,2
5409,2015-03-02 09:28:55,user1165,2015-02-26 09:49:57,188.85,cpn94,8.89,3.7,1.26,0,brand6,prod33,cat1,0,1
5410,2015-03-02 09:31:29,user431,2015-02-24 15:36:34,442.21,cpn1956,3.33,1.33,1.57,0,brand5,prod58,cat5:cat15:cat2,0,3
5410,2015-03-02 09:31:29,user431,2015-02-24 15:36:34,442.21,cpn302,8.29,8.29,1.26,1,brand4,prod40,cat1:cat4,1,1
5410,2015-03-02 09:31:29,user431,2015-02-24 15:36:34,442.21,cpn675,7.04,0.83,0.94,0,brand2,prod43,cat3,0,2
5411,2015-03-02 09:37:59,user2037,2015-02-24 15:07:24,201.96,cpn1056,4.45,0.89,1.57,0,brand2,prod152,cat5,0,2
5411,2015-03-02 09:37:59,user2037,2015-02-24 15:07:24,201.96,cpn1338,3.89,1.99,0.94,0,brand3,prod27,cat5,0,3
5411,2015-03-02 09:37:59,user2037,2015-02-24 15:07:24,201.96,cpn732,4.45,1.43,1.26,0,brand2,prod51,cat8,0,1
5412,2015-03-02 09:44:41,user1098,2015-02-26 09:14:33,188.48,cpn2993,2.41,1.2,1.57,0,brand9,prod69,cat8:cat2,0,1
5412,2015-03-02 09:44:41,user1098,2015-02-26 09:14:33,188.48,cpn340,8.52,1.7,1.26,0,brand3,prod18,cat5,0,3
5412,2015-03-02 09:44:41,user1098,2015-02-26 09:14:33,188.48,cpn558,2.73,2.73,1.57,1,brand4,prod75,cat5:cat7,0,2
5413,2015-03-02 09:46:01,user2821,2015-02-24 21:31:18,92.62,cpn2397,10.56,1.17,1.57,0,brand3,prod145,cat12,0,1
5413,2015-03-02 09:46:01,user2821,2015-02-24 21:31:18,92.62,cpn3227,4.54,2.13,2.2,0,brand19,prod205,cat12,1,2
5413,2015-03-02 09:46:01,user2821,2015-02-24 21:31:18,92.62,cpn3228,2.69,5.68,0.94,0,brand3,prod205,cat12,1,3
5414,2015-03-02 10:04:14,user2822,2015-02-25 06:23:24,141.2,cpn178,4.49,2.99,1.88,0,brand3,prod28,cat3,0,2
5414,2015-03-02 10:04:14,user2822,2015-02-25 06:23:24,141.2,cpn486,4.45,1.64,0.94,0,brand3,prod69,cat5,0,3
5414,2015-03-02 10:04:14,user2822,2015-02-25 06:23:24,141.2,cpn60,7.22,2.19,1.57,0,brand9,prod42,cat1:cat2,0,1
5415,2015-03-02 10:17:01,user2823,2015-02-24 16:11:52,1672.16,cpn2399,3.15,3.83,1.57,0,brand3,prod9,cat5,0,3
5415,2015-03-02 10:17:01,user2823,2015-02-24 16:11:52,1672.16,cpn3229,2.96,1.19,1.57,0,brand2,prod183,cat11:cat4:cat2,0,1
5415,2015-03-02 10:17:01,user2823,2015-02-24 16:11:52,1672.16,cpn483,3.24,1.62,1.57,0,brand3,prod64,cat5,0,2
5416,2015-03-02 10:17:13,user2084,2015-03-02 09:57:37,317.04,cpn511,2.96,1.32,0.94,1,brand4,prod50,cat5:cat7,1,2
5416,2015-03-02 10:17:13,user2084,2015-03-02 09:57:37,317.04,cpn611,8.8,1.76,1.88,0,brand3,prod3,cat5:cat15:cat4,0,3
5416,2015-03-02 10:17:13,user2084,2015-03-02 09:57:37,317.04,cpn825,6.39,2.13,0.94,0,brand2,prod42,cat1,0,1
5417,2015-03-02 10:19:23,user1156,2015-02-24 15:29:15,265.45,cpn193,9.17,3.67,1.26,1,brand4,prod7,cat1:cat7:cat4,0,1
5417,2015-03-02 10:19:23,user1156,2015-02-24 15:29:15,265.45,cpn1994,5,5,1.57,0,brand3,prod52,cat5,0,3
5417,2015-03-02 10:19:23,user1156,2015-02-24 15:29:15,265.45,cpn296,5.74,1.59,1.57,0,brand3,prod28,cat3,0,2
5418,2015-03-02 10:21:04,user743,2015-03-02 09:57:11,189.59,cpn11,3.66,0.73,1.57,1,brand4,prod11,cat3:cat7:cat4,0,2
5418,2015-03-02 10:21:04,user743,2015-03-02 09:57:11,189.59,cpn1770,5.51,1.71,1.57,0,brand3,prod74,cat1:cat4,0,1
5418,2015-03-02 10:21:04,user743,2015-03-02 09:57:11,189.59,cpn2438,10,3.33,1.88,0,brand3,prod87,cat5:cat18,0,3
5419,2015-03-02 10:24:53,user1409,2015-03-02 10:23:11,158.52,cpn1038,9.35,2.33,1.26,1,brand4,prod51,cat8:cat7:cat19,1,1
5419,2015-03-02 10:24:53,user1409,2015-03-02 10:23:11,158.52,cpn2444,3.66,0.73,0.94,1,brand4,prod37,cat5:cat7,0,2
5419,2015-03-02 10:24:53,user1409,2015-03-02 10:23:11,158.52,cpn552,3.06,0,0.94,1,brand4,prod52,cat5:cat7,1,3
5420,2015-03-02 10:37:23,user2824,2015-02-27 20:54:35,304.58,cpn1288,3.94,0,2.2,0,brand5,prod64,cat5:cat15:cat2,0,3
5420,2015-03-02 10:37:23,user2824,2015-02-27 20:54:35,304.58,cpn2643,2.73,2.73,1.26,0,brand6,prod38,cat1,1,1
5420,2015-03-02 10:37:23,user2824,2015-02-27 20:54:35,304.58,cpn40,11.44,1.31,1.88,0,brand2,prod26,cat3,0,2
5421,2015-03-02 10:37:43,user2825,2015-02-25 18:04:48,189.22,cpn127,4.58,3.82,1.88,0,brand3,prod57,cat5,1,3
5421,2015-03-02 10:37:43,user2825,2015-02-25 18:04:48,189.22,cpn166,8.1,0.9,1.26,0,brand12,prod2,cat16:cat3:cat4:cat2:cat17,0,2
5421,2015-03-02 10:37:43,user2825,2015-02-25 18:04:48,189.22,cpn989,8.98,4.98,0.94,0,brand6,prod7,cat1,1,1
5422,2015-03-02 10:42:40,user2826,2015-02-24 15:42:07,149.16,cpn345,3.33,1.67,1.57,0,brand2,prod14,cat5:cat4,0,3
5422,2015-03-02 10:42:40,user2826,2015-02-24 15:42:07,149.16,cpn374,3.52,3.2,1.88,0,brand2,prod4,cat5,0,2
5422,2015-03-02 10:42:40,user2826,2015-02-24 15:42:07,149.16,cpn565,2.73,1.36,0.63,0,brand2,prod74,cat1,0,1
5423,2015-03-02 10:43:44,user2827,2015-03-02 10:41:35,241.51,cpn1015,8.8,0,1.57,0,brand3,prod55,cat5,0,1
5423,2015-03-02 10:43:44,user2827,2015-03-02 10:41:35,241.51,cpn1520,9.22,6.14,1.57,0,brand3,prod65,cat13,0,3
5423,2015-03-02 10:43:44,user2827,2015-03-02 10:41:35,241.51,cpn3230,10.14,0,2.51,0,brand2,prod146,cat13,0,2
5424,2015-03-02 10:44:37,user343,2015-02-24 14:51:45,325.1,cpn1007,4.58,5.09,1.57,0,brand5,prod64,cat5:cat2,0,3
5424,2015-03-02 10:44:37,user343,2015-02-24 14:51:45,325.1,cpn1291,8.15,2.12,1.57,0,brand3,prod28,cat3,0,2
5424,2015-03-02 10:44:37,user343,2015-02-24 14:51:45,325.1,cpn3231,6.67,2.22,1.26,0,brand3,prod31,cat1,0,1
5425,2015-03-02 10:48:33,user286,2015-02-24 16:38:12,193.16,cpn1515,5.74,1.69,1.57,0,brand3,prod46,cat3,0,2
5425,2015-03-02 10:48:33,user286,2015-02-24 16:38:12,193.16,cpn426,7.36,7.36,1.88,1,brand4,prod14,cat5:cat7:cat4:cat2,0,3
5425,2015-03-02 10:48:33,user286,2015-02-24 16:38:12,193.16,cpn920,3.98,2.09,2.2,0,brand6,prod38,cat1:cat4,0,1
5426,2015-03-02 10:50:20,user2828,2015-02-24 15:34:08,270.91,cpn2285,5.09,1.02,1.57,0,brand3,prod55,cat5,0,3
5426,2015-03-02 10:50:20,user2828,2015-02-24 15:34:08,270.91,cpn28,7.5,1.25,0.94,0,brand2,prod15,cat8:cat9,0,1
5426,2015-03-02 10:50:20,user2828,2015-02-24 15:34:08,270.91,cpn463,16.63,3.33,1.26,0,brand3,prod12,cat5:cat2,0,2
5427,2015-03-02 10:54:28,user2829,2015-02-24 22:55:44,155.56,cpn1693,5.37,0.08,3.14,0,brand3,prod40,cat1,0,1
5427,2015-03-02 10:54:28,user2829,2015-02-24 22:55:44,155.56,cpn1900,4.4,0,1.57,0,brand3,prod165,cat5,1,2
5427,2015-03-02 10:54:28,user2829,2015-02-24 22:55:44,155.56,cpn2763,4.17,3.33,1.26,0,brand3,prod12,cat5,0,3
5428,2015-03-02 11:11:08,user895,2015-02-24 14:37:55,110.4,cpn1493,4.17,4.17,1.88,1,brand4,prod88,cat11:cat7,1,1
5428,2015-03-02 11:11:08,user895,2015-02-24 14:37:55,110.4,cpn1787,3.06,1.22,1.57,0,brand3,prod64,cat5,0,2
5428,2015-03-02 11:11:08,user895,2015-02-24 14:37:55,110.4,cpn662,3.06,0.61,0.94,0,brand2,prod22,cat5,0,3
5429,2015-03-02 11:31:39,user1500,2015-02-24 15:12:05,268.09,cpn2513,6.02,2,1.26,0,brand11,prod123,cat10:cat5:cat18,0,3
5429,2015-03-02 11:31:39,user1500,2015-02-24 15:12:05,268.09,cpn318,7.41,1.85,1.26,0,brand6,prod7,cat1:cat4,0,1
5429,2015-03-02 11:31:39,user1500,2015-02-24 15:12:05,268.09,cpn574,5.97,1.24,1.57,0,brand3,prod43,cat3:cat2,0,2
5430,2015-03-02 11:35:44,user597,2015-02-24 16:21:49,200.38,cpn255,5.56,4.27,1.57,0,brand3,prod30,cat1,0,1
5430,2015-03-02 11:35:44,user597,2015-02-24 16:21:49,200.38,cpn287,7.36,1.47,0.63,0,brand3,prod17,cat5,0,3
5430,2015-03-02 11:35:44,user597,2015-02-24 16:21:49,200.38,cpn574,5.97,1.24,1.57,0,brand3,prod43,cat3:cat2,0,2
5431,2015-03-02 11:36:12,user290,2015-02-25 17:45:40,126.33,cpn1445,6.95,2.32,1.57,0,brand3,prod41,cat5,0,3
5431,2015-03-02 11:36:12,user290,2015-02-25 17:45:40,126.33,cpn296,5.74,1.59,1.57,0,brand3,prod28,cat3,0,2
5431,2015-03-02 11:36:12,user290,2015-02-25 17:45:40,126.33,cpn576,7.32,2.93,0.94,1,brand4,prod33,cat1:cat7:cat4,0,1
5432,2015-03-02 12:06:54,user1174,2015-02-26 05:47:49,206.96,cpn1599,5.37,1.51,1.57,0,brand3,prod46,cat3,0,2
5432,2015-03-02 12:06:54,user1174,2015-02-26 05:47:49,206.96,cpn2693,4.58,0.92,1.26,0,brand3,prod27,cat5,0,3
5432,2015-03-02 12:06:54,user1174,2015-02-26 05:47:49,206.96,cpn881,6.39,2.56,1.57,0,brand3,prod51,cat8:cat9,1,1
5433,2015-03-02 12:52:53,user2830,2015-02-24 14:39:33,187,cpn1374,5.28,0.58,2.2,0,brand2,prod71,cat12,1,3
