"","orderID","orderTime","userID","couponsReceived","couponID1","price1","basePrice1","reward1","premiumProduct1","brand1","productGroup1","categoryIDs1","couponID2","price2","basePrice2","reward2","premiumProduct2","brand2","productGroup2","categoryIDs2","couponID3","price3","basePrice3","reward3","premiumProduct3","brand3","productGroup3","categoryIDs3","coupon1Used","coupon2Used","coupon3Used","basketValue"
"4608",4608,"2015-02-24 17:20:52",2531,"2015-02-24 16:46:04",63,9.17,3.67,1.26,1,3,3,21,1270,3.66,0.73,1.57,1,3,50,125,2704,7.87,7.87,0.94,0,2,100,2,0,0,0,352.28
"4609",4609,"2015-02-24 17:21:55",1651,"2015-02-24 16:37:26",4,2.5,2.08,1.57,0,4,4,4,1288,8.1,0.9,1.26,0,5,66,81,3199,5.46,5.46,1.57,0,6,97,7,0,0,0,220.25
"4610",4610,"2015-02-24 17:24:43",2532,"2015-02-24 16:04:11",145,12.5,15.62,0.94,0,6,13,1,1507,8.1,0.9,1.26,0,5,66,81,1888,7.97,1.99,0.94,0,5,122,2,0,0,0,198.72
"4611",4611,"2015-02-24 17:27:33",2533,"2015-02-24 17:17:04",165,9.96,1.99,0.94,0,4,14,8,712,3.66,1.92,1.26,0,5,90,26,1843,3.43,2.28,3.14,0,5,117,135,1,1,0,194.13
"4612",4612,"2015-02-24 17:32:42",2534,"2015-02-24 16:26:07",101,7.41,1.85,1.26,0,4,3,8,1334,4.45,1.64,1.26,0,5,98,63,3200,4.82,1.2,1.57,0,5,186,2,0,0,0,275.68
"4613",4613,"2015-02-24 17:32:52",625,"2015-02-24 15:26:36",52,4.26,2.13,1.26,0,4,26,4,530,8.15,2.12,1.57,0,5,111,63,1482,2.73,4.55,1.88,1,3,2,11,0,0,0,449.35
"4614",4614,"2015-02-24 17:36:12",1786,"2015-02-24 15:59:41",194,7.32,2.93,0.94,1,3,10,21,1528,3.06,1.02,1.57,0,2,175,63,23,5.51,1.1,1.88,1,3,16,11,1,0,0,257.9
"4615",4615,"2015-02-24 17:39:38",1644,"2015-02-24 16:03:52",224,3.06,2.55,1.26,0,2,12,4,1276,11.44,1.31,1.88,0,2,57,63,2714,8.8,4.4,0.94,0,5,122,27,0,1,0,257.85
"4616",4616,"2015-02-24 17:45:33",2535,"2015-02-24 15:29:38",1089,3.47,3.47,1.88,0,17,78,14,2298,2.64,2.64,0.63,0,5,76,2,3201,2.64,2.64,0.63,0,5,76,2,0,1,1,324.68
"4617",4617,"2015-02-24 17:47:31",18,"2015-02-24 15:05:58",529,3.43,2.85,1.57,0,2,12,4,1978,16.63,1.84,1.57,0,2,131,63,2936,7.36,1.83,1.26,0,5,76,2,0,0,1,203.35
"4618",4618,"2015-02-24 17:54:49",906,"2015-02-24 15:57:17",21,12.18,4.87,1.57,0,2,15,8,320,2.73,2.73,1.57,1,3,29,56,2070,7.32,6.09,1.26,0,5,121,33,0,0,0,188.25
"4619",4619,"2015-02-24 18:05:02",487,"2015-02-24 14:36:11",145,12.5,15.62,0.94,0,6,13,1,1445,4.26,0.7,1.26,1,3,127,35,2559,3.24,1.07,1.26,0,6,21,40,0,0,0,372.1
"4620",4620,"2015-02-24 18:06:34",2296,"2015-02-24 17:56:41",1090,4.35,1.74,1.57,0,5,45,34,2299,3.89,0,1.88,0,5,150,34,3202,2.5,0,1.88,0,2,150,34,0,0,0,259.52
"4621",4621,"2015-02-24 18:19:01",1566,"2015-02-24 17:43:20",455,3.47,2.78,1.57,0,6,54,72,890,10,3.33,1.88,0,5,47,61,823,8.8,1.76,1.88,0,5,20,98,0,0,0,195.66
"4622",4622,"2015-02-24 18:22:06",2069,"2015-02-24 17:53:58",883,3.15,1.96,1.57,0,5,65,2,2101,9.22,3.07,1.57,0,5,47,19,1082,7.22,2.41,1.26,0,5,47,19,0,0,0,205.43
"4623",4623,"2015-02-24 18:22:06",1210,"2015-02-24 17:58:37",101,7.41,1.85,1.26,0,4,3,8,1680,8.06,0.94,1.88,0,5,111,141,23,5.51,1.1,1.88,1,3,16,11,0,0,0,251.42
"4624",4624,"2015-02-24 18:24:34",2536,"2015-02-24 17:19:22",902,2.73,2.73,1.26,0,4,12,4,477,2.73,0.78,1.57,1,3,50,63,1324,12.87,0,1.88,0,6,152,130,0,0,0,444.34
"4625",4625,"2015-02-24 18:40:42",1090,"2015-02-24 17:57:13",163,5.51,2.2,1.26,0,5,31,4,1552,4.58,0.92,0.94,1,3,88,11,2612,4.08,1.19,1.26,0,5,121,33,0,1,1,185.47
"4626",4626,"2015-02-24 18:43:16",987,"2015-02-24 18:28:00",283,3.66,0.73,1.26,1,3,32,13,1586,20.33,0.81,1.57,0,5,57,63,1919,3.66,0.73,1.26,1,3,123,11,1,0,0,190.66
"4627",4627,"2015-02-24 18:53:00",2054,"2015-02-24 15:08:15",343,3.29,3.65,1.57,0,5,1,10,983,5.51,1.57,1.26,0,15,40,47,2109,2.69,1.41,1.57,0,6,104,40,0,0,0,204.13
"4628",4628,"2015-02-24 19:07:03",2537,"2015-02-24 15:30:03",539,10.14,3.07,1.26,0,5,41,31,2300,16.63,10.55,6.28,0,5,182,34,1949,4.82,0,1.57,0,21,52,36,0,0,0,430.91
"4629",4629,"2015-02-24 19:08:37",2538,"2015-02-24 17:23:31",178,6.67,1.67,1.57,0,4,10,4,1645,3.43,1.37,1.57,0,9,92,60,953,3.43,0.48,2.2,1,3,90,11,0,0,0,234.51
"4630",4630,"2015-02-24 19:11:37",1099,"2015-02-24 15:50:20",749,4.45,4.45,1.26,0,5,6,6,1064,3.24,1.62,1.57,0,5,95,2,3203,2.96,1.34,1.57,0,5,159,2,0,0,0,187.83
"4631",4631,"2015-02-24 19:13:16",2539,"2015-02-24 15:11:38",13,5.56,4.27,1.57,0,5,8,4,712,3.66,1.92,1.26,0,5,90,26,1465,3.52,2.34,1.57,0,5,114,2,0,0,0,207.79
"4632",4632,"2015-02-24 19:16:32",1247,"2015-02-24 18:41:44",330,2.59,0.52,0.94,1,3,21,11,2301,3.52,1.85,0.94,0,5,122,2,3204,3.43,0.69,1.57,0,5,42,97,0,0,0,226.83
"4633",4633,"2015-02-24 19:18:59",1041,"2015-02-24 17:08:56",8,9.17,2.04,0.94,1,3,3,3,1571,7.97,1.59,1.88,0,6,111,55,1792,4.91,2.45,2.2,1,3,97,11,0,0,0,513.16
"4634",4634,"2015-02-24 19:28:57",2540,"2015-02-24 18:31:16",90,2.41,1.2,1.57,0,2,36,24,1131,4.45,1.14,1.26,0,9,77,60,1884,3.24,0.81,1.26,0,5,90,7,0,0,0,215.3
"4635",4635,"2015-02-24 19:29:49",1377,"2015-02-24 18:47:45",177,3.98,2.65,1.57,0,14,8,4,2302,5.51,0.92,1.57,0,5,138,61,1144,4.58,3.67,1.88,0,5,75,118,1,1,1,185.38
"4636",4636,"2015-02-24 19:33:51",1760,"2015-02-24 16:18:51",981,3.7,1.85,0.63,0,2,17,15,1643,2.73,1.13,1.57,0,5,50,63,2686,7.36,1.47,0.94,0,5,73,2,0,0,0,168.01
"4637",4637,"2015-02-24 19:47:21",144,"2015-02-24 19:18:19",801,3.66,0.94,0.94,0,5,49,15,1347,9.17,1.05,1.26,0,5,111,63,1309,8.52,1.7,1.26,0,5,73,2,0,0,1,210.71
"4638",4638,"2015-02-24 19:48:41",1134,"2015-02-24 18:45:02",810,3.66,0.73,1.57,0,5,138,95,1076,2.32,0.93,1.57,0,5,138,99,2349,7.36,3.71,1.57,0,5,41,31,0,0,1,2354.59
"4639",4639,"2015-02-24 19:53:14",969,"2015-02-24 17:11:34",386,9.08,1.85,1.26,0,5,27,4,1726,5.97,0.99,1.26,0,5,79,63,601,6.44,1.83,1.57,0,9,77,51,0,0,0,244.47
"4640",4640,"2015-02-24 20:00:59",2541,"2015-02-24 19:45:02",1091,10.14,3.38,1.26,0,5,41,31,1169,9.54,4.77,1.26,0,5,156,19,102,9.17,3.06,1.26,0,5,41,31,1,1,1,368.63
"4641",4641,"2015-02-24 20:01:15",1385,"2015-02-24 19:23:26",213,10,166.72,0.94,1,3,5,13,2303,4.45,4.53,1.26,0,5,184,2,3205,4.49,7.48,1.57,0,5,184,2,0,0,0,202.05
"4642",4642,"2015-02-24 20:16:46",2289,"2015-02-24 18:28:30",15,10.56,3.52,0.94,0,4,10,8,1352,8.1,0.9,1.26,0,5,66,129,1531,5.51,2.75,1.57,0,6,95,40,0,0,0,507.79
"4643",4643,"2015-02-24 20:19:51",996,"2015-02-24 19:48:49",219,21.49,4.77,1.26,0,2,10,4,1306,3.66,1.46,1.57,0,5,42,111,2634,3.15,1.65,0.94,1,3,117,11,0,0,0,216.92
"4644",4644,"2015-02-24 20:24:31",1438,"2015-02-24 20:10:25",868,4.12,2.46,1.26,1,1,17,15,1915,3.66,0.73,0.94,1,3,55,39,2899,3.15,0,1.88,0,21,45,34,0,0,1,205.15
"4645",4645,"2015-02-24 20:25:52",60,"2015-02-24 20:11:31",40,5.97,1.99,1.57,0,4,10,4,984,3.61,2.41,1.88,0,5,111,63,1331,3.98,2.74,1.57,1,3,115,131,0,0,0,115.17
"4646",4646,"2015-02-24 20:32:47",53,"2015-02-24 20:21:00",251,7.09,2.36,1.57,0,4,31,4,304,5.09,1.27,1.26,0,9,77,51,1954,2.32,0.72,0.94,1,3,90,11,0,0,0,187.93
"4647",4647,"2015-02-24 20:34:32",2542,"2015-02-24 19:25:42",481,2.32,2.32,1.88,0,5,4,4,1053,6.58,0.66,0.63,0,2,57,63,765,4.45,1.48,0.94,0,5,114,93,0,1,1,185.93
"4648",4648,"2015-02-24 20:34:33",2543,"2015-02-24 19:46:19",1045,3.61,2.41,1.88,0,6,160,113,1366,3.15,0,1.26,0,6,95,7,179,3.7,2.46,1.26,0,2,1,4,0,0,1,281.01
"4649",4649,"2015-02-24 20:43:45",450,"2015-02-24 20:23:47",708,5.28,5.33,1.57,0,5,41,19,721,2.73,1.88,1.57,0,5,54,15,3206,3.66,2.44,1.57,0,9,23,39,0,0,0,202.51
"4650",4650,"2015-02-24 20:50:09",2544,"2015-02-24 20:26:40",1092,2.55,2.04,0.94,0,8,39,29,1391,8.29,3.32,0.94,1,3,109,35,3207,3.15,1.96,1.26,0,5,65,2,0,0,0,188.48
"4651",4651,"2015-02-24 20:55:49",2033,"2015-02-24 20:02:42",87,13.52,7.51,0.63,1,3,3,3,2123,7.69,2.13,0.94,1,3,109,63,790,4.91,3.77,2.51,1,3,2,11,1,0,0,198.21
"4652",4652,"2015-02-24 20:56:50",2235,"2015-02-24 19:50:40",10,7.5,1.25,0.94,0,2,5,5,1076,2.32,0.93,1.57,0,5,138,99,116,13.34,1.48,1.26,0,5,47,19,1,0,0,203.12
"4653",4653,"2015-02-24 21:11:38",1402,"2015-02-24 20:59:45",546,4.49,0.9,1.26,0,2,36,15,1308,8.1,0.9,1.26,0,23,66,129,3041,3.06,1.53,1.57,1,3,73,109,1,0,0,1751.58
"4654",4654,"2015-02-24 21:13:11",2545,"2015-02-24 20:02:01",1093,3.24,1.16,0.94,0,2,163,2,662,5.19,1.57,1.57,0,5,98,63,798,4.58,4.58,1.26,0,2,127,63,1,0,1,187.14
"4655",4655,"2015-02-24 21:14:48",2546,"2015-02-24 19:37:45",1094,3.38,1.35,0.63,0,2,33,24,2304,3.66,1.82,1.26,0,5,76,7,385,3.01,1.36,0.94,0,2,17,18,0,0,1,198.53
"4656",4656,"2015-02-24 21:16:28",704,"2015-02-24 20:46:26",733,5.19,1.04,0.63,0,5,36,82,548,2.73,0.45,0.63,0,2,50,80,155,7.22,2.89,2.2,0,6,16,40,0,0,0,323.15
"4657",4657,"2015-02-24 21:17:01",2547,"2015-02-24 20:12:41",63,9.17,3.67,1.26,1,3,3,21,1572,2.73,0.91,1.26,1,3,179,75,1801,3.06,2.45,1.26,1,3,95,11,1,1,1,186.12
"4658",4658,"2015-02-24 21:19:18",54,"2015-02-24 20:55:53",101,7.41,1.85,1.26,0,4,3,8,2305,3.66,2.03,1.57,0,5,98,63,1756,5.46,9.93,1.57,0,6,2,7,1,0,0,185.93
"4659",4659,"2015-02-24 21:20:20",57,"2015-02-24 16:34:13",244,5.51,3.94,1.57,0,4,1,4,1478,4.17,0.93,1.26,0,2,175,80,1045,3.61,2.41,1.88,0,6,160,113,1,0,0,422.95
"4660",4660,"2015-02-24 21:20:55",2548,"2015-02-24 20:42:47",674,3.61,1.12,1.26,0,5,81,15,2227,4.26,2.36,1.26,1,19,83,75,1692,2.69,2.98,1.57,0,5,30,2,1,0,0,205.85
"4661",4661,"2015-02-24 21:21:17",1439,"2015-02-24 16:01:34",134,7.36,2.45,1.26,0,4,10,8,1288,8.1,0.9,1.26,0,5,66,81,1085,7.32,2.08,1.88,0,6,160,113,0,0,1,455.13
"4662",4662,"2015-02-24 21:22:51",2549,"2015-02-24 21:18:12",1095,4.4,4.88,2.2,0,6,104,40,2205,8.06,0.94,2.51,0,5,111,158,3208,14.26,7.13,1.57,0,7,153,36,0,1,0,185.75
"4663",4663,"2015-02-24 21:31:20",2550,"2015-02-24 20:48:17",213,10,166.72,0.94,1,3,5,13,866,4.58,0.76,1.57,0,9,142,14,3209,24.54,8.18,1.57,0,5,209,36,0,0,0,309.49
"4664",4664,"2015-02-25 00:01:39",719,"2015-02-24 23:49:52",1018,3.98,1.81,0.94,1,3,17,13,1540,3.66,0,1.26,0,5,119,2,3210,2.64,2.64,0.63,0,5,76,2,1,0,0,253.59
"4665",4665,"2015-02-25 00:08:06",2551,"2015-02-24 20:23:34",321,5.23,0.57,1.26,0,5,25,19,431,15.28,15.28,0.63,0,5,28,2,3211,4.58,1.53,1.26,0,5,138,61,1,0,1,1423.94
"4666",4666,"2015-02-25 00:12:47",1831,"2015-02-24 23:42:29",59,6.11,2.04,1.26,0,5,26,4,2113,6.39,1.39,1.57,0,1,111,137,2646,14.77,5.91,1.26,0,5,122,2,0,1,0,194.69
"4667",4667,"2015-02-25 03:37:42",1344,"2015-02-24 15:43:26",449,5.28,0.58,2.2,0,2,25,71,246,4.58,2.29,1.57,0,1,1,1,57,11.86,5.93,0.63,0,5,28,7,1,0,0,256.97
"4668",4668,"2015-02-25 03:43:58",1961,"2015-02-25 01:56:50",101,7.41,1.85,1.26,0,4,3,8,1394,3.33,1.9,1.57,0,5,111,63,2469,11.07,2.01,0.63,0,5,28,7,1,1,1,348.07
"4669",4669,"2015-02-25 04:56:28",2552,"2015-02-25 04:42:23",1096,23.16,0,0.94,0,5,164,114,980,6.11,4.89,1.57,0,5,152,64,2148,5.09,1.02,1.26,0,16,68,156,1,0,0,113.6
"4670",4670,"2015-02-25 04:58:23",2097,"2015-02-25 01:19:27",40,5.97,1.99,1.57,0,4,10,4,1450,5.97,1.24,1.57,0,5,79,137,3116,5.05,0.83,0.94,0,5,88,2,0,0,0,330.28
"4671",4671,"2015-02-25 07:18:25",415,"2015-02-25 06:53:53",113,13.34,1.48,1.26,0,2,5,5,1446,2.96,0.59,1.26,1,19,179,75,2141,7.36,0,0.94,0,5,73,7,0,1,0,186.4
"4672",4672,"2015-02-25 07:25:53",1327,"2015-02-25 07:01:09",671,8.01,8.01,0.94,0,2,13,4,2306,6.95,6.95,1.26,0,5,122,2,741,5.74,1.15,3.14,0,5,16,2,0,0,1,215.11
"4673",4673,"2015-02-25 07:31:32",2553,"2015-02-25 07:21:33",178,6.67,1.67,1.57,0,4,10,4,769,2.73,0.55,1.88,0,5,133,39,3212,5.42,0,1.57,0,5,121,33,0,0,0,188.34
"4674",4674,"2015-02-25 07:44:15",91,"2015-02-24 16:21:50",916,12.6,2.8,1.88,0,5,8,4,1334,4.45,1.64,1.26,0,5,98,63,2668,5.46,10.93,1.26,0,6,129,31,0,0,0,389.79
"4675",4675,"2015-02-25 07:52:21",267,"2015-02-24 17:25:45",91,10.98,3.43,1.57,0,2,9,4,2080,5.51,0.92,1.57,0,5,127,63,89,15.7,15.7,1.26,0,5,28,27,0,0,0,157.64
"4676",4676,"2015-02-25 07:54:27",741,"2015-02-24 20:24:26",152,4.91,3.07,1.26,0,14,8,8,124,3.47,0.69,0.94,1,3,50,35,1423,2.32,5.79,1.57,1,3,2,109,0,0,0,256.74
"4677",4677,"2015-02-25 08:12:26",282,"2015-02-24 15:42:00",165,9.96,1.99,0.94,0,4,14,8,1898,2.32,1.54,2.51,0,2,109,63,2297,3.15,1.26,1.26,1,3,59,11,0,0,0,194.92
"4678",4678,"2015-02-25 08:16:41",1490,"2015-02-25 07:53:44",182,6.67,1.8,1.26,0,2,10,32,1370,4.58,1.83,1.57,0,5,131,63,1323,3.98,3.98,1.88,0,6,114,7,1,0,0,198.99
"4679",4679,"2015-02-25 08:17:48",2554,"2015-02-25 08:05:51",1097,16.39,2.73,1.57,0,5,6,19,1012,5.28,0.58,2.2,0,2,25,19,1985,7.32,0,2.2,0,2,130,34,0,1,0,219.37
"4680",4680,"2015-02-25 08:19:32",2555,"2015-02-25 07:44:05",1098,6.02,1.28,1.57,0,5,75,2,1318,5,1.34,1.57,0,7,98,63,792,3.66,2.44,1.57,0,5,76,2,0,0,0,189.22
"4681",4681,"2015-02-25 08:23:41",2022,"2015-02-24 18:56:38",192,4.08,2.04,1.57,0,5,1,12,1285,7.32,1.35,1.26,0,5,98,63,2806,4.35,1.16,1.26,0,6,88,7,0,0,0,265.63
"4682",4682,"2015-02-25 08:28:47",930,"2015-02-24 16:32:27",494,13.34,4.45,1.57,0,4,1,4,1234,7.13,1.78,1.26,1,3,50,125,762,4.82,7.41,0.94,1,3,63,11,0,0,0,571.28
"4683",4683,"2015-02-25 08:29:54",203,"2015-02-25 08:23:22",1035,8.29,2.76,1.57,0,5,47,19,730,7.22,2.41,0.94,0,5,47,19,159,3.7,1,1.57,0,5,59,2,0,0,1,192.65
"4684",4684,"2015-02-25 08:29:59",2556,"2015-02-25 08:08:12",24,9.86,3.29,1.26,0,2,9,12,1428,7.87,2.19,1.57,0,5,111,63,1919,3.66,0.73,1.26,1,3,123,11,0,0,0,1104.63
"4685",4685,"2015-02-25 08:32:13",2557,"2015-02-25 06:54:07",236,4.45,1.43,1.26,0,2,17,15,1118,4.58,1.23,1.26,0,9,77,60,3213,3.61,1.81,1.26,0,5,99,7,0,0,0,120.04
"4686",4686,"2015-02-25 08:54:12",115,"2015-02-24 15:13:12",280,10.84,4.33,0.94,0,5,10,4,124,3.47,0.69,0.94,1,3,50,35,1560,3.66,0,0.94,1,3,68,11,0,0,1,189.87
"4687",4687,"2015-02-25 09:08:42",610,"2015-02-25 07:14:00",194,7.32,2.93,0.94,1,3,10,21,1568,11.02,3.67,1.57,0,5,109,63,3089,3.06,0.73,1.26,1,3,137,11,0,0,0,219.05
"4688",4688,"2015-02-25 09:10:02",2039,"2015-02-25 09:08:24",1099,2.73,1.82,1.57,1,3,58,25,872,30.47,0,1.26,0,5,7,2,2294,9.22,1.84,1.26,0,5,28,2,0,1,1,260.82
"4689",4689,"2015-02-25 09:10:31",828,"2015-02-25 08:55:51",369,42.93,5.05,1.57,0,2,3,4,1101,9.59,1.18,0.94,0,5,66,81,2356,5.93,5.38,1.57,0,6,160,113,0,0,1,227.34
"4690",4690,"2015-02-25 09:24:19",2558,"2015-02-25 08:39:14",1100,2.64,0,1.26,0,5,76,2,2307,11.48,0.35,1.57,0,5,67,34,16,3.66,0,1.57,0,4,11,9,1,1,0,201.68
"4691",4691,"2015-02-25 09:25:15",2559,"2015-02-24 15:48:56",1101,9.59,1.18,0.94,0,5,66,81,577,8.1,0.9,1.26,0,5,66,81,1308,8.1,0.9,1.26,0,23,66,129,0,0,0,601.01
"4692",4692,"2015-02-25 09:26:30",1026,"2015-02-24 17:29:30",54,4.17,2.6,1.57,0,4,27,8,1674,3.33,1.9,1.57,0,5,111,63,872,30.47,0,1.26,0,5,7,2,1,0,0,237.66
"4693",4693,"2015-02-25 09:27:17",1125,"2015-02-25 09:13:13",234,3.29,2.73,1.57,0,5,8,4,1992,5.46,1.6,1.57,0,6,90,40,659,17.55,3.51,0.94,0,5,122,2,0,0,0,308.19
"4694",4694,"2015-02-25 09:36:41",1420,"2015-02-24 20:44:38",97,8.29,8.29,1.26,1,3,13,8,1303,2.69,0.44,1.26,0,2,50,63,2431,10.93,4.37,1.88,0,6,20,40,0,0,0,144.67
"4695",4695,"2015-02-25 09:38:41",1278,"2015-02-25 09:23:45",611,4.58,3.06,0.94,1,3,17,13,1699,9.03,1.81,1.57,0,5,66,63,1475,7.36,7.36,1.88,1,3,97,139,0,0,0,219.09
"4696",4696,"2015-02-25 09:40:29",2560,"2015-02-24 14:26:13",789,27.74,55.48,2.2,0,2,100,2,2308,3.33,0,1.88,0,2,174,34,3214,3.33,0,1.88,0,2,174,34,0,0,0,207.05
"4697",4697,"2015-02-25 09:43:51",176,"2015-02-25 09:09:56",143,6.67,1.67,1.26,0,4,10,8,576,5.51,1.1,1.26,1,3,50,35,2437,2.59,4.32,2.2,1,3,2,11,0,1,0,298.88
"4698",4698,"2015-02-25 09:43:59",128,"2015-02-25 09:05:24",297,3.98,2.09,2.2,0,4,12,8,1694,5.74,1.69,1.57,0,5,98,63,1045,3.61,2.41,1.88,0,6,160,113,0,0,0,398.82
"4699",4699,"2015-02-25 10:03:28",145,"2015-02-25 09:54:56",191,2.73,2.09,1.57,0,4,12,4,1447,6.3,0.31,1.57,0,2,66,63,1134,6.11,6.11,1.26,0,2,20,2,0,0,0,705.53
"4700",4700,"2015-02-25 10:05:06",1912,"2015-02-24 14:39:06",1102,11.48,0.29,1.57,0,5,67,34,2092,3.47,1.16,1.57,0,5,45,34,35,13.06,1.44,1.26,0,2,5,5,0,0,0,95.63
"4701",4701,"2015-02-25 10:11:53",2561,"2015-02-25 09:43:17",1103,3.66,2.44,1.57,0,5,76,2,1574,2.73,3.18,1.26,0,5,80,2,1100,2.64,0,1.26,0,5,76,2,1,1,1,216.31
"4702",4702,"2015-02-25 10:15:20",1828,"2015-02-25 09:24:04",261,8.94,3.58,1.57,0,2,72,4,2051,3.24,1.07,1.88,1,19,179,155,1031,7.04,9.38,0.94,0,5,103,2,1,1,0,206.68
"4703",4703,"2015-02-25 10:23:08",1515,"2015-02-24 14:35:24",16,3.66,0,1.57,0,4,11,9,130,12.92,12.92,2.2,0,5,20,26,1164,5.09,0.69,1.57,0,5,138,61,0,0,0,195.01
"4704",4704,"2015-02-25 10:26:01",131,"2015-02-24 14:35:28",28,9.63,9.63,1.26,1,3,13,3,1347,9.17,1.05,1.26,0,5,111,63,2734,5.51,1.69,1.88,0,6,90,40,0,0,0,250.44
"4705",4705,"2015-02-25 10:28:49",2350,"2015-02-24 15:30:16",1104,5.33,2.13,1.88,0,5,9,4,1446,2.96,0.59,1.26,1,19,179,75,2441,4.58,4.58,1.26,0,6,114,7,0,0,0,188.02
"4706",4706,"2015-02-25 10:35:54",2562,"2015-02-25 09:41:15",135,12.23,4.08,0,1,3,53,37,576,5.51,1.1,1.26,1,3,50,35,1410,2.73,2.73,1.57,1,3,123,11,0,0,0,712.76
"4707",4707,"2015-02-25 10:40:11",1782,"2015-02-25 08:47:13",12,5.33,4.44,0.94,0,7,1,4,1259,4.58,1.39,0.94,0,5,80,2,3215,4.35,0.98,0.94,0,5,101,2,0,0,0,193.02
"4708",4708,"2015-02-25 11:10:07",2563,"2015-02-25 10:03:18",862,2.64,0,1.26,0,7,76,2,1953,16.39,1.82,1.57,0,5,190,19,2814,3.06,0,1.57,0,21,62,34,0,0,0,186.26
"4709",4709,"2015-02-25 11:18:48",1510,"2015-02-25 10:22:56",144,4.82,1.71,0.63,0,2,9,8,1716,4.58,0.61,1.26,0,2,111,63,1144,4.58,3.67,1.88,0,5,75,118,0,0,0,253.13
"4710",4710,"2015-02-25 11:22:34",1909,"2015-02-24 20:27:26",1105,3.06,0.84,1.88,0,5,75,2,1352,8.1,0.9,1.26,0,5,66,129,3216,2.59,1.23,1.88,0,2,75,118,0,0,0,412.71
"4711",4711,"2015-02-25 11:26:09",2564,"2015-02-24 18:38:23",54,4.17,2.6,1.57,0,4,27,8,1126,4.17,0.83,1.26,1,3,50,117,2574,2.96,1.32,0.63,1,3,115,11,0,0,0,132.91
"4712",4712,"2015-02-25 11:46:50",2432,"2015-02-25 10:53:22",178,6.67,1.67,1.57,0,4,10,4,1615,8.1,0.9,1.26,0,5,66,81,815,5.93,3.95,2.51,0,6,90,97,0,0,0,102.95
"4713",4713,"2015-02-25 11:48:10",2034,"2015-02-25 08:43:23",10,7.5,1.25,0.94,0,2,5,5,1829,2.32,0,1.57,0,3,63,2,1128,2.5,1,1.26,1,26,132,11,0,0,0,237.01
"4714",4714,"2015-02-25 11:54:03",266,"2015-02-24 14:57:00",916,12.6,2.8,1.88,0,5,8,4,2309,8.29,2.95,1.26,0,6,90,7,23,5.51,1.1,1.88,1,3,16,11,0,0,0,94.61
"4715",4715,"2015-02-25 11:59:15",854,"2015-02-25 10:58:18",208,4.91,8.18,1.57,0,2,13,4,477,2.73,0.78,1.57,1,3,50,63,625,5.37,0,1.26,0,5,68,2,0,0,1,185.66
"4716",4716,"2015-02-25 12:01:18",2565,"2015-02-24 16:00:22",386,9.08,1.85,1.26,0,5,27,4,1420,6.3,2.52,1.57,0,5,92,60,1601,18.48,6.16,1.26,0,5,20,2,0,0,0,305.55
"4717",4717,"2015-02-25 12:06:13",2566,"2015-02-24 20:18:04",451,4.82,1.2,1.26,0,2,9,8,1352,8.1,0.9,1.26,0,5,66,129,1249,11.95,7.23,1.26,0,5,122,2,0,0,0,186.35
"4718",4718,"2015-02-25 12:27:26",46,"2015-02-25 10:59:26",901,4.17,1.67,1.57,0,6,46,39,2310,3.15,1.96,1.26,0,5,65,2,1784,3.15,1.96,1.26,0,5,65,2,0,0,0,190.1
"4719",4719,"2015-02-25 12:40:00",1854,"2015-02-25 08:27:00",1106,2.96,0.74,1.26,0,5,42,112,2002,2.41,0.75,1.57,0,2,80,2,2424,2.55,0,0.63,0,5,124,36,0,1,0,188.71
"4720",4720,"2015-02-25 13:08:51",900,"2015-02-25 12:29:04",8,9.17,2.04,0.94,1,3,3,3,1445,4.26,0.7,1.26,1,3,127,35,790,4.91,3.77,2.51,1,3,2,11,0,0,0,190.06
"4721",4721,"2015-02-25 13:19:37",459,"2015-02-25 07:03:41",54,4.17,2.6,1.57,0,4,27,8,1288,8.1,0.9,1.26,0,5,66,81,953,3.43,0.48,2.2,1,3,90,11,0,0,0,247.25
"4722",4722,"2015-02-25 13:20:57",2567,"2015-02-24 15:18:01",1107,2.73,0.68,1.26,0,5,90,26,745,2.64,0.66,1.26,0,5,90,7,1121,3.66,0.91,1.57,0,2,166,33,0,0,1,461.76
"4723",4723,"2015-02-25 13:21:18",953,"2015-02-24 16:09:36",1108,2.32,0,0.94,0,5,45,115,1775,5.74,0,1.88,0,2,52,77,2494,4.72,0.94,1.57,0,5,145,36,0,0,0,189.32
"4724",4724,"2015-02-25 13:24:51",2568,"2015-02-25 13:02:45",671,8.01,8.01,0.94,0,2,13,4,1475,7.36,7.36,1.88,1,3,97,139,1087,2.41,0.7,0.94,1,3,90,109,0,0,0,693.91
"4725",4725,"2015-02-25 13:36:16",2569,"2015-02-25 10:06:04",191,2.73,2.09,1.57,0,4,12,4,1649,4.35,0.96,1.26,0,5,109,63,1987,5.09,0,0.94,0,5,28,2,0,0,0,230.76
"4726",4726,"2015-02-25 13:41:14",2570,"2015-02-24 14:47:27",15,10.56,3.52,0.94,0,4,10,8,23,5.51,1.1,1.88,1,3,16,11,765,4.45,1.48,0.94,0,5,114,93,0,0,0,179.08
"4727",4727,"2015-02-25 13:48:53",2571,"2015-02-25 13:02:47",440,5.28,0.58,1.26,0,5,25,19,614,4.12,6.86,0.94,0,5,47,19,2503,15.7,0,0.63,0,5,158,34,1,0,0,191.35
