orderID,nCoupon1,nCoupon2,nCoupon3,nCoup1Col1,nCoup1Col2,nCoup1Col3,nCoup2Col1,nCoup2Col2,nCoup2Col3,nCoup3Col1,nCoup3Col2,nCoup3Col3,pCoup1Col1,pCoup1Col2,pCoup1Col3,pCoup2Col1,pCoup2Col2,pCoup2Col3,pCoup3Col1,pCoup3Col2,pCoup3Col3,nCoup1Batch,nCoup2Batch,nCoup3Batch,firstTimeCoup1Rec,firstTimeCoup2Rec,firstTimeCoup3Rec
6419,26,3,6,24,1,1,0,2,1,1,1,4,0.923076923076923,0.0384615384615385,0.0384615384615385,0,0.666666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.666666666666667,4,1,1,2015-01-06 15:08:06,2015-01-13 14:43:05,2015-01-06 15:08:06
6420,7,19,5,7,0,0,0,19,0,0,0,5,1,0,0,0,1,0,0,0,1,1,5,1,2015-01-08 01:32:37,2015-01-06 17:43:08,2015-01-10 23:05:10
6421,55,14,14,51,2,2,0,14,0,0,1,13,0.927272727272727,0.0363636363636364,0.0363636363636364,0,1,0,0,0.0714285714285714,0.928571428571429,12,2,1,2015-01-06 15:23:15,2015-01-07 14:20:35,2015-01-13 13:58:45
6422,24,14,26,24,0,0,6,3,5,1,7,18,1,0,0,0.428571428571429,0.214285714285714,0.357142857142857,0.0384615384615385,0.269230769230769,0.692307692307692,5,5,2,2015-01-06 15:18:22,2015-01-08 09:19:31,2015-01-06 15:10:24
6423,32,11,20,28,3,1,0,11,0,1,3,16,0.875,0.09375,0.03125,0,1,0,0.05,0.15,0.8,7,2,3,2015-01-08 10:33:33,2015-01-06 20:45:46,2015-01-06 15:15:12
6424,5,53,6,5,0,0,1,51,1,0,0,6,1,0,0,0.0188679245283019,0.962264150943396,0.0188679245283019,0,0,1,1,4,2,2015-01-25 12:25:00,2015-01-06 18:35:00,2015-01-09 13:02:04
6425,22,9,7,22,0,0,0,4,5,0,2,5,1,0,0,0,0.444444444444444,0.555555555555556,0,0.285714285714286,0.714285714285714,19,1,1,2015-03-05 09:39:11,2015-01-06 21:56:44,2015-01-16 08:03:04
6426,14,112,24,10,3,1,4,25,83,0,5,19,0.714285714285714,0.214285714285714,0.0714285714285714,0.0357142857142857,0.223214285714286,0.741071428571429,0,0.208333333333333,0.791666666666667,3,21,4,2015-01-06 19:41:28,2015-01-06 15:58:09,2015-01-06 15:22:37
6427,4,23,3,4,0,0,0,23,0,0,0,3,1,0,0,0,1,0,0,0,1,4,4,1,2015-03-10 17:02:54,2015-01-06 15:22:37,2015-01-18 14:56:11
6428,8,15,18,8,0,0,0,15,0,0,2,16,1,0,0,0,1,0,0,0.111111111111111,0.888888888888889,4,3,4,2015-01-06 21:40:53,2015-01-06 15:15:38,2015-01-06 16:14:06
6429,22,23,11,22,0,0,0,23,0,0,3,8,1,0,0,0,1,0,0,0.272727272727273,0.727272727272727,19,4,3,2015-03-05 09:39:11,2015-01-06 15:22:37,2015-01-25 20:30:22
6430,132,11,33,132,0,0,0,3,8,2,12,19,1,0,0,0,0.272727272727273,0.727272727272727,0.0606060606060606,0.363636363636364,0.575757575757576,10,2,5,2015-01-06 15:16:43,2015-01-06 15:31:17,2015-01-06 16:48:42
6431,10,33,76,10,0,0,0,33,0,0,15,61,1,0,0,0,1,0,0,0.197368421052632,0.802631578947368,4,7,6,2015-01-20 16:18:03,2015-01-06 16:23:40,2015-01-06 15:44:30
6432,93,24,13,91,1,1,2,12,10,2,4,7,0.978494623655914,0.010752688172043,0.010752688172043,0.0833333333333333,0.5,0.416666666666667,0.153846153846154,0.307692307692308,0.538461538461538,12,4,1,2015-01-06 15:06:58,2015-01-07 10:11:25,2015-01-07 08:57:13
6433,4,3,69,2,1,1,0,2,1,67,0,2,0.5,0.25,0.25,0,0.666666666666667,0.333333333333333,0.971014492753623,0,0.0289855072463768,1,1,20,2015-01-06 15:13:44,2015-01-06 20:05:29,2015-01-06 16:12:57
6434,10,7,1,10,0,0,0,7,0,0,0,1,1,0,0,0,1,0,0,0,1,3,1,1,2015-01-06 17:40:38,2015-01-06 15:07:12,2015-03-12 15:24:12
6435,93,3,24,91,1,1,0,3,0,2,12,10,0.978494623655914,0.010752688172043,0.010752688172043,0,1,0,0.0833333333333333,0.5,0.416666666666667,12,1,4,2015-01-06 15:06:58,2015-02-18 13:28:38,2015-01-07 10:11:25
6436,11,11,6,2,1,8,0,11,0,1,1,4,0.181818181818182,0.0909090909090909,0.727272727272727,0,1,0,0.166666666666667,0.166666666666667,0.666666666666667,4,2,2,2015-01-06 17:11:34,2015-01-06 20:45:46,2015-01-06 16:25:21
6437,15,11,14,15,0,0,1,9,1,0,5,9,1,0,0,0.0909090909090909,0.818181818181818,0.0909090909090909,0,0.357142857142857,0.642857142857143,1,3,1,2015-01-14 04:59:52,2015-01-06 16:30:42,2015-01-07 12:50:06
6438,5,5,12,5,0,0,2,2,1,0,5,7,1,0,0,0.4,0.4,0.2,0,0.416666666666667,0.583333333333333,1,2,1,2015-01-06 20:46:06,2015-01-06 15:42:06,2015-01-06 20:46:06
6439,7,11,27,6,0,1,2,1,8,0,10,17,0.857142857142857,0,0.142857142857143,0.181818181818182,0.0909090909090909,0.727272727272727,0,0.37037037037037,0.62962962962963,1,4,4,2015-01-08 12:04:09,2015-01-06 17:11:34,2015-01-06 20:19:26
6440,25,50,12,25,0,0,0,50,0,0,0,12,1,0,0,0,1,0,0,0,1,3,8,1,2015-01-06 19:36:49,2015-01-06 15:15:14,2015-01-21 21:35:24
6441,7,20,5,6,0,1,1,18,1,0,0,5,0.857142857142857,0,0.142857142857143,0.05,0.9,0.05,0,0,1,1,1,1,2015-01-06 19:32:47,2015-01-06 20:22:32,2015-01-06 16:09:20
6442,37,26,3,36,0,1,1,7,18,1,0,2,0.972972972972973,0,0.027027027027027,0.0384615384615385,0.269230769230769,0.692307692307692,0.333333333333333,0,0.666666666666667,6,2,1,2015-01-06 15:17:26,2015-01-06 15:10:24,2015-01-06 16:17:59
6443,55,45,1,51,2,2,0,44,1,0,0,1,0.927272727272727,0.0363636363636364,0.0363636363636364,0,0.977777777777778,0.0222222222222222,0,0,1,12,12,1,2015-01-06 15:23:15,2015-01-06 15:10:10,2015-03-13 13:28:04
6444,2,2,11,2,0,0,0,2,0,5,2,4,1,0,0,0,1,0,0.454545454545455,0.181818181818182,0.363636363636364,1,1,1,2015-02-27 10:07:42,2015-03-03 13:58:00,2015-02-05 08:01:22
6445,153,13,2,150,2,1,0,13,0,0,0,2,0.980392156862745,0.0130718954248366,0.0065359477124183,0,1,0,0,0,1,16,2,2,2015-01-06 15:05:40,2015-01-07 21:59:57,2015-03-10 15:52:41
6446,7,23,9,7,0,0,2,5,16,0,1,8,1,0,0,0.0869565217391304,0.217391304347826,0.695652173913043,0,0.111111111111111,0.888888888888889,1,5,2,2015-01-06 20:18:48,2015-01-06 18:24:05,2015-01-06 17:19:19
6447,19,25,14,19,0,0,0,25,0,0,4,10,1,0,0,0,1,0,0,0.285714285714286,0.714285714285714,2,4,4,2015-01-06 16:40:19,2015-01-06 19:30:49,2015-01-06 15:10:35
6448,22,44,10,22,0,0,1,12,31,0,3,7,1,0,0,0.0227272727272727,0.272727272727273,0.704545454545455,0,0.3,0.7,19,8,2,2015-03-05 09:39:11,2015-01-06 19:10:25,2015-01-06 16:35:54
6449,27,2,1,21,3,3,0,2,0,0,0,1,0.777777777777778,0.111111111111111,0.111111111111111,0,1,0,0,0,1,3,1,1,2015-01-06 15:10:35,2015-01-06 19:14:05,2015-03-12 22:03:55
6450,11,6,3,9,0,2,2,3,1,0,0,3,0.818181818181818,0,0.181818181818182,0.333333333333333,0.5,0.166666666666667,0,0,1,3,3,3,2015-01-18 09:39:41,2015-01-22 20:25:17,2015-03-10 15:06:35
6451,11,33,7,2,1,8,2,12,19,0,3,4,0.181818181818182,0.0909090909090909,0.727272727272727,0.0606060606060606,0.363636363636364,0.575757575757576,0,0.428571428571429,0.571428571428571,3,5,2,2015-01-07 19:04:41,2015-01-06 16:48:42,2015-01-07 19:04:41
6452,11,23,3,11,0,0,0,6,17,0,0,3,1,0,0,0,0.260869565217391,0.739130434782609,0,0,1,1,3,1,2015-01-06 22:44:09,2015-01-06 15:10:03,2015-02-02 09:30:01
6453,6,13,5,1,3,2,0,6,7,0,2,3,0.166666666666667,0.5,0.333333333333333,0,0.461538461538462,0.538461538461538,0,0.4,0.6,1,1,1,2015-01-06 18:00:27,2015-01-07 06:20:58,2015-01-07 09:25:53
6454,40,2,2,40,0,0,0,1,1,0,0,2,1,0,0,0,0.5,0.5,0,0,1,3,1,1,2015-01-06 17:07:01,2015-03-04 10:01:03,2015-02-19 11:14:54
6455,22,4,1,22,0,0,0,4,0,0,0,1,1,0,0,0,1,0,0,0,1,19,2,1,2015-03-05 09:39:11,2015-01-13 13:47:10,2015-03-10 15:54:26
6456,2,8,8,1,1,0,0,2,6,0,1,7,0.5,0.5,0,0,0.25,0.75,0,0.125,0.875,1,1,1,2015-01-15 13:53:29,2015-01-13 20:17:56,2015-01-27 14:09:49
6457,11,7,30,9,1,1,0,7,0,1,8,21,0.818181818181818,0.0909090909090909,0.0909090909090909,0,1,0,0.0333333333333333,0.266666666666667,0.7,2,1,4,2015-01-06 16:37:40,2015-01-06 16:55:08,2015-01-06 16:20:54
6458,5,7,2,5,0,0,6,1,0,0,0,2,1,0,0,0.857142857142857,0.142857142857143,0,0,0,1,1,1,1,2015-01-24 16:11:12,2015-01-28 09:51:57,2015-03-03 19:54:38
6459,6,2,3,6,0,0,0,2,0,0,1,2,1,0,0,0,1,0,0,0.333333333333333,0.666666666666667,2,1,1,2015-01-06 21:48:38,2015-02-17 20:12:49,2015-01-09 13:14:47
6460,31,50,11,28,0,3,0,50,0,0,1,10,0.903225806451613,0,0.0967741935483871,0,1,0,0,0.0909090909090909,0.909090909090909,3,8,6,2015-01-07 13:33:35,2015-01-06 15:15:14,2015-01-28 08:39:58
6461,4,26,17,4,0,0,1,25,0,1,0,16,1,0,0,0.0384615384615385,0.961538461538462,0,0.0588235294117647,0,0.941176470588235,1,3,1,2015-01-06 15:59:29,2015-01-06 22:28:54,2015-01-06 16:38:07
6462,9,26,12,8,1,0,1,25,0,0,2,10,0.888888888888889,0.111111111111111,0,0.0384615384615385,0.961538461538462,0,0,0.166666666666667,0.833333333333333,3,3,2,2015-01-06 17:27:47,2015-01-06 22:28:54,2015-01-08 12:45:32
6463,6,12,27,6,0,0,0,12,0,1,5,21,1,0,0,0,1,0,0.037037037037037,0.185185185185185,0.777777777777778,2,1,1,2015-01-06 21:48:38,2015-01-06 21:48:38,2015-01-06 21:48:38
6464,153,7,8,150,2,1,0,7,0,0,4,4,0.980392156862745,0.0130718954248366,0.0065359477124183,0,1,0,0,0.5,0.5,16,1,1,2015-01-06 15:05:40,2015-01-14 16:16:08,2015-01-14 09:33:18
6465,5,15,11,5,0,0,2,4,9,0,2,9,1,0,0,0.133333333333333,0.266666666666667,0.6,0,0.181818181818182,0.818181818181818,1,3,3,2015-01-06 15:13:23,2015-01-06 15:13:23,2015-01-06 15:13:23
6466,4,25,4,4,0,0,1,13,11,1,1,2,1,0,0,0.04,0.52,0.44,0.25,0.25,0.5,1,3,1,2015-01-06 15:13:44,2015-01-06 20:40:38,2015-01-27 14:17:11
6467,17,50,1,17,0,0,0,50,0,0,0,1,1,0,0,0,1,0,0,0,1,2,8,1,2015-01-06 21:36:49,2015-01-06 15:15:14,2015-03-13 19:17:25
6468,28,6,9,27,0,1,1,5,0,1,6,2,0.964285714285714,0,0.0357142857142857,0.166666666666667,0.833333333333333,0,0.111111111111111,0.666666666666667,0.222222222222222,3,1,2,2015-02-12 11:03:05,2015-01-06 17:36:58,2015-01-06 17:20:02
6469,18,15,19,18,0,0,0,14,1,0,4,15,1,0,0,0,0.933333333333333,0.0666666666666667,0,0.210526315789474,0.789473684210526,4,1,3,2015-01-06 15:57:56,2015-01-06 15:20:30,2015-01-06 15:57:56
6470,34,27,62,34,0,0,0,6,21,1,11,50,1,0,0,0,0.222222222222222,0.777777777777778,0.0161290322580645,0.17741935483871,0.806451612903226,2,3,8,2015-01-06 12:48:41,2015-01-11 08:20:13,2015-01-06 15:55:03
6471,19,54,21,19,0,0,0,54,0,0,1,20,1,0,0,0,1,0,0,0.0476190476190476,0.952380952380952,3,5,2,2015-01-06 15:07:53,2015-01-06 09:29:16,2015-01-06 15:26:55
6472,16,32,8,15,0,1,1,27,4,1,1,6,0.9375,0,0.0625,0.03125,0.84375,0.125,0.125,0.125,0.75,3,2,1,2015-01-07 04:55:17,2015-01-06 19:52:17,2015-01-07 21:18:55
6473,93,10,7,91,1,1,0,10,0,0,2,5,0.978494623655914,0.010752688172043,0.010752688172043,0,1,0,0,0.285714285714286,0.714285714285714,12,1,1,2015-01-06 15:06:58,2015-01-10 07:47:30,2015-02-10 13:14:33
6474,18,18,4,18,0,0,0,18,0,0,1,3,1,0,0,0,1,0,0,0.25,0.75,1,4,1,2015-01-06 19:47:22,2015-01-06 15:14:06,2015-01-27 14:55:31
6475,31,9,11,31,0,0,0,1,8,1,1,9,1,0,0,0,0.111111111111111,0.888888888888889,0.0909090909090909,0.0909090909090909,0.818181818181818,8,3,1,2015-01-06 16:44:30,2015-01-06 15:20:21,2015-02-04 10:15:56
6476,41,33,8,41,0,0,0,33,0,0,3,5,1,0,0,0,1,0,0,0.375,0.625,5,7,2,2015-01-06 15:15:14,2015-01-06 16:23:40,2015-01-06 15:15:14
6477,4,81,22,4,0,0,0,81,0,0,4,18,1,0,0,0,1,0,0,0.181818181818182,0.818181818181818,1,8,4,2015-01-09 12:14:58,2015-01-06 13:13:12,2015-01-06 15:07:12
6478,2,19,16,2,0,0,0,3,16,0,2,14,1,0,0,0,0.157894736842105,0.842105263157895,0,0.125,0.875,1,3,3,2015-02-25 22:22:29,2015-01-06 09:02:41,2015-01-06 15:22:12
6479,109,13,2,109,0,0,0,12,1,0,0,2,1,0,0,0,0.923076923076923,0.0769230769230769,0,0,1,14,1,1,2015-01-06 15:06:22,2015-01-08 20:16:47,2015-01-29 12:59:51
6480,11,22,8,9,0,2,1,7,14,0,1,7,0.818181818181818,0,0.181818181818182,0.0454545454545455,0.318181818181818,0.636363636363636,0,0.125,0.875,2,2,1,2015-01-06 19:34:56,2015-01-06 17:44:10,2015-01-28 20:56:57
6481,32,15,18,28,3,1,0,15,0,0,1,17,0.875,0.09375,0.03125,0,1,0,0,0.0555555555555556,0.944444444444444,7,2,2,2015-01-08 10:33:33,2015-01-06 17:27:50,2015-01-06 15:18:17
6482,16,5,12,15,1,0,0,2,3,0,1,11,0.9375,0.0625,0,0,0.4,0.6,0,0.0833333333333333,0.916666666666667,2,1,1,2015-01-06 17:44:13,2015-01-06 16:57:00,2015-01-06 15:05:40
6483,5,2,17,5,0,0,0,1,1,1,4,12,1,0,0,0,0.5,0.5,0.0588235294117647,0.235294117647059,0.705882352941177,2,1,3,2015-01-20 13:46:29,2015-02-12 09:10:55,2015-01-06 20:35:08
6484,5,9,2,1,1,3,3,3,3,0,0,2,0.2,0.2,0.6,0.333333333333333,0.333333333333333,0.333333333333333,0,0,1,1,1,1,2015-01-27 15:09:36,2015-01-13 16:38:27,2015-01-06 15:19:55
6485,32,29,27,32,0,0,0,28,1,0,6,21,1,0,0,0,0.96551724137931,0.0344827586206897,0,0.222222222222222,0.777777777777778,2,6,3,2015-01-07 08:20:39,2015-01-06 15:31:50,2015-01-11 08:20:13
6486,3,7,2,3,0,0,3,3,1,0,1,1,1,0,0,0.428571428571429,0.428571428571429,0.142857142857143,0,0.5,0.5,1,1,1,2015-01-06 15:35:51,2015-01-06 15:48:49,2015-03-06 01:53:25
6487,69,14,7,67,0,2,0,2,12,2,1,4,0.971014492753623,0,0.0289855072463768,0,0.142857142857143,0.857142857142857,0.285714285714286,0.142857142857143,0.571428571428571,20,2,2,2015-01-06 16:12:57,2015-01-06 15:32:06,2015-01-06 15:10:29
6488,20,6,18,19,1,0,0,4,2,1,9,8,0.95,0.05,0,0,0.666666666666667,0.333333333333333,0.0555555555555556,0.5,0.444444444444444,2,1,3,2015-01-06 17:16:43,2015-01-06 15:30:43,2015-01-06 15:38:28
6489,17,9,16,17,0,0,1,8,0,0,2,14,1,0,0,0.111111111111111,0.888888888888889,0,0,0.125,0.875,6,1,2,2015-01-06 15:08:13,2015-01-06 15:24:32,2015-01-07 09:28:38
6490,2,17,39,2,0,0,3,7,7,33,2,4,1,0,0,0.176470588235294,0.411764705882353,0.411764705882353,0.846153846153846,0.0512820512820513,0.102564102564103,1,2,3,2015-02-16 08:28:33,2015-01-06 16:04:36,2015-01-06 15:39:41
6491,32,4,13,28,3,1,1,1,2,0,4,9,0.875,0.09375,0.03125,0.25,0.25,0.5,0,0.307692307692308,0.692307692307692,7,2,2,2015-01-08 10:33:33,2015-02-14 18:15:13,2015-01-09 13:39:08
6492,5,3,2,2,3,0,0,2,1,0,0,2,0.4,0.6,0,0,0.666666666666667,0.333333333333333,0,0,1,1,1,1,2015-01-10 15:07:04,2015-01-21 13:22:42,2015-01-06 18:38:25
6493,14,3,5,14,0,0,0,3,0,0,0,5,1,0,0,0,1,0,0,0,1,1,1,1,2015-01-06 16:09:20,2015-02-10 13:33:20,2015-01-06 19:49:57
6494,18,11,1,4,8,6,1,9,1,0,0,1,0.222222222222222,0.444444444444444,0.333333333333333,0.0909090909090909,0.818181818181818,0.0909090909090909,0,0,1,4,3,1,2015-01-06 17:37:17,2015-01-06 16:30:42,2015-03-12 07:12:51
6495,109,26,1,109,0,0,1,25,0,0,0,1,1,0,0,0.0384615384615385,0.961538461538462,0,0,0,1,14,3,1,2015-01-06 15:06:22,2015-01-06 22:28:54,2015-03-10 17:36:17
6496,52,33,3,51,0,1,0,33,0,1,0,2,0.980769230769231,0,0.0192307692307692,0,1,0,0.333333333333333,0,0.666666666666667,3,7,1,2015-01-06 15:41:27,2015-01-06 16:23:40,2015-01-13 13:41:40
6497,69,9,6,67,0,2,0,9,0,0,0,6,0.971014492753623,0,0.0289855072463768,0,1,0,0,0,1,20,1,1,2015-01-06 16:12:57,2015-01-07 20:45:34,2015-01-07 20:45:34
6498,4,7,50,4,0,0,0,6,1,0,7,43,1,0,0,0,0.857142857142857,0.142857142857143,0,0.14,0.86,2,2,3,2015-01-25 19:24:20,2015-01-08 10:42:16,2015-01-06 15:17:06
6499,69,45,96,67,0,2,0,44,1,12,17,67,0.971014492753623,0,0.0289855072463768,0,0.977777777777778,0.0222222222222222,0.125,0.177083333333333,0.697916666666667,20,12,11,2015-01-06 16:12:57,2015-01-06 15:10:10,2015-01-06 09:34:53
6500,13,33,45,13,0,0,0,33,0,1,12,32,1,0,0,0,1,0,0.0222222222222222,0.266666666666667,0.711111111111111,3,7,2,2015-01-06 16:36:08,2015-01-06 16:23:40,2015-01-06 15:18:13
6501,93,16,63,91,1,1,0,5,11,2,17,44,0.978494623655914,0.010752688172043,0.010752688172043,0,0.3125,0.6875,0.0317460317460317,0.26984126984127,0.698412698412698,12,3,7,2015-01-06 15:06:58,2015-01-06 15:15:16,2015-01-06 15:13:38
6502,39,28,35,38,0,1,2,6,20,0,6,29,0.974358974358974,0,0.0256410256410256,0.0714285714285714,0.214285714285714,0.714285714285714,0,0.171428571428571,0.828571428571429,4,1,4,2015-01-06 17:34:13,2015-01-06 15:07:37,2015-01-06 20:00:33
6503,25,35,19,25,0,0,0,34,1,0,2,17,1,0,0,0,0.971428571428571,0.0285714285714286,0,0.105263157894737,0.894736842105263,3,5,3,2015-01-06 19:36:49,2015-01-06 15:09:37,2015-01-06 16:53:17
6504,22,8,17,21,1,0,0,8,0,0,4,13,0.954545454545455,0.0454545454545455,0,0,1,0,0,0.235294117647059,0.764705882352941,6,2,4,2015-01-06 18:49:24,2015-01-07 10:53:04,2015-01-06 18:49:24
6505,22,13,4,22,0,0,0,12,1,0,3,1,1,0,0,0,0.923076923076923,0.0769230769230769,0,0.75,0.25,19,1,1,2015-03-05 09:39:11,2015-01-06 15:10:24,2015-02-27 13:15:26
6506,37,17,5,37,0,0,2,15,0,0,3,2,1,0,0,0.117647058823529,0.882352941176471,0,0,0.6,0.4,3,2,2,2015-01-06 22:24:26,2015-01-13 15:28:52,2015-02-03 12:37:38
6507,8,32,9,2,2,4,1,27,4,1,6,2,0.25,0.25,0.5,0.03125,0.84375,0.125,0.111111111111111,0.666666666666667,0.222222222222222,1,2,2,2015-01-06 19:43:04,2015-01-06 19:52:17,2015-01-06 17:20:02
6508,2,54,13,1,0,1,0,54,0,2,1,10,0.5,0,0.5,0,1,0,0.153846153846154,0.0769230769230769,0.769230769230769,1,5,3,2015-01-27 14:44:15,2015-01-06 09:29:16,2015-01-06 21:52:46
6509,52,12,22,52,0,0,0,12,0,0,2,20,1,0,0,0,1,0,0,0.0909090909090909,0.909090909090909,3,1,2,2015-02-11 06:58:09,2015-01-07 12:29:30,2015-01-06 15:48:12
6510,109,26,29,109,0,0,2,24,0,0,8,21,1,0,0,0.0769230769230769,0.923076923076923,0,0,0.275862068965517,0.724137931034483,14,3,4,2015-01-06 15:06:22,2015-01-06 15:18:32,2015-01-06 15:26:12
6511,15,2,2,2,4,9,0,2,0,0,0,2,0.133333333333333,0.266666666666667,0.6,0,1,0,0,0,1,3,2,2,2015-01-06 15:13:23,2015-03-10 23:40:00,2015-03-10 23:40:00
6512,32,2,2,32,0,0,0,1,1,0,0,2,1,0,0,0,0.5,0.5,0,0,1,2,1,2,2015-01-07 08:20:39,2015-02-24 14:56:56,2015-03-10 22:33:26
6513,16,19,2,16,0,0,2,17,0,0,0,2,1,0,0,0.105263157894737,0.894736842105263,0,0,0,1,5,2,2,2015-01-06 15:09:37,2015-01-06 18:32:32,2015-03-11 14:04:56
6514,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,2015-03-11 02:52:27,2015-03-11 02:52:27,2015-03-11 02:52:27
6515,31,112,6,31,0,0,4,25,83,0,2,4,1,0,0,0.0357142857142857,0.223214285714286,0.741071428571429,0,0.333333333333333,0.666666666666667,8,21,2,2015-01-06 16:44:30,2015-01-06 15:58:09,2015-01-15 09:30:49
6516,15,29,3,13,1,1,0,8,21,0,0,3,0.866666666666667,0.0666666666666667,0.0666666666666667,0,0.275862068965517,0.724137931034483,0,0,1,3,4,2,2015-01-07 12:01:13,2015-01-06 15:26:12,2015-01-27 16:07:43
6517,10,44,7,10,0,0,7,14,23,0,1,6,1,0,0,0.159090909090909,0.318181818181818,0.522727272727273,0,0.142857142857143,0.857142857142857,4,5,2,2015-01-20 16:18:03,2015-01-06 16:22:42,2015-01-19 08:17:14
6518,26,23,6,26,0,0,1,22,0,0,4,2,1,0,0,0.0434782608695652,0.956521739130435,0,0,0.666666666666667,0.333333333333333,4,5,2,2015-01-06 18:16:00,2015-01-06 16:24:24,2015-01-23 20:46:12
6519,2,1,1,1,1,0,0,1,0,0,0,1,0.5,0.5,0,0,1,0,0,0,1,1,1,1,2015-02-03 15:29:53,2015-03-10 15:24:21,2015-03-10 15:24:21
6520,4,4,5,4,0,0,0,1,3,4,0,1,1,0,0,0,0.25,0.75,0.8,0,0.2,1,1,1,2015-01-08 13:17:17,2015-01-13 19:53:51,2015-01-13 20:08:30
6521,153,19,8,150,2,1,0,19,0,1,4,3,0.980392156862745,0.0130718954248366,0.0065359477124183,0,1,0,0.125,0.5,0.375,16,4,1,2015-01-06 15:05:40,2015-01-06 16:04:04,2015-01-09 07:37:13
6522,12,22,2,10,2,0,0,4,18,0,1,1,0.833333333333333,0.166666666666667,0,0,0.181818181818182,0.818181818181818,0,0.5,0.5,1,4,1,2015-01-07 10:03:19,2015-01-06 15:07:12,2015-02-27 17:53:15
6523,55,38,1,51,2,2,1,5,32,0,0,1,0.927272727272727,0.0363636363636364,0.0363636363636364,0.0263157894736842,0.131578947368421,0.842105263157895,0,0,1,12,8,1,2015-01-06 15:23:15,2015-01-06 15:17:30,2015-03-11 05:51:27
6524,18,19,5,16,1,1,0,18,1,1,2,2,0.888888888888889,0.0555555555555556,0.0555555555555556,0,0.947368421052632,0.0526315789473684,0.2,0.4,0.4,2,2,1,2015-01-06 15:15:12,2015-01-06 16:14:06,2015-02-17 15:29:42
6525,9,10,20,9,0,0,0,10,0,0,1,19,1,0,0,0,1,0,0,0.05,0.95,1,3,3,2015-02-13 11:07:17,2015-01-07 09:10:24,2015-01-06 15:47:38
6526,26,1,2,1,25,0,0,1,0,0,0,2,0.0384615384615385,0.961538461538462,0,0,1,0,0,0,1,2,1,1,2015-01-06 15:10:19,2015-03-10 15:08:39,2015-02-03 22:05:19
6527,14,13,23,6,3,5,3,5,5,2,5,16,0.428571428571429,0.214285714285714,0.357142857142857,0.230769230769231,0.384615384615385,0.384615384615385,0.0869565217391304,0.217391304347826,0.695652173913043,5,4,5,2015-01-08 09:19:31,2015-01-06 22:28:40,2015-01-06 18:24:05
6528,18,20,35,18,0,0,1,18,1,0,6,29,1,0,0,0.05,0.9,0.05,0,0.171428571428571,0.828571428571429,2,6,4,2015-01-06 16:21:29,2015-01-06 15:07:37,2015-01-06 20:00:33
6529,1,1,2,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1,1,1,1,2015-03-10 21:51:18,2015-03-10 21:51:18,2015-02-23 10:51:22
6530,16,22,12,15,0,1,0,4,18,4,2,6,0.9375,0,0.0625,0,0.181818181818182,0.818181818181818,0.333333333333333,0.166666666666667,0.5,3,4,3,2015-01-07 04:55:17,2015-01-06 15:07:12,2015-01-06 16:22:42
6531,28,2,1,20,3,5,0,1,1,0,0,1,0.714285714285714,0.107142857142857,0.178571428571429,0,0.5,0.5,0,0,1,3,1,1,2015-01-06 15:06:36,2015-01-06 15:26:45,2015-03-10 19:32:30
6532,77,45,2,74,2,1,0,44,1,0,1,1,0.961038961038961,0.025974025974026,0.012987012987013,0,0.977777777777778,0.0222222222222222,0,0.5,0.5,7,12,1,2015-01-06 15:30:43,2015-01-06 15:10:10,2015-03-03 13:46:10
6533,29,2,4,26,2,1,0,2,0,0,0,4,0.896551724137931,0.0689655172413793,0.0344827586206897,0,1,0,0,0,1,2,1,2,2015-01-06 15:48:12,2015-02-05 07:07:24,2015-02-03 12:34:39
6534,10,9,7,10,0,0,0,9,0,3,3,1,1,0,0,0,1,0,0.428571428571429,0.428571428571429,0.142857142857143,1,3,1,2015-01-07 08:06:41,2015-01-06 15:10:03,2015-01-09 12:31:17
6535,25,11,5,25,0,0,0,11,0,0,0,5,1,0,0,0,1,0,0,0,1,3,3,1,2015-01-06 19:36:49,2015-01-06 15:23:35,2015-01-09 10:15:10
6536,17,27,1,17,0,0,1,10,16,0,0,1,1,0,0,0.037037037037037,0.37037037037037,0.592592592592593,0,0,1,1,5,1,2015-01-06 16:17:41,2015-01-06 19:26:01,2015-03-10 18:26:52
6537,4,1,1,1,2,1,0,1,0,0,0,1,0.25,0.5,0.25,0,1,0,0,0,1,1,1,1,2015-02-17 15:26:44,2015-03-10 17:40:06,2015-03-10 17:40:06
6538,1,10,5,1,0,0,1,9,0,0,0,5,1,0,0,0.1,0.9,0,0,0,1,1,2,2,2015-03-15 11:05:12,2015-01-06 23:09:25,2015-01-07 09:15:23
6539,40,6,4,40,0,0,0,3,3,1,1,2,1,0,0,0,0.5,0.5,0.25,0.25,0.5,3,2,2,2015-01-06 17:07:01,2015-01-06 15:10:29,2015-02-14 18:15:13
6540,29,10,3,29,0,0,0,3,7,0,0,3,1,0,0,0,0.3,0.7,0,0,1,5,3,1,2015-01-06 15:52:21,2015-01-06 15:52:21,2015-02-17 15:55:09
