orderID,nCoupon1,nCoupon2,nCoupon3,nCoup1Col1,nCoup1Col2,nCoup1Col3,nCoup2Col1,nCoup2Col2,nCoup2Col3,nCoup3Col1,nCoup3Col2,nCoup3Col3,pCoup1Col1,pCoup1Col2,pCoup1Col3,pCoup2Col1,pCoup2Col2,pCoup2Col3,pCoup3Col1,pCoup3Col2,pCoup3Col3,nCoup1Batch,nCoup2Batch,nCoup3Batch,firstTimeCoup1Rec,firstTimeCoup2Rec,firstTimeCoup3Rec
4714,28,8,63,27,0,1,0,1,7,2,17,44,0.964285714285714,0,0.0357142857142857,0,0.125,0.875,0.0317460317460317,0.26984126984127,0.698412698412698,3,1,11,2015-02-12 11:03:05,2015-01-06 17:08:23,2015-01-06 15:13:38
4715,18,22,25,18,0,0,1,21,0,1,13,11,1,0,0,0.0454545454545455,0.954545454545455,0,0.04,0.52,0.44,5,3,5,2015-01-06 19:47:22,2015-01-13 13:41:52,2015-01-06 20:40:38
4716,6,2,12,6,0,0,0,2,0,0,2,10,1,0,0,0,1,0,0,0.166666666666667,0.833333333333333,2,1,1,2015-01-11 17:22:21,2015-01-06 23:02:00,2015-01-06 15:10:07
4717,9,68,2,9,0,0,0,68,0,1,0,1,1,0,0,0,1,0,0.5,0,0.5,2,21,1,2015-01-13 13:42:55,2015-01-06 15:05:40,2015-02-24 20:18:04
4718,9,1,4,5,4,0,0,1,0,0,1,3,0.555555555555556,0.444444444444444,0,0,1,0,0,0.25,0.75,4,1,1,2015-02-11 11:15:51,2015-02-25 10:59:26,2015-01-06 18:00:37
4719,2,3,3,1,0,1,0,2,1,0,1,2,0.5,0,0.5,0,0.666666666666667,0.333333333333333,0,0.333333333333333,0.666666666666667,1,1,1,2015-02-18 07:27:09,2015-02-03 15:38:46,2015-01-27 17:31:02
4720,153,50,28,150,2,1,0,50,0,2,6,20,0.980392156862745,0.0130718954248366,0.0065359477124183,0,1,0,0.0714285714285714,0.214285714285714,0.714285714285714,11,5,4,2015-01-06 15:05:40,2015-01-06 15:15:14,2015-01-06 15:07:37
4721,132,24,62,132,0,0,0,24,0,1,11,50,1,0,0,0,1,0,0.0161290322580645,0.17741935483871,0.806451612903226,15,6,8,2015-01-06 15:16:43,2015-01-06 16:37:30,2015-01-06 15:55:03
4722,6,13,2,1,4,1,3,4,6,1,0,1,0.166666666666667,0.666666666666667,0.166666666666667,0.230769230769231,0.307692307692308,0.461538461538462,0.5,0,0.5,2,4,2,2015-01-21 14:53:39,2015-01-06 17:27:47,2015-02-24 15:18:01
4723,2,6,4,2,0,0,0,3,3,0,0,4,1,0,0,0,0.5,0.5,0,0,1,2,4,2,2015-02-24 16:09:36,2015-01-11 15:45:15,2015-01-07 09:30:03
4724,15,76,4,14,1,0,0,15,61,1,1,2,0.933333333333333,0.0666666666666667,0,0,0.197368421052632,0.802631578947368,0.25,0.25,0.5,6,9,3,2015-01-27 15:16:49,2015-01-06 15:44:30,2015-02-24 16:02:35
4725,48,16,2,47,0,1,0,16,0,0,1,1,0.979166666666667,0,0.0208333333333333,0,1,0,0,0.5,0.5,7,3,1,2015-01-06 18:09:31,2015-01-14 09:07:39,2015-01-29 11:24:30
4726,46,63,54,46,0,0,2,17,44,2,11,41,1,0,0,0.0317460317460317,0.26984126984127,0.698412698412698,0.037037037037037,0.203703703703704,0.759259259259259,7,11,9,2015-01-06 15:26:41,2015-01-06 15:13:38,2015-01-06 15:16:45
4727,17,5,11,6,7,4,2,2,1,0,0,11,0.352941176470588,0.411764705882353,0.235294117647059,0.4,0.4,0.2,0,0,1,5,2,2,2015-01-06 17:44:10,2015-01-21 12:04:22,2015-01-07 12:45:37
4728,19,112,2,7,3,9,4,25,83,0,1,1,0.368421052631579,0.157894736842105,0.473684210526316,0.0357142857142857,0.223214285714286,0.741071428571429,0,0.5,0.5,7,5,1,2015-01-06 19:41:28,2015-01-06 15:58:09,2015-01-08 00:50:26
4729,40,14,14,39,1,0,0,14,0,0,1,13,0.975,0.025,0,0,1,0,0,0.0714285714285714,0.928571428571429,10,1,1,2015-01-09 14:55:53,2015-01-07 14:20:35,2015-01-13 13:58:45
4730,46,26,11,46,0,0,0,26,0,0,1,10,1,0,0,0,1,0,0,0.0909090909090909,0.909090909090909,9,3,2,2015-01-07 12:17:51,2015-01-06 15:31:43,2015-01-06 16:01:33
4731,39,8,1,38,0,1,0,3,5,0,0,1,0.974358974358974,0,0.0256410256410256,0,0.375,0.625,0,0,1,6,2,1,2015-01-06 15:58:09,2015-01-13 18:38:41,2015-02-24 14:35:01
4732,17,27,25,17,0,0,0,27,0,1,4,20,1,0,0,0,1,0,0.04,0.16,0.8,2,2,10,2015-01-06 15:23:35,2015-01-06 15:24:18,2015-01-06 15:58:37
4733,96,17,4,12,17,67,1,4,12,1,0,3,0.125,0.177083333333333,0.697916666666667,0.0588235294117647,0.235294117647059,0.705882352941177,0.25,0,0.75,8,3,2,2015-01-06 09:34:53,2015-01-06 20:35:08,2015-01-27 15:10:49
4734,3,4,2,1,0,2,0,3,1,0,0,2,0.333333333333333,0,0.666666666666667,0,0.75,0.25,0,0,1,1,2,1,2015-01-06 23:09:25,2015-01-06 15:11:09,2015-02-03 14:24:51
4735,11,2,2,9,0,2,0,2,0,0,0,2,0.818181818181818,0,0.181818181818182,0,1,0,0,0,1,1,1,1,2015-01-06 19:34:56,2015-01-21 18:41:01,2015-01-06 15:06:22
4736,5,1,1,2,2,1,0,1,0,0,0,1,0.4,0.4,0.2,0,1,0,0,0,1,1,1,1,2015-01-06 15:32:38,2015-02-25 13:24:10,2015-02-25 13:24:10
4737,14,24,44,14,0,0,0,24,0,1,12,31,1,0,0,0,1,0,0.0227272727272727,0.272727272727273,0.704545454545455,1,6,8,2015-01-06 18:49:30,2015-01-06 16:37:30,2015-01-06 19:10:25
4738,31,68,11,31,0,0,0,68,0,0,1,10,1,0,0,0,1,0,0,0.0909090909090909,0.909090909090909,3,21,3,2015-01-06 16:44:30,2015-01-06 15:05:40,2015-01-06 21:04:15
4739,8,8,1,3,4,1,0,8,0,0,0,1,0.375,0.5,0.125,0,1,0,0,0,1,4,6,1,2015-01-07 07:24:18,2015-02-25 14:21:16,2015-02-25 14:21:16
4740,4,4,22,4,0,0,0,4,0,2,2,18,1,0,0,0,1,0,0.0909090909090909,0.0909090909090909,0.818181818181818,1,1,4,2015-02-01 23:28:49,2015-02-17 15:58:48,2015-01-06 15:08:13
4741,1,11,4,1,0,0,10,1,0,0,1,3,1,0,0,0.909090909090909,0.0909090909090909,0,0,0.25,0.75,1,1,2,2015-02-25 14:25:13,2015-01-06 16:37:30,2015-02-04 11:19:47
4742,16,45,7,16,0,0,0,45,0,0,0,7,1,0,0,0,1,0,0,0,1,6,8,4,2015-01-06 20:40:26,2015-01-06 15:58:09,2015-02-24 15:01:40
4743,3,16,17,3,0,0,4,9,3,6,7,4,1,0,0,0.25,0.5625,0.1875,0.352941176470588,0.411764705882353,0.235294117647059,1,6,5,2015-01-06 15:35:51,2015-01-11 22:39:02,2015-01-06 17:44:10
4744,87,4,16,83,2,2,1,3,0,0,1,15,0.954022988505747,0.0229885057471264,0.0229885057471264,0.25,0.75,0,0,0.0625,0.9375,12,1,4,2015-01-06 09:02:41,2015-01-28 22:05:59,2015-01-07 20:47:48
4745,109,21,17,109,0,0,2,18,1,1,0,16,1,0,0,0.0952380952380952,0.857142857142857,0.0476190476190476,0.0588235294117647,0,0.941176470588235,23,3,3,2015-01-06 15:06:22,2015-01-06 15:21:40,2015-01-06 16:38:07
4746,8,3,2,7,0,1,0,3,0,0,1,1,0.875,0,0.125,0,1,0,0,0.5,0.5,4,1,1,2015-01-19 14:32:22,2015-01-20 14:11:42,2015-02-24 15:00:28
4747,13,23,1,1,4,8,0,23,0,0,0,1,0.0769230769230769,0.307692307692308,0.615384615384615,0,1,0,0,0,1,2,1,1,2015-02-04 10:51:09,2015-01-06 16:59:51,2015-02-25 13:49:08
4748,5,24,13,5,0,0,0,24,0,2,1,10,1,0,0,0,1,0,0.153846153846154,0.0769230769230769,0.769230769230769,2,7,4,2015-01-06 17:14:46,2015-01-06 16:22:07,2015-01-06 21:52:46
4749,17,2,5,15,1,1,1,1,0,0,0,5,0.882352941176471,0.0588235294117647,0.0588235294117647,0.5,0.5,0,0,0,1,5,1,1,2015-01-20 14:02:17,2015-02-24 15:15:55,2015-01-27 17:08:10
4750,3,5,12,3,0,0,0,5,0,1,2,9,1,0,0,0,1,0,0.0833333333333333,0.166666666666667,0.75,1,1,3,2015-02-11 09:25:43,2015-01-06 21:41:55,2015-01-13 16:38:27
4751,109,27,7,109,0,0,0,27,0,0,1,6,1,0,0,0,1,0,0,0.142857142857143,0.857142857142857,23,5,2,2015-01-06 15:06:22,2015-01-06 15:20:21,2015-01-13 13:52:06
4752,52,4,6,52,0,0,0,4,0,0,2,4,1,0,0,0,1,0,0,0.333333333333333,0.666666666666667,15,1,2,2015-02-11 06:58:09,2015-01-09 17:00:50,2015-01-06 16:25:21
4753,2,5,2,2,0,0,1,2,2,1,0,1,1,0,0,0.2,0.4,0.4,0.5,0,0.5,1,1,1,2015-02-17 21:13:12,2015-01-27 16:21:48,2015-02-22 11:49:05
4754,14,7,6,14,0,0,0,1,6,0,2,4,1,0,0,0,0.142857142857143,0.857142857142857,0,0.333333333333333,0.666666666666667,4,2,1,2015-01-06 16:58:24,2015-01-19 13:43:07,2015-01-11 22:57:36
4755,37,10,44,37,0,0,0,5,5,1,12,31,1,0,0,0,0.5,0.5,0.0227272727272727,0.272727272727273,0.704545454545455,6,8,8,2015-01-06 22:24:26,2015-01-06 15:24:32,2015-01-06 19:10:25
4756,10,16,2,4,2,4,4,9,3,1,0,1,0.4,0.2,0.4,0.25,0.5625,0.1875,0.5,0,0.5,3,6,1,2015-01-06 20:54:12,2015-01-11 22:39:02,2015-01-30 18:06:09
4757,31,19,7,28,0,3,2,17,0,0,0,7,0.903225806451613,0,0.0967741935483871,0.105263157894737,0.894736842105263,0,0,0,1,2,6,5,2015-01-07 13:33:35,2015-01-06 18:32:32,2015-01-14 19:16:24
4758,39,25,48,38,0,1,1,24,0,2,12,34,0.974358974358974,0,0.0256410256410256,0.04,0.96,0,0.0416666666666667,0.25,0.708333333333333,6,3,11,2015-01-06 15:58:09,2015-01-06 18:00:27,2015-01-06 15:30:43
4759,22,30,96,22,0,0,0,30,0,12,17,67,1,0,0,0,1,0,0.125,0.177083333333333,0.697916666666667,4,3,8,2015-01-06 16:35:54,2015-01-06 15:10:39,2015-01-06 09:34:53
4760,2,12,36,1,0,1,0,12,0,0,8,28,0.5,0,0.5,0,1,0,0,0.222222222222222,0.777777777777778,2,4,5,2015-02-25 15:30:43,2015-01-07 12:29:30,2015-01-06 16:39:56
4761,5,2,4,5,0,0,1,1,0,1,1,2,1,0,0,0.5,0.5,0,0.25,0.25,0.5,1,1,2,2015-01-14 20:13:29,2015-02-18 07:27:09,2015-01-08 17:33:53
4762,22,7,11,21,0,1,0,6,1,1,1,9,0.954545454545455,0,0.0454545454545455,0,0.857142857142857,0.142857142857143,0.0909090909090909,0.0909090909090909,0.818181818181818,6,2,4,2015-01-06 15:50:07,2015-01-08 10:42:16,2015-02-04 10:15:56
4763,22,7,11,21,0,1,0,6,1,1,1,9,0.954545454545455,0,0.0454545454545455,0,0.857142857142857,0.142857142857143,0.0909090909090909,0.0909090909090909,0.818181818181818,6,2,4,2015-01-06 15:50:07,2015-01-08 10:42:16,2015-02-04 10:15:56
4764,132,24,7,132,0,0,0,24,0,0,0,7,1,0,0,0,1,0,0,0,1,15,7,2,2015-01-06 15:16:43,2015-01-06 16:22:07,2015-01-13 18:20:19
4765,16,54,62,16,0,0,0,54,0,1,11,50,1,0,0,0,1,0,0.0161290322580645,0.17741935483871,0.806451612903226,2,6,8,2015-01-06 15:20:21,2015-01-06 09:29:16,2015-01-06 15:55:03
4766,16,3,4,15,1,0,0,3,0,0,1,3,0.9375,0.0625,0,0,1,0,0,0.25,0.75,4,3,2,2015-01-06 17:44:13,2015-02-24 20:55:53,2015-01-06 15:30:40
4767,53,28,23,52,1,0,0,28,0,0,7,16,0.981132075471698,0.0188679245283019,0,0,1,0,0,0.304347826086957,0.695652173913043,7,8,3,2015-01-06 16:33:20,2015-01-06 17:44:13,2015-01-06 21:24:39
4768,21,18,13,21,0,0,0,18,0,0,2,11,1,0,0,0,1,0,0,0.153846153846154,0.846153846153846,2,2,5,2015-01-06 20:07:39,2015-01-06 15:14:06,2015-01-13 13:46:04
4769,29,2,9,16,8,5,0,1,1,1,2,6,0.551724137931034,0.275862068965517,0.172413793103448,0,0.5,0.5,0.111111111111111,0.222222222222222,0.666666666666667,5,1,2,2015-01-07 07:24:18,2015-02-10 13:33:31,2015-01-06 17:37:03
4770,19,11,7,19,0,0,0,11,0,0,1,6,1,0,0,0,1,0,0,0.142857142857143,0.857142857142857,7,1,2,2015-01-06 15:41:52,2015-01-24 17:37:56,2015-01-13 13:52:06
4771,10,22,28,10,0,0,0,22,0,1,8,19,1,0,0,0,1,0,0.0357142857142857,0.285714285714286,0.678571428571429,4,3,5,2015-01-07 08:06:41,2015-01-06 17:08:23,2015-01-06 20:00:33
4772,3,4,7,3,0,0,0,4,0,0,3,4,1,0,0,0,1,0,0,0.428571428571429,0.571428571428571,1,1,1,2015-01-13 17:39:09,2015-01-07 18:47:11,2015-01-07 16:46:02
4773,19,7,4,19,0,0,1,6,0,0,1,3,1,0,0,0.142857142857143,0.857142857142857,0,0,0.25,0.75,4,1,1,2015-01-06 16:40:19,2015-01-06 17:16:32,2015-01-14 03:37:16
4774,132,21,15,132,0,0,2,18,1,1,1,13,1,0,0,0.0952380952380952,0.857142857142857,0.0476190476190476,0.0666666666666667,0.0666666666666667,0.866666666666667,15,3,7,2015-01-06 15:16:43,2015-01-06 15:21:40,2015-01-08 08:21:46
4775,7,12,6,6,1,0,0,6,6,0,0,6,0.857142857142857,0.142857142857143,0,0,0.5,0.5,0,0,1,1,5,3,2015-01-09 13:02:57,2015-01-08 14:04:01,2015-02-03 12:59:47
4776,5,7,3,5,0,0,0,7,0,0,0,3,1,0,0,0,1,0,0,0,1,2,2,2,2015-01-07 14:20:35,2015-02-03 13:00:23,2015-02-24 16:57:37
4777,46,34,25,46,0,0,1,33,0,0,8,17,1,0,0,0.0294117647058824,0.970588235294118,0,0,0.32,0.68,9,7,1,2015-01-07 12:17:51,2015-01-06 15:54:15,2015-01-06 16:35:03
4778,16,15,4,16,0,0,0,15,0,0,1,3,1,0,0,0,1,0,0,0.25,0.75,6,1,1,2015-01-06 20:40:26,2015-01-13 14:43:05,2015-02-17 18:10:41
4779,4,18,4,4,0,0,1,9,8,0,3,1,1,0,0,0.0555555555555556,0.5,0.444444444444444,0,0.75,0.25,2,3,2,2015-01-09 12:31:17,2015-01-06 15:38:28,2015-01-06 15:11:09
4780,24,42,11,24,0,0,0,42,0,0,4,7,1,0,0,0,1,0,0,0.363636363636364,0.636363636363636,6,9,3,2015-01-06 15:18:22,2015-01-06 16:09:33,2015-01-13 13:39:51
4781,3,8,12,3,0,0,0,8,0,0,6,6,1,0,0,0,1,0,0,0.5,0.5,1,2,5,2015-01-16 17:03:25,2015-01-09 10:46:54,2015-01-08 14:04:01
4782,33,17,10,33,0,0,2,15,0,0,1,9,1,0,0,0.117647058823529,0.882352941176471,0,0,0.1,0.9,3,2,5,2015-01-06 15:22:25,2015-01-13 15:28:52,2015-01-06 15:19:01
4783,93,23,3,91,1,1,2,5,16,0,2,1,0.978494623655914,0.010752688172043,0.010752688172043,0.0869565217391304,0.217391304347826,0.695652173913043,0,0.666666666666667,0.333333333333333,7,3,1,2015-01-06 15:06:58,2015-01-06 18:24:05,2015-01-09 14:55:53
4784,41,15,23,41,0,0,0,15,0,1,2,20,1,0,0,0,1,0,0.0434782608695652,0.0869565217391304,0.869565217391304,4,2,6,2015-01-06 15:15:14,2015-01-06 17:27:50,2015-01-08 14:01:08
4785,55,44,1,51,2,2,1,12,31,0,0,1,0.927272727272727,0.0363636363636364,0.0363636363636364,0.0227272727272727,0.272727272727273,0.704545454545455,0,0,1,12,8,1,2015-01-06 15:23:15,2015-01-06 19:10:25,2015-02-25 17:07:09
4786,14,12,7,14,0,0,0,12,0,0,0,7,1,0,0,0,1,0,0,0,1,4,4,5,2015-01-06 16:58:24,2015-01-07 12:29:30,2015-01-14 19:16:24
4787,109,11,35,109,0,0,0,10,1,0,6,29,1,0,0,0,0.909090909090909,0.0909090909090909,0,0.171428571428571,0.828571428571429,23,1,6,2015-01-06 15:06:22,2015-01-27 15:43:32,2015-01-06 20:00:33
4788,6,6,3,5,1,0,0,3,3,0,1,2,0.833333333333333,0.166666666666667,0,0,0.5,0.5,0,0.333333333333333,0.666666666666667,2,1,1,2015-01-27 16:39:24,2015-01-06 15:17:22,2015-01-14 09:05:18
4789,4,4,7,4,0,0,1,1,2,0,2,5,1,0,0,0.25,0.25,0.5,0,0.285714285714286,0.714285714285714,1,3,2,2015-01-06 15:59:29,2015-02-24 16:02:35,2015-01-27 15:14:55
4790,28,25,13,27,0,1,0,25,0,0,3,10,0.964285714285714,0,0.0357142857142857,0,1,0,0,0.230769230769231,0.769230769230769,3,5,4,2015-02-12 11:03:05,2015-01-06 19:30:49,2015-01-11 12:17:10
4791,5,9,3,4,1,0,0,7,2,1,1,1,0.8,0.2,0,0,0.777777777777778,0.222222222222222,0.333333333333333,0.333333333333333,0.333333333333333,2,5,1,2015-02-10 13:32:56,2015-01-07 11:17:15,2015-01-14 15:33:05
4792,7,5,12,6,1,0,0,2,3,1,3,8,0.857142857142857,0.142857142857143,0,0,0.4,0.6,0.0833333333333333,0.25,0.666666666666667,1,3,1,2015-01-28 09:51:57,2015-01-06 19:26:01,2015-01-06 16:13:58
4793,37,7,5,36,0,1,0,3,4,0,2,3,0.972972972972973,0,0.027027027027027,0,0.428571428571429,0.571428571428571,0,0.4,0.6,4,1,2,2015-01-06 15:17:26,2015-01-13 13:46:17,2015-01-13 18:13:05
4794,7,10,6,7,0,0,0,10,0,1,0,5,1,0,0,0,1,0,0.166666666666667,0,0.833333333333333,1,2,3,2015-02-03 12:53:50,2015-01-11 20:54:55,2015-02-24 17:00:27
4795,12,9,4,9,1,2,0,3,6,0,0,4,0.75,0.0833333333333333,0.166666666666667,0,0.333333333333333,0.666666666666667,0,0,1,2,5,2,2015-01-12 11:06:53,2015-01-06 16:59:51,2015-02-03 16:56:29
4796,9,15,6,9,0,0,0,15,0,0,1,5,1,0,0,0,1,0,0,0.166666666666667,0.833333333333333,3,4,2,2015-02-13 11:07:17,2015-01-10 23:05:10,2015-01-27 15:07:53
4797,39,6,14,38,0,1,0,2,4,0,9,5,0.974358974358974,0,0.0256410256410256,0,0.333333333333333,0.666666666666667,0,0.642857142857143,0.357142857142857,6,2,2,2015-01-06 17:34:13,2015-01-06 16:25:21,2015-01-06 16:12:31
4798,132,68,21,132,0,0,0,68,0,0,4,17,1,0,0,0,1,0,0,0.19047619047619,0.80952380952381,15,21,4,2015-01-06 15:16:43,2015-01-06 15:05:40,2015-01-07 05:13:55
4799,19,11,5,19,0,0,0,11,0,0,0,5,1,0,0,0,1,0,0,0,1,4,1,1,2015-01-06 16:40:19,2015-01-06 20:45:46,2015-01-07 12:43:08
4800,35,40,2,35,0,0,0,40,0,0,0,2,1,0,0,0,1,0,0,0,1,7,3,1,2015-01-06 15:20:30,2015-01-06 16:04:51,2015-02-18 08:57:04
4801,77,9,11,74,2,1,1,8,0,0,2,9,0.961038961038961,0.025974025974026,0.012987012987013,0.111111111111111,0.888888888888889,0,0,0.181818181818182,0.818181818181818,5,1,3,2015-01-06 15:30:43,2015-01-06 20:57:07,2015-01-11 21:31:19
4802,17,4,1,17,0,0,1,2,1,0,0,1,1,0,0,0.25,0.5,0.25,0,0,1,9,2,1,2015-01-13 19:16:43,2015-01-13 15:37:09,2015-02-24 15:55:09
4803,5,8,10,4,1,0,0,2,6,0,4,6,0.8,0.2,0,0,0.25,0.75,0,0.4,0.6,1,3,1,2015-01-20 15:39:14,2015-01-06 15:35:41,2015-01-06 20:33:10
4804,35,8,27,35,0,0,0,2,6,0,10,17,1,0,0,0,0.25,0.75,0,0.37037037037037,0.62962962962963,7,1,8,2015-01-06 15:20:30,2015-01-13 13:40:51,2015-01-06 20:19:26
4805,1,4,3,1,0,0,0,1,3,0,1,2,1,0,0,0,0.25,0.75,0,0.333333333333333,0.666666666666667,1,2,1,2015-02-25 19:51:42,2015-01-27 14:26:39,2015-01-06 15:07:44
4806,17,15,13,17,0,0,0,15,0,1,0,12,1,0,0,0,1,0,0.0769230769230769,0,0.923076923076923,4,4,2,2015-01-06 21:36:49,2015-01-10 23:05:10,2015-02-04 12:58:09
4807,39,26,12,38,0,1,1,25,0,0,0,12,0.974358974358974,0,0.0256410256410256,0.0384615384615385,0.961538461538462,0,0,0,1,6,5,2,2015-01-06 17:34:13,2015-01-06 22:28:54,2015-01-21 21:35:24
4808,46,42,13,46,0,0,0,42,0,2,1,10,1,0,0,0,1,0,0.153846153846154,0.0769230769230769,0.769230769230769,7,9,4,2015-01-06 15:26:41,2015-01-06 16:09:33,2015-01-06 21:52:46
4809,3,14,33,3,0,0,0,2,12,2,12,19,1,0,0,0,0.142857142857143,0.857142857142857,0.0606060606060606,0.363636363636364,0.575757575757576,1,3,5,2015-01-13 13:46:41,2015-01-06 16:48:59,2015-01-06 16:48:42
4810,14,17,5,2,2,10,0,4,13,0,0,5,0.142857142857143,0.142857142857143,0.714285714285714,0,0.235294117647059,0.764705882352941,0,0,1,2,2,3,2015-01-06 15:40:35,2015-01-06 18:49:24,2015-02-03 18:15:26
4811,35,30,17,35,0,0,1,8,21,1,3,13,1,0,0,0.0333333333333333,0.266666666666667,0.7,0.0588235294117647,0.176470588235294,0.764705882352941,7,4,3,2015-01-06 15:20:30,2015-01-06 16:20:54,2015-01-07 19:47:05
4812,17,33,21,17,0,0,0,33,0,0,2,19,1,0,0,0,1,0,0,0.0952380952380952,0.904761904761905,4,2,3,2015-01-06 21:36:49,2015-01-06 16:23:40,2015-01-06 15:10:19
4813,12,7,1,7,4,1,0,2,5,0,0,1,0.583333333333333,0.333333333333333,0.0833333333333333,0,0.285714285714286,0.714285714285714,0,0,1,1,2,1,2015-01-08 22:15:55,2015-02-01 13:42:05,2015-02-25 20:14:22
4814,4,9,1,4,0,0,1,8,0,0,0,1,1,0,0,0.111111111111111,0.888888888888889,0,0,0,1,1,4,1,2015-01-06 16:37:06,2015-01-13 17:12:33,2015-02-24 21:07:41
4815,26,42,22,26,0,0,1,40,1,0,2,20,1,0,0,0.0238095238095238,0.952380952380952,0.0238095238095238,0,0.0909090909090909,0.909090909090909,6,4,4,2015-01-06 18:16:00,2015-01-06 18:18:08,2015-01-06 16:09:33
4816,23,29,8,23,0,0,2,23,4,0,2,6,1,0,0,0.0689655172413793,0.793103448275862,0.137931034482759,0,0.25,0.75,4,3,2,2015-01-06 15:33:04,2015-01-06 15:17:06,2015-01-06 15:30:43
4817,40,8,5,40,0,0,0,8,0,0,0,5,1,0,0,0,1,0,0,0,1,6,1,3,2015-01-06 17:07:01,2015-01-06 16:52:43,2015-01-23 19:51:39
4818,29,17,5,27,1,1,0,17,0,1,0,4,0.931034482758621,0.0344827586206897,0.0344827586206897,0,1,0,0.2,0,0.8,2,2,2,2015-01-06 15:06:02,2015-01-06 16:07:24,2015-02-24 14:57:54
4819,39,36,3,37,0,2,1,34,1,0,0,3,0.948717948717949,0,0.0512820512820513,0.0277777777777778,0.944444444444444,0.0277777777777778,0,0,1,8,10,2,2015-01-07 19:45:34,2015-01-06 19:10:18,2015-01-18 17:38:24
4820,6,2,7,3,2,1,0,2,0,2,1,4,0.5,0.333333333333333,0.166666666666667,0,1,0,0.285714285714286,0.142857142857143,0.571428571428571,4,2,3,2015-01-06 15:24:58,2015-02-25 21:17:24,2015-01-15 13:40:18
4821,12,1,10,12,0,0,0,1,0,4,3,3,1,0,0,0,1,0,0.4,0.3,0.3,1,1,4,2015-01-06 19:05:39,2015-02-24 16:16:44,2015-01-07 12:58:08
4822,9,2,9,1,8,0,0,1,1,0,2,7,0.111111111111111,0.888888888888889,0,0,0.5,0.5,0,0.222222222222222,0.777777777777778,2,1,3,2015-01-13 17:29:59,2015-01-11 16:43:20,2015-01-06 20:12:30
4823,40,9,2,40,0,0,0,3,6,1,0,1,1,0,0,0,0.333333333333333,0.666666666666667,0.5,0,0.5,6,3,1,2015-01-06 17:07:01,2015-01-22 13:29:19,2015-02-25 21:36:14
4824,4,10,5,4,0,0,2,3,5,1,1,3,1,0,0,0.2,0.3,0.5,0.2,0.2,0.6,4,7,2,2015-02-24 20:29:00,2015-02-05 22:51:59,2015-01-08 14:19:25
4825,4,10,12,4,0,0,5,5,0,0,5,7,1,0,0,0.5,0.5,0,0,0.416666666666667,0.583333333333333,4,3,3,2015-02-24 20:29:00,2015-01-13 17:24:24,2015-01-06 20:46:06
4826,31,26,36,31,0,0,1,25,0,0,8,28,1,0,0,0.0384615384615385,0.961538461538462,0,0,0.222222222222222,0.777777777777778,3,5,5,2015-01-06 16:20:54,2015-01-06 22:28:54,2015-01-06 16:39:56
4827,5,17,21,4,1,0,16,1,0,0,4,17,0.8,0.2,0,0.941176470588235,0.0588235294117647,0,0,0.19047619047619,0.80952380952381,2,3,4,2015-02-10 13:32:56,2015-01-06 16:04:51,2015-01-07 05:13:55
4828,14,18,5,14,0,0,0,18,0,0,0,5,1,0,0,0,1,0,0,0,1,2,1,2,2015-01-06 19:31:08,2015-01-06 16:15:00,2015-01-06 16:55:08
4829,4,8,13,4,0,0,0,8,0,3,5,5,1,0,0,0,1,0,0.230769230769231,0.384615384615385,0.384615384615385,2,6,1,2015-01-13 15:00:34,2015-02-25 14:21:16,2015-01-06 22:28:40
4830,8,15,3,3,4,1,14,1,0,0,1,2,0.375,0.5,0.125,0.933333333333333,0.0666666666666667,0,0,0.333333333333333,0.666666666666667,4,1,1,2015-01-07 07:24:18,2015-01-07 20:41:23,2015-02-25 21:23:26
4831,17,8,9,17,0,0,2,2,4,0,1,8,1,0,0,0.25,0.25,0.5,0,0.111111111111111,0.888888888888889,9,1,2,2015-01-13 19:16:43,2015-01-06 19:43:04,2015-01-06 15:34:15
4832,4,9,1,4,0,0,0,7,2,0,0,1,1,0,0,0,0.777777777777778,0.222222222222222,0,0,1,1,5,1,2015-01-06 15:32:38,2015-01-07 11:17:15,2015-02-25 22:00:12
4833,15,5,6,15,0,0,0,2,3,0,5,1,1,0,0,0,0.4,0.6,0,0.833333333333333,0.166666666666667,3,1,1,2015-01-07 11:36:38,2015-01-12 17:51:10,2015-01-06 15:08:06
4834,4,4,4,4,0,0,2,2,0,0,0,4,1,0,0,0.5,0.5,0,0,0,1,1,1,1,2015-01-06 15:38:28,2015-01-07 12:09:50,2015-01-15 16:39:18
4835,5,14,18,4,0,1,0,12,2,4,8,6,0.8,0,0.2,0,0.857142857142857,0.142857142857143,0.222222222222222,0.444444444444444,0.333333333333333,1,1,2,2015-01-13 20:08:30,2015-01-06 16:33:42,2015-01-06 17:37:17
4836,39,81,9,38,0,1,0,81,0,0,2,7,0.974358974358974,0,0.0256410256410256,0,1,0,0,0.222222222222222,0.777777777777778,6,19,2,2015-01-06 17:34:13,2015-01-06 13:13:12,2015-01-07 01:16:28
4837,40,50,24,40,0,0,0,50,0,0,7,17,1,0,0,0,1,0,0,0.291666666666667,0.708333333333333,5,5,4,2015-01-06 15:15:12,2015-01-06 15:15:14,2015-01-06 16:20:54
4838,1,6,6,1,0,0,1,4,1,1,2,3,1,0,0,0.166666666666667,0.666666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.5,1,1,3,2015-02-25 22:02:56,2015-01-30 18:06:09,2015-01-11 16:19:52
