orderID,nCoupon1Used,nCoupon2Used,nCoupon3Used,pCoupon1Used,pCoupon2Used,pCoupon3Used,nCoup1Col1Used,nCoup1Col2Used,nCoup1Col3Used,nCoup2Col1Used,nCoup2Col2Used,nCoup2Col3Used,nCoup3Col1Used,nCoup3Col2Used,nCoup3Col3Used,pCoup1Col1Used,pCoup1Col2Used,pCoup1Col3Used,pCoup2Col1Used,pCoup2Col2Used,pCoup2Col3Used,pCoup3Col1Used,pCoup3Col2Used,pCoup3Col3Used
4230,3,9,1,0.107142857142857,0.321428571428571,0.1,3,0,0,0,8,1,0,0,1,1,0,0,0,0.888888888888889,0.111111111111111,0,0,1
4231,14,2,0,0.285714285714286,0.0833333333333333,0,14,0,0,0,2,0,0,0,0,1,0,0,0,1,0,,,
4232,5,1,1,0.138888888888889,0.125,0.125,5,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
4233,1,1,0,0.25,0.166666666666667,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,,,
4234,0,0,1,0,0,0.1,0,0,0,0,0,0,0,0,1,,,,,,,0,0,1
4235,1,2,6,0.5,0.117647058823529,0.193548387096774,1,0,0,0,2,0,0,1,5,1,0,0,0,1,0,0,0.166666666666667,0.833333333333333
4236,1,1,1,0.0476190476190476,0.25,0.0833333333333333,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
4237,3,5,9,0.75,0.3125,0.105882352941176,1,1,1,1,4,0,1,1,7,0.333333333333333,0.333333333333333,0.333333333333333,0.2,0.8,0,0.111111111111111,0.111111111111111,0.777777777777778
4238,5,0,1,0.227272727272727,0,0.25,4,0,1,0,0,0,0,0,1,0.8,0,0.2,,,,0,0,1
4239,1,0,1,0.111111111111111,0,0.2,1,0,0,0,0,0,0,0,1,1,0,0,,,,0,0,1
4240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
4241,1,0,9,0.0666666666666667,0,0.128571428571429,1,0,0,0,0,0,0,1,8,1,0,0,,,,0,0.111111111111111,0.888888888888889
4242,4,8,3,0.0930232558139535,0.266666666666667,0.176470588235294,4,0,0,0,7,1,0,1,2,1,0,0,0,0.875,0.125,0,0.333333333333333,0.666666666666667
4243,0,5,1,0,0.147058823529412,0.2,0,0,0,0,5,0,0,0,1,,,,0,1,0,0,0,1
4244,1,1,0,0.333333333333333,0.2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,,
4245,0,4,2,0,0.285714285714286,0.222222222222222,0,0,0,1,3,0,1,1,0,,,,0.25,0.75,0,0.5,0.5,0
4246,3,5,1,0.428571428571429,0.357142857142857,0.0909090909090909,3,0,0,0,2,3,0,0,1,1,0,0,0,0.4,0.6,0,0,1
4247,3,1,2,0.3,0.5,0.125,3,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0.5,0,0.5
4248,0,1,1,0,0.0714285714285714,0.0714285714285714,0,0,0,0,1,0,0,0,1,,,,0,1,0,0,0,1
4249,7,0,2,0.148936170212766,0,0.5,7,0,0,0,0,0,0,0,2,1,0,0,,,,0,0,1
4250,12,0,0,0.324324324324324,0,0,12,0,0,0,0,0,0,0,0,1,0,0,,,,,,
4251,4,2,4,0.210526315789474,0.133333333333333,0.4,4,0,0,0,2,0,0,1,3,1,0,0,0,1,0,0,0.25,0.75
4252,3,0,1,0.375,0,0.142857142857143,3,0,0,0,0,0,0,0,1,1,0,0,,,,0,0,1
4253,0,2,1,0,0.5,0.0909090909090909,0,0,0,0,1,1,0,0,1,,,,0,0.5,0.5,0,0,1
4254,3,0,0,0.176470588235294,0,0,0,1,2,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,,,,,,
4255,0,1,1,0,0.0714285714285714,0.0714285714285714,0,0,0,0,1,0,0,0,1,,,,0,1,0,0,0,1
4256,6,0,2,0.157894736842105,0,0.166666666666667,6,0,0,0,0,0,0,0,2,1,0,0,,,,0,0,1
4257,3,4,8,1,0.444444444444444,0.5,3,0,0,0,1,3,2,4,2,1,0,0,0,0.25,0.75,0.25,0.5,0.25
4258,2,0,1,0.142857142857143,0,0.1,2,0,0,0,0,0,1,0,0,1,0,0,,,,1,0,0
4259,5,3,8,0.185185185185185,0.428571428571429,0.186046511627907,5,0,0,0,3,0,0,4,4,1,0,0,0,1,0,0,0.5,0.5
4260,14,1,5,0.285714285714286,0.166666666666667,0.416666666666667,14,0,0,0,1,0,1,1,3,1,0,0,0,1,0,0.2,0.2,0.6
4261,2,7,1,0.1,0.189189189189189,0.0833333333333333,2,0,0,0,3,4,0,0,1,1,0,0,0,0.428571428571429,0.571428571428571,0,0,1
4262,0,5,0,0,0.192307692307692,0,0,0,0,0,5,0,0,0,0,,,,0,1,0,,,
4263,6,1,4,0.260869565217391,0.5,0.571428571428571,0,6,0,0,1,0,2,1,1,0,1,0,0,1,0,0.5,0.25,0.25
4264,1,3,6,0.2,0.166666666666667,0.857142857142857,1,0,0,0,3,0,0,1,5,1,0,0,0,1,0,0,0.166666666666667,0.833333333333333
4265,0,1,1,0,0.0714285714285714,0.0714285714285714,0,0,0,0,1,0,0,0,1,,,,0,1,0,0,0,1
4266,5,0,3,0.25,0,0.1875,5,0,0,0,0,0,2,0,1,1,0,0,,,,0.666666666666667,0,0.333333333333333
4267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
4268,0,0,1,0,0,0.333333333333333,0,0,0,0,0,0,0,0,1,,,,,,,0,0,1
4269,3,2,2,0.230769230769231,0.222222222222222,0.666666666666667,1,0,2,0,2,0,0,1,1,0.333333333333333,0,0.666666666666667,0,1,0,0,0.5,0.5
4270,7,2,0,0.318181818181818,0.25,0,3,2,2,2,0,0,0,0,0,0.428571428571429,0.285714285714286,0.285714285714286,1,0,0,,,
4271,3,0,5,0.5,0,0.25,3,0,0,0,0,0,0,1,4,1,0,0,,,,0,0.2,0.8
4272,7,9,0,0.142857142857143,0.257142857142857,0,6,0,1,0,9,0,0,0,0,0.857142857142857,0,0.142857142857143,0,1,0,,,
4273,0,1,1,0,0.0714285714285714,0.0714285714285714,0,0,0,0,1,0,0,0,1,,,,0,1,0,0,0,1
4274,1,0,0,0.166666666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,
4275,1,0,2,0.0769230769230769,0,0.4,1,0,0,0,0,0,0,0,2,1,0,0,,,,0,0,1
4276,8,5,8,0.205128205128205,0.357142857142857,0.186046511627907,8,0,0,0,5,0,0,4,4,1,0,0,0,1,0,0,0.5,0.5
4277,1,4,2,0.0666666666666667,0.307692307692308,0.1,1,0,0,0,4,0,0,0,2,1,0,0,0,1,0,0,0,1
4278,0,2,0,0,0.0869565217391304,0,0,0,0,0,2,0,0,0,0,,,,0,1,0,,,
4279,7,9,0,0.636363636363636,0.257142857142857,0,7,0,0,0,9,0,0,0,0,1,0,0,0,1,0,,,
4280,13,6,4,0.464285714285714,0.142857142857143,0.2,10,0,3,0,6,0,1,1,2,0.769230769230769,0,0.230769230769231,0,1,0,0.25,0.25,0.5
4281,24,0,24,0.19672131147541,0,0.263736263736264,24,0,0,0,0,0,2,5,17,1,0,0,,,,0.0833333333333333,0.208333333333333,0.708333333333333
4282,7,2,0,0.4375,0.25,0,7,0,0,0,2,0,0,0,0,1,0,0,0,1,0,,,
4283,1,0,2,0.333333333333333,0,0.333333333333333,1,0,0,0,0,0,0,2,0,1,0,0,,,,0,1,0
4284,6,5,2,0.2,0.3125,0.181818181818182,6,0,0,1,4,0,1,0,1,1,0,0,0.2,0.8,0,0.5,0,0.5
4285,14,4,0,0.285714285714286,0.111111111111111,0,14,0,0,0,4,0,0,0,0,1,0,0,0,1,0,,,
4286,2,1,3,0.2,0.166666666666667,0.136363636363636,2,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,1
4287,8,6,3,0.205128205128205,0.13953488372093,0.130434782608696,8,0,0,0,6,0,0,1,2,1,0,0,0,1,0,0,0.333333333333333,0.666666666666667
4288,0,8,0,0,0.16,0,0,0,0,0,8,0,0,0,0,,,,0,1,0,,,
4289,10,5,5,0.263157894736842,0.147058823529412,0.106382978723404,10,0,0,0,5,0,0,0,5,1,0,0,0,1,0,0,0,1
4290,13,2,2,0.333333333333333,0.25,0.285714285714286,1,3,9,0,0,2,0,1,1,0.0769230769230769,0.230769230769231,0.692307692307692,0,0,1,0,0.5,0.5
4291,1,0,2,0.142857142857143,0,0.333333333333333,0,0,1,0,0,0,0,2,0,0,0,1,,,,0,1,0
4292,3,1,1,0.2,0.142857142857143,0.0714285714285714,2,1,0,0,1,0,0,0,1,0.666666666666667,0.333333333333333,0,0,1,0,0,0,1
4293,0,11,2,0,0.150684931506849,0.117647058823529,0,0,0,0,11,0,0,0,2,,,,0,1,0,0,0,1
4294,2,4,2,0.285714285714286,0.148148148148148,0.4,2,0,0,0,4,0,0,0,2,1,0,0,0,1,0,0,0,1
4295,0,0,1,0,0,0.125,0,0,0,0,0,0,0,0,1,,,,,,,0,0,1
4296,0,1,1,0,0.0714285714285714,0.0714285714285714,0,0,0,0,1,0,0,0,1,,,,0,1,0,0,0,1
4297,1,2,1,1,0.666666666666667,0.333333333333333,1,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
4298,1,2,1,0.5,0.333333333333333,0.5,0,1,0,0,1,1,0,0,1,0,1,0,0,0.5,0.5,0,0,1
4299,2,4,2,0.285714285714286,0.148148148148148,0.4,2,0,0,0,4,0,0,0,2,1,0,0,0,1,0,0,0,1
4300,6,0,1,0.206896551724138,0,0.166666666666667,6,0,0,0,0,0,0,0,1,1,0,0,,,,0,0,1
4301,7,0,1,0.318181818181818,0,0.125,7,0,0,0,0,0,0,1,0,1,0,0,,,,0,1,0
4302,1,1,2,0.0769230769230769,0.1,0.111111111111111,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0.5,0.5
4303,14,6,3,0.175,0.157894736842105,0.130434782608696,14,0,0,0,6,0,0,1,2,1,0,0,0,1,0,0,0.333333333333333,0.666666666666667
4304,0,9,0,0,0.105882352941176,0,0,0,0,1,1,7,0,0,0,,,,0.111111111111111,0.111111111111111,0.777777777777778,,,
4305,24,0,1,0.19672131147541,0,0.0833333333333333,24,0,0,0,0,0,0,0,1,1,0,0,,,,0,0,1
4306,6,4,1,0.375,0.2,0.142857142857143,1,1,4,0,2,2,0,1,0,0.166666666666667,0.166666666666667,0.666666666666667,0,0.5,0.5,0,1,0
4307,0,9,0,0,0.105882352941176,0,0,0,0,1,1,7,0,0,0,,,,0.111111111111111,0.111111111111111,0.777777777777778,,,
4308,8,5,1,0.2,0.357142857142857,0.0526315789473684,8,0,0,0,5,0,0,0,1,1,0,0,0,1,0,0,0,1
4309,28,1,1,0.345679012345679,0.125,0.5,26,1,1,0,1,0,0,0,1,0.928571428571429,0.0357142857142857,0.0357142857142857,0,1,0,0,0,1
4310,1,5,0,0.25,0.25,0,0,1,0,0,1,4,0,0,0,0,1,0,0,0.2,0.8,,,
4311,0,1,1,0,0.0714285714285714,0.0714285714285714,0,0,0,0,1,0,0,0,1,,,,0,1,0,0,0,1
4312,14,0,1,0.285714285714286,0,0.166666666666667,14,0,0,0,0,0,0,0,1,1,0,0,,,,0,0,1
4313,2,4,2,0.333333333333333,0.285714285714286,0.111111111111111,2,0,0,0,4,0,0,1,1,1,0,0,0,1,0,0,0.5,0.5
4314,2,0,0,0.333333333333333,0,0,0,2,0,0,0,0,0,0,0,0,1,0,,,,,,
4315,1,1,1,1,0.5,0.333333333333333,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
4316,1,1,0,0.125,0.125,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,,,
4317,14,11,3,0.175,0.150684931506849,0.142857142857143,14,0,0,0,11,0,0,0,3,1,0,0,0,1,0,0,0,1
4318,7,1,0,0.583333333333333,0.5,0,4,2,1,0,1,0,0,0,0,0.571428571428571,0.285714285714286,0.142857142857143,0,1,0,,,
4319,7,5,7,0.1,0.192307692307692,0.189189189189189,7,0,0,0,5,0,0,3,4,1,0,0,0,1,0,0,0.428571428571429,0.571428571428571
4320,8,0,0,0.333333333333333,0,0,8,0,0,0,0,0,0,0,0,1,0,0,,,,,,
4321,1,10,1,0.25,0.161290322580645,0.142857142857143,1,0,0,0,10,0,0,0,1,1,0,0,0,1,0,0,0,1
4322,7,6,3,0.142857142857143,0.153846153846154,0.272727272727273,6,0,1,0,6,0,0,0,3,0.857142857142857,0,0.142857142857143,0,1,0,0,0,1
4323,5,4,3,0.416666666666667,0.173913043478261,0.176470588235294,3,2,0,0,4,0,0,1,2,0.6,0.4,0,0,1,0,0,0.333333333333333,0.666666666666667
4324,2,1,1,0.4,0.0555555555555556,0.0769230769230769,1,1,0,0,0,1,0,0,1,0.5,0.5,0,0,0,1,0,0,1
4325,0,2,3,0,0.666666666666667,0.3,0,0,0,0,1,1,1,1,1,,,,0,0.5,0.5,0.333333333333333,0.333333333333333,0.333333333333333
4326,6,2,0,0.146341463414634,0.4,0,0,2,4,1,1,0,0,0,0,0,0.333333333333333,0.666666666666667,0.5,0.5,0,,,
4327,2,1,0,0.0909090909090909,0.5,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
4328,1,1,2,0.5,0.5,0.666666666666667,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0.5,0,0.5
4329,1,3,4,1,0.6,0.19047619047619,1,0,0,0,3,0,1,2,1,1,0,0,0,1,0,0.25,0.5,0.25
4330,2,1,0,0.5,0.25,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,,
4331,1,4,1,0.0909090909090909,0.173913043478261,0.2,1,0,0,0,4,0,0,0,1,1,0,0,0,1,0,0,0,1
4332,3,1,1,0.12,0.111111111111111,0.25,3,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
4333,7,3,9,0.205882352941176,0.176470588235294,0.128571428571429,7,0,0,0,3,0,0,1,8,1,0,0,0,1,0,0,0.111111111111111,0.888888888888889
4334,7,3,9,0.205882352941176,0.176470588235294,0.128571428571429,7,0,0,0,3,0,0,1,8,1,0,0,0,1,0,0,0.111111111111111,0.888888888888889
4335,2,0,1,0.1,0,0.125,2,0,0,0,0,0,0,0,1,1,0,0,,,,0,0,1
4336,6,5,0,0.2,0.357142857142857,0,6,0,0,1,4,0,0,0,0,1,0,0,0.2,0.8,0,,,
4337,2,7,2,0.4,0.7,0.5,2,0,0,2,4,1,0,0,2,1,0,0,0.285714285714286,0.571428571428571,0.142857142857143,0,0,1
4338,13,4,9,0.464285714285714,0.19047619047619,0.128571428571429,10,0,3,0,4,0,0,1,8,0.769230769230769,0,0.230769230769231,0,1,0,0,0.111111111111111,0.888888888888889
4339,1,2,0,0.25,0.166666666666667,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,,,
4340,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,0,1,0,,,
4341,0,7,0,0,0.583333333333333,0,0,0,0,4,2,1,0,0,0,,,,0.571428571428571,0.285714285714286,0.142857142857143,,,
4342,3,1,7,0.1875,0.125,0.291666666666667,3,0,0,0,1,0,0,3,4,1,0,0,0,1,0,0,0.428571428571429,0.571428571428571
4343,7,1,2,0.291666666666667,0.125,0.1,5,2,0,0,1,0,0,1,1,0.714285714285714,0.285714285714286,0,0,1,0,0,0.5,0.5
4344,3,3,7,0.375,0.166666666666667,0.189189189189189,3,0,0,0,3,0,0,3,4,1,0,0,0,1,0,0,0.428571428571429,0.571428571428571
4345,1,3,1,0.0769230769230769,0.375,0.0714285714285714,1,0,0,0,3,0,0,0,1,1,0,0,0,1,0,0,0,1
4346,14,1,7,0.285714285714286,0.2,0.189189189189189,14,0,0,0,1,0,0,3,4,1,0,0,0,1,0,0,0.428571428571429,0.571428571428571
4347,7,2,4,0.259259259259259,0.133333333333333,0.125,7,0,0,1,1,0,0,1,3,1,0,0,0.5,0.5,0,0,0.25,0.75
4348,6,2,5,0.206896551724138,0.133333333333333,0.106382978723404,6,0,0,0,2,0,0,0,5,1,0,0,0,1,0,0,0,1
4349,1,1,2,0.0588235294117647,0.25,0.0869565217391304,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0.5,0.5
4350,4,3,0,0.266666666666667,0.176470588235294,0,4,0,0,0,3,0,0,0,0,1,0,0,0,1,0,,,
4351,0,2,0,0,0.333333333333333,0,0,0,0,0,2,0,0,0,0,,,,0,1,0,,,
4352,1,2,1,0.25,0.117647058823529,0.25,1,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
4353,3,0,0,0.428571428571429,0,0,3,0,0,0,0,0,0,0,0,1,0,0,,,,,,
4354,13,6,7,0.464285714285714,0.146341463414634,0.189189189189189,10,0,3,0,2,4,0,3,4,0.769230769230769,0,0.230769230769231,0,0.333333333333333,0.666666666666667,0,0.428571428571429,0.571428571428571
4355,0,6,0,0,0.153846153846154,0,0,0,0,0,6,0,0,0,0,,,,0,1,0,,,
4356,2,3,1,0.5,0.6,1,1,0,1,0,3,0,0,0,1,0.5,0,0.5,0,1,0,0,0,1
4357,1,4,3,0.0625,0.19047619047619,0.1875,1,0,0,0,4,0,0,2,1,1,0,0,0,1,0,0,0.666666666666667,0.333333333333333
4358,0,3,9,0,0.2,0.128571428571429,0,0,0,2,1,0,0,1,8,,,,0.666666666666667,0.333333333333333,0,0,0.111111111111111,0.888888888888889
4359,2,2,0,0.142857142857143,0.333333333333333,0,2,0,0,1,1,0,0,0,0,1,0,0,0.5,0.5,0,,,
4360,2,3,1,0.4,0.142857142857143,0.25,1,0,1,0,3,0,0,0,1,0.5,0,0.5,0,1,0,0,0,1
4361,12,1,2,0.324324324324324,0.25,0.1,12,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0.5,0.5
4362,7,8,2,0.636363636363636,0.242424242424242,0.181818181818182,7,0,0,0,7,1,1,0,1,1,0,0,0,0.875,0.125,0.5,0,0.5
4363,13,2,0,0.464285714285714,0.153846153846154,0,10,0,3,0,0,2,0,0,0,0.769230769230769,0,0.230769230769231,0,0,1,,,
4364,7,2,1,0.636363636363636,0.5,0.25,7,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,1
4365,1,1,0,0.333333333333333,0.333333333333333,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,,,
4366,0,3,24,0,0.0789473684210526,0.263736263736264,0,0,0,0,2,1,2,5,17,,,,0,0.666666666666667,0.333333333333333,0.0833333333333333,0.208333333333333,0.708333333333333
4367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
4368,9,5,0,0.5,0.25,0,9,0,0,0,1,4,0,0,0,1,0,0,0,0.2,0.8,,,
4369,44,0,2,0.321167883211679,0,0.153846153846154,43,0,1,0,0,0,0,1,1,0.977272727272727,0,0.0227272727272727,,,,0,0.5,0.5
4370,1,0,1,0.1,0,0.1,1,0,0,0,0,0,0,0,1,1,0,0,,,,0,0,1
4371,2,4,13,0.0909090909090909,0.133333333333333,0.333333333333333,2,0,0,0,4,0,1,3,9,1,0,0,0,1,0,0.0769230769230769,0.230769230769231,0.692307692307692
4372,0,4,0,0,0.148148148148148,0,0,0,0,0,4,0,0,0,0,,,,0,1,0,,,
4373,0,1,1,0,0.0714285714285714,0.0714285714285714,0,0,0,0,1,0,0,0,1,,,,0,1,0,0,0,1
4374,24,12,3,0.19672131147541,0.244897959183673,0.428571428571429,24,0,0,0,12,0,0,2,1,1,0,0,0,1,0,0,0.666666666666667,0.333333333333333
4375,0,1,1,0,0.0714285714285714,0.0714285714285714,0,0,0,0,1,0,0,0,1,,,,0,1,0,0,0,1
4376,0,2,0,0,0.285714285714286,0,0,0,0,0,0,2,0,0,0,,,,0,0,1,,,
4377,14,4,13,0.285714285714286,0.307692307692308,0.333333333333333,14,0,0,0,4,0,1,3,9,1,0,0,0,1,0,0.0769230769230769,0.230769230769231,0.692307692307692
4378,2,1,2,0.333333333333333,0.5,0.181818181818182,2,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0.5,0.5
4379,4,1,0,0.285714285714286,0.0833333333333333,0,3,0,1,0,1,0,0,0,0,0.75,0,0.25,0,1,0,,,
4380,0,1,1,0,0.0714285714285714,0.0714285714285714,0,0,0,0,1,0,0,0,1,,,,0,1,0,0,0,1
4381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
4382,0,1,1,0,0.0714285714285714,0.0714285714285714,0,0,0,0,1,0,0,0,1,,,,0,1,0,0,0,1
4383,3,4,1,0.6,0.307692307692308,0.5,0,3,0,0,4,0,0,0,1,0,1,0,0,1,0,0,0,1
4384,3,3,1,0.333333333333333,0.166666666666667,0.142857142857143,3,0,0,0,3,0,0,1,0,1,0,0,0,1,0,0,1,0
4385,3,0,0,0.3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,,,,,,
4386,24,1,3,0.19672131147541,0.125,0.0833333333333333,24,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,1
4387,3,1,2,0.107142857142857,0.0357142857142857,0.1,3,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1
4388,2,6,2,0.222222222222222,0.75,0.5,2,0,0,1,5,0,0,0,2,1,0,0,0.166666666666667,0.833333333333333,0,0,0,1
4389,5,2,1,0.185185185185185,0.333333333333333,0.25,5,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
4390,4,1,1,0.363636363636364,0.25,0.333333333333333,4,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
4391,0,0,1,0,0,0.166666666666667,0,0,0,0,0,0,0,1,0,,,,,,,0,1,0
4392,2,5,1,0.222222222222222,0.454545454545455,0.25,2,0,0,0,5,0,0,0,1,1,0,0,0,1,0,0,0,1
4393,7,1,2,0.1,0.166666666666667,0.133333333333333,7,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0.5,0.5
4394,6,6,0,0.272727272727273,0.193548387096774,0,0,1,5,0,1,5,0,0,0,0,0.166666666666667,0.833333333333333,0,0.166666666666667,0.833333333333333,,,
4395,7,4,6,0.1,0.173913043478261,0.230769230769231,7,0,0,0,4,0,0,1,5,1,0,0,0,1,0,0,0.166666666666667,0.833333333333333
4396,20,5,1,0.555555555555556,0.147058823529412,0.037037037037037,17,1,2,0,5,0,0,0,1,0.85,0.05,0.1,0,1,0,0,0,1
4397,2,7,0,0.166666666666667,0.291666666666667,0,2,0,0,0,3,4,0,0,0,1,0,0,0,0.428571428571429,0.571428571428571,,,
4398,6,10,3,0.157894736842105,0.204081632653061,0.12,6,0,0,0,10,0,0,1,2,1,0,0,0,1,0,0,0.333333333333333,0.666666666666667
4399,2,3,4,0.333333333333333,1,0.285714285714286,0,2,0,0,1,2,1,3,0,0,1,0,0,0.333333333333333,0.666666666666667,0.25,0.75,0
4400,0,3,2,0,0.176470588235294,0.333333333333333,0,0,0,0,3,0,0,0,2,,,,0,1,0,0,0,1
4401,3,4,0,0.230769230769231,0.19047619047619,0,3,0,0,0,4,0,0,0,0,1,0,0,0,1,0,,,
4402,0,9,0,0,0.257142857142857,0,0,0,0,0,9,0,0,0,0,,,,0,1,0,,,
4403,0,1,0,0,0.5,0,0,0,0,0,1,0,0,0,0,,,,0,1,0,,,
4404,2,1,1,0.142857142857143,0.0714285714285714,0.0625,2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
4405,7,1,0,0.1,0.25,0,7,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
4406,5,0,0,0.357142857142857,0,0,5,0,0,0,0,0,0,0,0,1,0,0,,,,,,
4407,3,1,5,0.375,0.0833333333333333,0.416666666666667,3,0,0,0,1,0,1,1,3,1,0,0,0,1,0,0.2,0.2,0.6
4408,6,0,3,0.214285714285714,0,0.272727272727273,6,0,0,0,0,0,0,2,1,1,0,0,,,,0,0.666666666666667,0.333333333333333
4409,0,2,2,0,0.333333333333333,0.25,0,0,0,0,2,0,0,2,0,,,,0,1,0,0,1,0
4410,24,2,0,0.19672131147541,0.0952380952380952,0,24,0,0,0,2,0,0,0,0,1,0,0,0,1,0,,,
4411,49,1,6,0.628205128205128,0.0833333333333333,0.193548387096774,34,8,7,0,1,0,0,1,5,0.693877551020408,0.163265306122449,0.142857142857143,0,1,0,0,0.166666666666667,0.833333333333333
4412,7,6,1,0.318181818181818,0.230769230769231,0.333333333333333,3,2,2,0,6,0,0,0,1,0.428571428571429,0.285714285714286,0.285714285714286,0,1,0,0,0,1
4413,1,3,3,1,0.75,0.75,1,0,0,0,3,0,1,0,2,1,0,0,0,1,0,0.333333333333333,0,0.666666666666667
4414,1,9,2,0.0909090909090909,0.18,0.5,1,0,0,0,3,6,0,1,1,1,0,0,0,0.333333333333333,0.666666666666667,0,0.5,0.5
4415,5,12,24,0.119047619047619,0.244897959183673,0.263736263736264,5,0,0,0,12,0,2,5,17,1,0,0,0,1,0,0.0833333333333333,0.208333333333333,0.708333333333333
4416,5,11,9,0.294117647058824,0.150684931506849,0.128571428571429,5,0,0,0,11,0,0,1,8,1,0,0,0,1,0,0,0.111111111111111,0.888888888888889
4417,3,4,0,0.1875,0.173913043478261,0,3,0,0,0,4,0,0,0,0,1,0,0,0,1,0,,,
4418,7,5,3,0.142857142857143,0.119047619047619,0.272727272727273,6,0,1,0,5,0,0,1,2,0.857142857142857,0,0.142857142857143,0,1,0,0,0.333333333333333,0.666666666666667
4419,3,4,1,0.12,0.19047619047619,0.25,3,0,0,0,4,0,0,0,1,1,0,0,0,1,0,0,0,1
4420,1,4,0,0.0625,0.19047619047619,0,1,0,0,0,4,0,0,0,0,1,0,0,0,1,0,,,
4421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
4422,3,6,1,0.214285714285714,0.230769230769231,0.0555555555555556,3,0,0,0,1,5,0,0,1,1,0,0,0,0.166666666666667,0.833333333333333,0,0,1
4423,0,1,2,0,0.0909090909090909,0.125,0,0,0,0,1,0,0,0,2,,,,0,1,0,0,0,1
4424,0,1,1,0,0.0714285714285714,0.0714285714285714,0,0,0,0,1,0,0,0,1,,,,0,1,0,0,0,1
4425,1,3,0,0.0714285714285714,0.375,0,1,0,0,0,3,0,0,0,0,1,0,0,0,1,0,,,
4426,2,4,0,0.666666666666667,0.0930232558139535,0,2,0,0,4,0,0,0,0,0,1,0,0,1,0,0,,,
4427,1,2,7,0.0769230769230769,0.2,0.189189189189189,1,0,0,0,2,0,0,3,4,1,0,0,0,1,0,0,0.428571428571429,0.571428571428571
4428,0,2,0,0,0.08,0,0,0,0,0,2,0,0,0,0,,,,0,1,0,,,
4429,44,4,1,0.321167883211679,0.363636363636364,0.037037037037037,43,0,1,0,4,0,0,0,1,0.977272727272727,0,0.0227272727272727,0,1,0,0,0,1
4430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
4431,0,2,3,0,0.333333333333333,0.15,0,0,0,0,2,0,0,0,3,,,,0,1,0,0,0,1
4432,7,0,1,0.148936170212766,0,0.142857142857143,7,0,0,0,0,0,0,0,1,1,0,0,,,,0,0,1
4433,1,1,1,0.333333333333333,0.166666666666667,0.5,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
4434,5,5,2,0.185185185185185,0.135135135135135,0.181818181818182,5,0,0,0,2,3,1,0,1,1,0,0,0,0.4,0.6,0.5,0,0.5
4435,6,3,0,0.157894736842105,0.157894736842105,0,6,0,0,0,3,0,0,0,0,1,0,0,0,1,0,,,
4436,0,1,1,0,0.333333333333333,0.5,0,0,0,0,1,0,0,1,0,,,,0,1,0,0,1,0
4437,3,6,3,0.12,0.157894736842105,0.230769230769231,3,0,0,0,6,0,0,0,3,1,0,0,0,1,0,0,0,1
